Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRT_M_R
8286,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8287,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8288,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8289,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8290,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8291,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8292,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8293,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8294,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8295,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8296,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
8297,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8298,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8299,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8300,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8301,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
8302,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8303,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8304,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
8305,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8306,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8307,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8308,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8309,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8310,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8311,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8312,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8313,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8314,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
8315,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8316,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
8317,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8318,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
8319,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8320,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
8321,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8322,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
8323,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8324,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
8325,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
8326,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8327,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8328,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
8329,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8330,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
8331,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
8332,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8333,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
8334,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8335,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8336,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
8337,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
8338,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Wetland
8339,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8340,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
8341,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
8342,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
8343,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8344,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Bareland,Grassland
8345,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
8346,Forest,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Wetland
8347,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
8348,Forest,NULL,Wetland,NULL,NULL,Grassland,Wetland,Grassland
8349,Forest,NULL,Wetland,NULL,NULL,Wetland,Water,Grassland
8350,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
8351,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
8352,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
8353,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
8354,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
8355,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
8356,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
8357,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8358,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
8359,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8360,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
8361,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
8362,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
8363,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
8364,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
8365,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
8366,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
8367,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
8368,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
8369,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
8370,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
8371,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
8372,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
8373,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
8374,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
8375,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
8376,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8377,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
8378,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
8379,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
8380,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
8381,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8382,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
8383,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8384,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8385,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8386,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
8387,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8388,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
8389,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
8390,Forest,NULL,Wetland,NULL,Wetland,Grassland,Built-up,NULL
8391,Forest,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
8392,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
8393,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
8394,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
8395,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
8396,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
8397,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8398,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8399,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
8400,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
8401,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
8402,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
8403,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Bareland
8404,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
8405,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
8406,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8407,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8408,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8409,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8410,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8411,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8412,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
8413,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8414,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
8415,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
8416,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8417,Forest,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
8418,Forest,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Forest
8419,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
8420,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
8421,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
8422,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
8423,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
8424,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8425,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8426,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
8427,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
8428,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
8429,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8430,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8431,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8432,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8433,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8434,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8435,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
8436,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
8437,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
8438,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
8439,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
8440,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
8441,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Wetland
8442,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
8443,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
8444,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
8445,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
8446,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8447,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
8448,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8449,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
8450,Forest,NULL,Wetland,NULL,Wetland,Forest,Bareland,Wetland
8451,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
8452,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
8453,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
8454,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
8455,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
8456,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
8457,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
8458,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
8459,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
8460,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
8461,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
8462,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
8463,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
8464,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
8465,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8466,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8467,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
8468,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
8469,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Bareland
8470,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8471,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
8472,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8473,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
8474,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
8475,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
8476,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8477,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8478,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8479,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
8480,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
8481,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8482,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8483,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
8484,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
8485,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8486,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
8487,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
8488,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Built-up,NULL
8489,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8490,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8491,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8492,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
8493,Forest,NULL,Wetland,Non_Water,Wetland,Water,Bareland,NULL
8494,Forest,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
8495,Forest,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
8496,Forest,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
8497,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
8498,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
8499,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
8500,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
8501,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,NULL
8502,Forest,NULL,Wetland,Water,NULL,Grassland,Bareland,Wetland
8503,Forest,NULL,Wetland,Water,NULL,Grassland,Bareland,Bareland
8504,Forest,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
8505,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
8506,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
8507,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8508,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8509,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
8510,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Wetland
8511,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Bareland
8512,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
8513,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
8514,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
8515,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,NULL
8516,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8517,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8518,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
8519,Forest,NULL,Wetland,Water,Wetland,Wetland,Built-up,Grassland
8520,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
8521,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
8522,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
8523,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
8524,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
8525,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
8526,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
8527,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
8528,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
8529,Forest,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
8530,Forest,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
8531,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
8532,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
8533,Forest,NULL,Wetland,Water,Wetland,Water,Water,Bareland
8534,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
8535,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8536,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8537,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
8538,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
8539,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
8540,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8541,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8542,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8543,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8544,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8545,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8546,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8547,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8548,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8549,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
8550,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8551,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8552,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8553,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8554,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
8555,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8556,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8557,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8558,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8559,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
8560,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
8561,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8562,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8563,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8564,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8565,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8566,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
8567,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8568,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8569,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Bareland
8570,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8571,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
8572,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8573,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Bareland
8574,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8575,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
8576,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
8577,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8578,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
8579,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
8580,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8581,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8582,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8583,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8584,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
8585,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8586,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8587,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8588,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8589,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8590,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8591,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
8592,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8593,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
8594,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
8595,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8596,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8597,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
8598,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8599,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
8600,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8601,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8602,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8603,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
8604,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8605,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
8606,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Wetland,Grassland
8607,Forest,NULL,Bareland,Water,Non_Wetland,Shrubland,Bareland,Grassland
8608,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
8609,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
8610,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
8611,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
8612,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
8613,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8614,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8615,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8616,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8617,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
8618,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8619,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
