Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZG_M_R
6486,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
6487,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
6488,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
6489,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6490,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
6491,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6492,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
6493,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6494,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
6495,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6496,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6497,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
6498,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6499,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
6500,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6501,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6502,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6503,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
6504,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6505,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6506,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
6507,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6508,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6509,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
6510,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
6511,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6512,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
6513,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
6514,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6515,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6516,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6517,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
6518,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
6519,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6520,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6521,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
6522,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6523,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6524,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6525,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6526,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6527,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
6528,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
6529,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6530,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
6531,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
6532,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
6533,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
6534,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6535,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6536,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6537,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
6538,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
6539,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6540,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
6541,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6542,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
6543,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
6544,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
6545,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6546,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6547,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
6548,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
6549,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6550,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6551,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
6552,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6553,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
6554,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
6555,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
6556,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6557,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
6558,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6559,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6560,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6561,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
6562,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6563,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6564,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6565,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6566,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6567,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6568,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
6569,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6570,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6571,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6572,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6573,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6574,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
6575,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6576,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
6577,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
6578,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
6579,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6580,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6581,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
6582,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
6583,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
6584,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6585,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
6586,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Bareland
6587,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
6588,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
6589,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Forest
6590,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
6591,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6592,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
6593,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6594,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6595,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6596,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6597,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6598,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6599,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
6600,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6601,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6602,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6603,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
6604,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6605,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
6606,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
6607,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6608,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6609,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
6610,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6611,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6612,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6613,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
6614,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6615,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Cropland
6616,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
6617,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
6618,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6619,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
6620,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
6621,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
6622,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
6623,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6624,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
6625,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6626,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
6627,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
6628,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
6629,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6630,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Grassland
6631,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Water
6632,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Forest
6633,Forest,Forest,Wetland,Water,Wetland,Cropland,Water,Water
6634,Forest,Forest,Wetland,Water,Wetland,Cropland,Water,Forest
6635,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
6636,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
6637,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6638,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6639,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
6640,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
6641,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
6642,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
6643,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
6644,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
6645,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
6646,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
6647,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
6648,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6649,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6650,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6651,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
6652,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6653,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6654,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
6655,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6656,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6657,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6658,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6659,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
6660,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
6661,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6662,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6663,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6664,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6665,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
6666,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6667,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6668,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6669,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6670,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6671,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
6672,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6673,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6674,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6675,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6676,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6677,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6678,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6679,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
6680,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6681,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
6682,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6683,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6684,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6685,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6686,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6687,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6688,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6689,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6690,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
6691,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6692,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
6693,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
6694,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
6695,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
6696,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
6697,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
6698,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6699,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6700,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6701,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6702,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6703,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
6704,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6705,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
6706,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6707,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
6708,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
6709,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6710,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6711,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6712,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
6713,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6714,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
6715,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
6716,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6717,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
6718,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
6719,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6720,Forest,Forest,Water,NULL,Water,NULL,Water,Water
6721,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6722,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6723,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
6724,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
6725,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6726,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
6727,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
6728,Forest,Forest,Water,NULL,Water,Cropland,Wetland,Forest
6729,Forest,Forest,Water,NULL,Water,Wetland,NULL,Grassland
6730,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
6731,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
6732,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
6733,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
6734,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
6735,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
6736,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6737,Forest,Forest,Water,NULL,Water,Wetland,Water,NULL
6738,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
6739,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
6740,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
6741,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
6742,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
6743,Forest,Forest,Water,NULL,Water,Water,NULL,Grassland
6744,Forest,Forest,Water,NULL,Water,Water,NULL,Water
6745,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
6746,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
6747,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
6748,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
6749,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6750,Forest,Forest,Water,NULL,Water,Water,Water,Water
6751,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6752,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
6753,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
6754,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
6755,Forest,Forest,Water,NULL,Water,Forest,Water,Water
6756,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
6757,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6758,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
6759,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
6760,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
6761,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
6762,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
6763,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
6764,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
6765,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
6766,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
6767,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
6768,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Wetland
6769,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
6770,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
6771,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,NULL
6772,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
6773,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
6774,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
6775,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
6776,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
6777,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
6778,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
6779,Forest,Forest,Water,Non_Water,Water,Water,Wetland,NULL
6780,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
6781,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
6782,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
6783,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
6784,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
6785,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
6786,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
6787,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
6788,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
6789,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
6790,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
6791,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
6792,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
6793,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
6794,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
6795,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
6796,Forest,Forest,Water,Water,Water,NULL,Water,Water
6797,Forest,Forest,Water,Water,Water,NULL,Water,Forest
6798,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
6799,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
6800,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
6801,Forest,Forest,Water,Water,Water,Grassland,Water,Wetland
6802,Forest,Forest,Water,Water,Water,Grassland,Water,Water
6803,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
6804,Forest,Forest,Water,Water,Water,Cropland,Water,Water
6805,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
6806,Forest,Forest,Water,Water,Water,Wetland,Grassland,Water
6807,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
6808,Forest,Forest,Water,Water,Water,Wetland,Wetland,NULL
6809,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
6810,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
6811,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
6812,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
6813,Forest,Forest,Water,Water,Water,Wetland,Water,Water
6814,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
6815,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
6816,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
6817,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
6818,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
6819,Forest,Forest,Water,Water,Water,Water,Wetland,Water
6820,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
6821,Forest,Forest,Water,Water,Water,Water,Water,Wetland
6822,Forest,Forest,Water,Water,Water,Water,Water,Water
6823,Forest,Forest,Water,Water,Water,Water,Water,Forest
6824,Forest,Forest,Water,Water,Water,Water,Forest,Forest
6825,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
6826,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
6827,Forest,Forest,Water,Water,Water,Forest,Water,Wetland
6828,Forest,Forest,Water,Water,Water,Forest,Water,Water
6829,Forest,Forest,Water,Water,Water,Forest,Water,Forest
6830,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
6831,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6832,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6833,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6834,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6835,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6836,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6837,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
