Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDH_M_R
4556,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4557,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4558,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4559,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4560,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4561,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4562,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4563,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4564,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4565,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4566,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4567,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4568,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4569,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
4570,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
4571,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
4572,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
4573,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
4574,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4575,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4576,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4577,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4578,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
4579,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4580,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
4581,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4582,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4583,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4584,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4585,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4586,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4587,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4588,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4589,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4590,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4591,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4592,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4593,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4594,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4595,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4596,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4597,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4598,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4599,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4600,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4601,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4602,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4603,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4604,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4605,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4606,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4607,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4608,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4609,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4610,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4611,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4612,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4613,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4614,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
4615,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4616,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4617,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4618,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4619,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4620,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4621,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4622,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
4623,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
4624,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4625,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4626,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4627,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4628,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4629,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4630,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4631,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4632,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4633,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4634,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4635,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4636,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4637,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4638,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4639,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4640,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4641,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4642,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4643,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4644,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4645,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4646,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4647,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4648,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4649,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4650,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4651,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
4652,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4653,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4654,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4655,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4656,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4657,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
4658,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4659,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4660,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4661,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
4662,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4663,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4664,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
4665,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4666,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
4667,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
4668,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4669,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4670,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
4671,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
4672,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4673,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4674,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4675,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4676,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4677,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4678,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4679,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
4680,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4681,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4682,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4683,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4684,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4685,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4686,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4687,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4688,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
4689,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4690,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4691,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4692,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4693,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
4694,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4695,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
4696,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
4697,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
4698,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4699,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4700,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4701,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4702,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4703,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4704,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4705,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4706,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4707,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4708,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
4709,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4710,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
4711,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4712,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4713,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4714,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4715,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4716,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
4717,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4718,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4719,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4720,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4721,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4722,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4723,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4724,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4725,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4726,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4727,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4728,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4729,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4730,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4731,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4732,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4733,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4734,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4735,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4736,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4737,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4738,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4739,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4740,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4741,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
4742,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4743,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
4744,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4745,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4746,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4747,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
4748,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4749,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
4750,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4751,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4752,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4753,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4754,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4755,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4756,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4757,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4758,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4759,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4760,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4761,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4762,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4763,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4764,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4765,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4766,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4767,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4768,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4769,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4770,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4771,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4772,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4773,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4774,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4775,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4776,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4777,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4778,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
4779,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4780,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4781,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4782,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4783,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4784,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
4785,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4786,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4787,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4788,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4789,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
4790,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4791,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4792,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4793,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4794,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4795,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4796,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4797,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4798,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
4799,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4800,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
4801,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4802,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4803,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4804,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
4805,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4806,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4807,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4808,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4809,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4810,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4811,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4812,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
4813,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4814,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4815,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4816,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4817,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4818,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
4819,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
4820,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4821,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
4822,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4823,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4824,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4825,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4826,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4827,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4828,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4829,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4830,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4831,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4832,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
4833,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4834,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4835,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4836,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4837,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
4838,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4839,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4840,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
4841,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4842,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4843,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4844,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4845,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4846,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Bareland
4847,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4848,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
4849,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4850,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4851,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
4852,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4853,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4854,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4855,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4856,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4857,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4858,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4859,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4860,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4861,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4862,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Water
4863,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
4864,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4865,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4866,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4867,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
4868,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4869,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4870,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
4871,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
4872,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4873,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
