Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKN_M_R
7402,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
7403,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
7404,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Cropland
7405,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
7406,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
7407,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
7408,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
7409,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Wetland
7410,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Bareland
7411,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Water
7412,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
7413,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
7414,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Bareland
7415,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
7416,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
7417,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
7418,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Cropland
7419,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
7420,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
7421,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
7422,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Cropland
7423,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
7424,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
7425,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
7426,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
7427,Forest,Forest,Wetland,Water,Wetland,Water,Water,Cropland
7428,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
7429,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
7430,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
7431,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
7432,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Grassland
7433,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
7434,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
7435,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
7436,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
7437,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
7438,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
7439,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,NULL,Wetland
7440,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
7441,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7442,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
7443,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7444,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7445,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
7446,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7447,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7448,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7449,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
7450,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7451,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7452,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7453,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7454,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
7455,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7456,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
7457,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
7458,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
7459,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7460,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
7461,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7462,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7463,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7464,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
7465,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7466,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7467,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
7468,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7469,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
7470,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7471,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
7472,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7473,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
7474,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7475,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
7476,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
7477,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
7478,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7479,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
7480,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
7481,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7482,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
7483,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7484,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7485,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7486,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
7487,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7488,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
7489,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7490,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7491,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
7492,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
7493,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7494,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7495,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
7496,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
7497,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7498,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7499,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7500,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7501,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7502,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7503,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
7504,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7505,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,NULL
7506,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7507,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7508,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
7509,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7510,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7511,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7512,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7513,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7514,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7515,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7516,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7517,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
7518,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
7519,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7520,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7521,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
7522,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7523,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7524,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
7525,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
7526,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7527,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7528,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
7529,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
7530,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
7531,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
7532,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
7533,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Wetland
7534,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
7535,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
7536,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
7537,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
7538,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Wetland
7539,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Forest
7540,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
7541,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
7542,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
7543,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
7544,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Cropland
7545,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
7546,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
7547,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
7548,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
7549,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Grassland
7550,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
7551,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7552,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
7553,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
7554,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
7555,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7556,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7557,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7558,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7559,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
7560,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7561,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
7562,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
7563,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
7564,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7565,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7566,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7567,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7568,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7569,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7570,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7571,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7572,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7573,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
7574,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7575,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
7576,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
7577,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7578,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7579,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
7580,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7581,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7582,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7583,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7584,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7585,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7586,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7587,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
7588,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
7589,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Water
7590,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7591,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
7592,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7593,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
7594,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7595,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7596,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7597,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
7598,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
7599,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
7600,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
7601,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
7602,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
7603,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
7604,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
7605,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
7606,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
7607,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
7608,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
7609,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
7610,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
7611,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
7612,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
7613,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
7614,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
7615,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
7616,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
7617,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
7618,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Grassland
7619,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
7620,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
7621,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
7622,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
7623,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
7624,Forest,Forest,Water,NULL,Water,Water,Water,Forest
7625,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
7626,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
7627,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
7628,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
7629,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
7630,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
7631,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
7632,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
7633,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
7634,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
7635,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Wetland
7636,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Wetland
7637,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
7638,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
7639,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
7640,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
7641,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Grassland
7642,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Wetland
7643,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Bareland
7644,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Water
7645,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
7646,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
7647,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
7648,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
7649,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
7650,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Grassland
7651,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Cropland
7652,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Wetland
7653,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Water
7654,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
7655,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
7656,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,NULL
7657,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
7658,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
7659,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
7660,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
7661,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
7662,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
7663,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
7664,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
7665,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
7666,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
7667,Forest,Forest,Water,Non_Water,Water,Bareland,NULL,Grassland
7668,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
7669,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
7670,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
7671,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
7672,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
7673,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
7674,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
7675,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
7676,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
7677,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
7678,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
7679,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
7680,Forest,Forest,Water,Water,Water,NULL,NULL,Water
7681,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
7682,Forest,Forest,Water,Water,Water,NULL,Grassland,Wetland
7683,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
7684,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
7685,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
7686,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
7687,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
7688,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
7689,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
7690,Forest,Forest,Water,Water,Water,NULL,Water,Water
7691,Forest,Forest,Water,Water,Water,NULL,Water,Forest
7692,Forest,Forest,Water,Water,Water,NULL,Forest,Wetland
7693,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
7694,Forest,Forest,Water,Water,Water,Grassland,NULL,Grassland
7695,Forest,Forest,Water,Water,Water,Grassland,NULL,Wetland
7696,Forest,Forest,Water,Water,Water,Grassland,NULL,Water
7697,Forest,Forest,Water,Water,Water,Grassland,NULL,Forest
7698,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
7699,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
7700,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
7701,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
7702,Forest,Forest,Water,Water,Water,Wetland,NULL,Grassland
7703,Forest,Forest,Water,Water,Water,Wetland,NULL,Cropland
7704,Forest,Forest,Water,Water,Water,Wetland,NULL,Wetland
7705,Forest,Forest,Water,Water,Water,Wetland,NULL,Water
7706,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
7707,Forest,Forest,Water,Water,Water,Wetland,Grassland,Wetland
7708,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
7709,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
7710,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
7711,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
7712,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
7713,Forest,Forest,Water,Water,Water,Wetland,Bareland,Forest
7714,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
7715,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
7716,Forest,Forest,Water,Water,Water,Wetland,Water,Water
7717,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
7718,Forest,Forest,Water,Water,Water,Wetland,Forest,Wetland
7719,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
7720,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
7721,Forest,Forest,Water,Water,Water,Bareland,NULL,Grassland
7722,Forest,Forest,Water,Water,Water,Water,NULL,Grassland
7723,Forest,Forest,Water,Water,Water,Water,NULL,Wetland
7724,Forest,Forest,Water,Water,Water,Water,NULL,Water
7725,Forest,Forest,Water,Water,Water,Water,NULL,Forest
7726,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
7727,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
7728,Forest,Forest,Water,Water,Water,Water,Wetland,Water
7729,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
7730,Forest,Forest,Water,Water,Water,Water,Water,Grassland
7731,Forest,Forest,Water,Water,Water,Water,Water,Wetland
7732,Forest,Forest,Water,Water,Water,Water,Water,Water
7733,Forest,Forest,Water,Water,Water,Water,Water,Forest
7734,Forest,Forest,Water,Water,Water,Water,Forest,Wetland
7735,Forest,Forest,Water,Water,Water,Water,Forest,Water
7736,Forest,Forest,Water,Water,Water,Water,Forest,Forest
7737,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
7738,Forest,Forest,Water,Water,Water,Forest,Grassland,Wetland
7739,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
7740,Forest,Forest,Water,Water,Water,Forest,Wetland,Wetland
7741,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
7742,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
7743,Forest,Forest,Water,Water,Water,Forest,Water,Water
7744,Forest,Forest,Water,Water,Water,Forest,Water,Forest
7745,Forest,Forest,Water,Water,Water,Forest,Forest,Wetland
7746,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
