Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQT_M_R
20642,Forest,Wetland,Water,NULL,Water,Wetland,Shrubland,Wetland
20643,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
20644,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
20645,Forest,Wetland,Water,NULL,Water,Forest,Shrubland,Wetland
20646,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
20647,Forest,Wetland,Water,NULL,Water,Forest,Water,Wetland
20648,Forest,Wetland,Water,NULL,Water,Forest,Forest,Wetland
20649,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
20650,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
20651,Forest,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Wetland
20652,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
20653,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
20654,Forest,Wetland,Water,Non_Water,Water,Wetland,Forest,Wetland
20655,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
20656,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Wetland
20657,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Water
20658,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
20659,Forest,Wetland,Water,Water,NULL,Forest,Water,Wetland
20660,Forest,Wetland,Water,Water,Water,Shrubland,Water,Wetland
20661,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
20662,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
20663,Forest,Wetland,Water,Water,Water,Grassland,Water,Wetland
20664,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
20665,Forest,Wetland,Water,Water,Water,Grassland,Forest,Wetland
20666,Forest,Wetland,Water,Water,Water,Wetland,NULL,Wetland
20667,Forest,Wetland,Water,Water,Water,Wetland,NULL,Water
20668,Forest,Wetland,Water,Water,Water,Wetland,Shrubland,Wetland
20669,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
20670,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
20671,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
20672,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
20673,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
20674,Forest,Wetland,Water,Water,Water,Wetland,Forest,Wetland
20675,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
20676,Forest,Wetland,Water,Water,Water,Bareland,Water,Water
20677,Forest,Wetland,Water,Water,Water,Water,NULL,Water
20678,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
20679,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
20680,Forest,Wetland,Water,Water,Water,Water,Water,Water
20681,Forest,Wetland,Water,Water,Water,Water,Water,Forest
20682,Forest,Wetland,Water,Water,Water,Water,Forest,Water
20683,Forest,Wetland,Water,Water,Water,Forest,Shrubland,Forest
20684,Forest,Wetland,Water,Water,Water,Forest,Wetland,Wetland
20685,Forest,Wetland,Water,Water,Water,Forest,Bareland,Forest
20686,Forest,Wetland,Water,Water,Water,Forest,Water,Wetland
20687,Forest,Wetland,Water,Water,Water,Forest,Water,Water
20688,Forest,Wetland,Water,Water,Water,Forest,Forest,Wetland
20689,Forest,Wetland,Water,Water,Water,Forest,Forest,Water
20690,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
20691,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
20692,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
20693,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
20694,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
20695,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
20696,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
20697,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
20698,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
20699,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
20700,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20701,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20702,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
20703,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20704,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
20705,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20706,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20707,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
20708,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
20709,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
20710,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20711,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
20712,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
20713,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20714,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Wetland
20715,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
20716,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20717,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
20718,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
20719,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
20720,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
20721,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
20722,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
20723,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
20724,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
20725,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
20726,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
20727,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
20728,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20729,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
20730,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
20731,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
20732,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
20733,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
20734,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
20735,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
20736,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
20737,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
20738,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
20739,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
20740,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
20741,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
20742,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
20743,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
20744,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
20745,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
20746,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
20747,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
20748,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
20749,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
20750,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
20751,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
20752,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
20753,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
20754,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
20755,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
20756,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
20757,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
20758,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
20759,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
20760,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
20761,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
20762,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
20763,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
20764,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
20765,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
20766,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
20767,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
20768,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
20769,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
20770,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
20771,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Water
20772,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
20773,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
20774,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
20775,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
20776,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
20777,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
20778,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
20779,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
20780,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
20781,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
20782,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
20783,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
20784,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
20785,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
20786,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
20787,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
20788,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
20789,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
20790,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
20791,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
20792,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
20793,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
20794,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
20795,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
20796,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
20797,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
20798,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20799,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
20800,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
20801,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20802,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
20803,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
20804,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
20805,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
20806,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
20807,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
20808,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
20809,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
20810,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
20811,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
20812,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
20813,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
20814,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
20815,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
20816,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
20817,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
20818,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Bareland,Wetland
20819,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
20820,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
20821,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
20822,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
20823,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
20824,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
20825,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
20826,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
20827,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
20828,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
20829,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
20830,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,NULL
20831,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
20832,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
20833,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,Forest
20834,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
20835,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
20836,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Forest
20837,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
20838,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,NULL
20839,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
20840,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
20841,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Forest
20842,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
20843,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
20844,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
20845,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
20846,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
20847,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Forest
20848,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,NULL
20849,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Grassland
20850,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Forest
20851,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
20852,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
20853,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
20854,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
20855,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
20856,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
20857,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
20858,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
20859,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20860,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
20861,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
20862,Forest,Bareland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
20863,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
20864,Forest,Bareland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
20865,Forest,Bareland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
20866,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
20867,Forest,Bareland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
20868,Forest,Bareland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
20869,Forest,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
20870,Forest,Bareland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
20871,Forest,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
20872,Forest,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
20873,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
20874,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20875,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
20876,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
20877,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
20878,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
20879,Forest,Bareland,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Wetland
20880,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
20881,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20882,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Bareland
20883,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
20884,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20885,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20886,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20887,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
20888,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
20889,Forest,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
20890,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
20891,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
20892,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
20893,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
20894,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
20895,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
20896,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
20897,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
20898,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Bareland
20899,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
20900,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
20901,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
20902,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20903,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
20904,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20905,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
20906,Forest,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
20907,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
20908,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
20909,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20910,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
20911,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
20912,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
20913,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
20914,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
20915,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
20916,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
20917,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
20918,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
20919,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
20920,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
20921,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
20922,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
20923,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
20924,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
20925,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
20926,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
20927,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
20928,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
20929,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
20930,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
20931,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
20932,Forest,Bareland,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
20933,Forest,Bareland,Cropland,Water,Non_Wetland,Shrubland,Bareland,Wetland
20934,Forest,Bareland,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
20935,Forest,Bareland,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
20936,Forest,Bareland,Cropland,Water,Non_Wetland,Wetland,Bareland,Bareland
20937,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
20938,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
20939,Forest,Bareland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
20940,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
20941,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
20942,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
20943,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
20944,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
20945,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
20946,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
20947,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Water,Wetland
20948,Forest,Bareland,Wetland,NULL,Wetland,Forest,Bareland,Forest
20949,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Bareland,Bareland
20950,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
20951,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
20952,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
20953,Forest,Bareland,Wetland,Water,Wetland,Shrubland,Water,Grassland
20954,Forest,Bareland,Wetland,Water,Wetland,Shrubland,Water,Wetland
20955,Forest,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Grassland
20956,Forest,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Wetland
20957,Forest,Bareland,Wetland,Water,Wetland,Grassland,Bareland,Bareland
20958,Forest,Bareland,Wetland,Water,Wetland,Wetland,Bareland,Bareland
20959,Forest,Bareland,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
