Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPC_M_R
15842,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
15843,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
15844,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15845,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15846,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15847,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
15848,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
15849,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
15850,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15851,Forest,Wetland,NULL,NULL,Non_Wetland,Water,NULL,NULL
15852,Forest,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
15853,Forest,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Forest
15854,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
15855,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
15856,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
15857,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
15858,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
15859,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
15860,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
15861,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
15862,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
15863,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
15864,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15865,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15866,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
15867,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15868,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
15869,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
15870,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
15871,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
15872,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
15873,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15874,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15875,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15876,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15877,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15878,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
15879,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
15880,Forest,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15881,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15882,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15883,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
15884,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
15885,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
15886,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
15887,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
15888,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15889,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
15890,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
15891,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
15892,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
15893,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
15894,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
15895,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
15896,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Water
15897,Forest,Wetland,NULL,Water,Non_Wetland,Water,Shrubland,NULL
15898,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15899,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15900,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15901,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
15902,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15903,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
15904,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
15905,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
15906,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
15907,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
15908,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
15909,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
15910,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
15911,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15912,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15913,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15914,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
15915,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
15916,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15917,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15918,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
15919,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
15920,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
15921,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
15922,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
15923,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
15924,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
15925,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
15926,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
15927,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
15928,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
15929,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
15930,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
15931,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
15932,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
15933,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15934,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15935,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15936,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
15937,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15938,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
15939,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
15940,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
15941,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15942,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15943,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15944,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15945,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15946,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15947,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
15948,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
15949,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Water
15950,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
15951,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15952,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
15953,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
15954,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
15955,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
15956,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
15957,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
15958,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
15959,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
15960,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
15961,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15962,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
15963,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
15964,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
15965,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
15966,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
15967,Forest,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
15968,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
15969,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
15970,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
15971,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
15972,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15973,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
15974,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
15975,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15976,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
15977,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
15978,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
15979,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
15980,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15981,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
15982,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
15983,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
15984,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
15985,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
15986,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15987,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15988,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
15989,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15990,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
15991,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15992,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15993,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15994,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15995,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
15996,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
15997,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
15998,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15999,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
16000,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16001,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
16002,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16003,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16004,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
16005,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16006,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,NULL
16007,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
16008,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
16009,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
16010,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
16011,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,NULL
16012,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
16013,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
16014,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16015,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
16016,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
16017,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16018,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16019,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
16020,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16021,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
16022,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Wetland
16023,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16024,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
16025,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
16026,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16027,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16028,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
16029,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16030,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
16031,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16032,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16033,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
16034,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
16035,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16036,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16037,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16038,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
16039,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
16040,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16041,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
16042,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
16043,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
16044,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16045,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
16046,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
16047,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
16048,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
16049,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
16050,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
16051,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
16052,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
16053,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
16054,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
16055,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
16056,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
16057,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest,Forest
16058,Forest,Wetland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16059,Forest,Wetland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
16060,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
16061,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
16062,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,NULL,Water
16063,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
16064,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
16065,Forest,Wetland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
16066,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
16067,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
16068,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
16069,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
16070,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
16071,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
16072,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
16073,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
16074,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,NULL
16075,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
16076,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
16077,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
16078,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
16079,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
16080,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
16081,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
16082,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
16083,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,NULL
16084,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
16085,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
16086,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
16087,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,NULL
16088,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
16089,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Cropland
16090,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
16091,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
16092,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
16093,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
16094,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
16095,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,NULL
16096,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
16097,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Cropland
16098,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
16099,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
16100,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
16101,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
16102,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16103,Forest,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Grassland
16104,Forest,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Cropland
16105,Forest,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
16106,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
16107,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
16108,Forest,Wetland,Bareland,Water,Non_Wetland,Shrubland,Forest,Wetland
16109,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
16110,Forest,Wetland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16111,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
16112,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
16113,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
16114,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16115,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Shrubland,Forest,NULL
16116,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16117,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Shrubland,Water
16118,Forest,Wetland,Water,Water,Water,Shrubland,Forest,Water
16119,Forest,Wetland,Water,Water,Water,Water,Shrubland,Wetland
16120,Forest,Wetland,Water,Water,Water,Water,Water,Water
16121,Forest,Wetland,Water,Water,Water,Forest,Forest,Wetland
16122,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
16123,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
16124,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16125,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
16126,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
16127,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
16128,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
16129,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16130,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16131,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16132,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
16133,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
16134,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
16135,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
16136,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
16137,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
16138,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
16139,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16140,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
16141,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
16142,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16143,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
16144,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
16145,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16146,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16147,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
16148,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16149,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
16150,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
16151,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
