Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGJ_M_R
3993,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3994,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3995,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3996,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3997,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3998,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3999,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4000,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4001,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4002,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4003,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4004,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4005,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4006,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4007,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4008,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4009,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4010,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4011,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4012,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4013,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4014,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4015,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4016,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4017,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4018,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4019,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4020,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4021,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4022,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
4023,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4024,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4025,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4026,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4027,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4028,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4029,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4030,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4031,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4032,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4033,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4034,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4035,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4036,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4037,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4038,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Water
4039,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4040,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4041,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4042,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4043,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
4044,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4045,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4046,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4047,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
4048,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4049,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
4050,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Water
4051,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
4052,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
4053,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4054,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4055,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4056,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
4057,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4058,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4059,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4060,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4061,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4062,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4063,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4064,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4065,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4066,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4067,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4068,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4069,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4070,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4071,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4072,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4073,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4074,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4075,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4076,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4077,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4078,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4079,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4080,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
4081,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4082,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
4083,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4084,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4085,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4086,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4087,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4088,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4089,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4090,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4091,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4092,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4093,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4094,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4095,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4096,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4097,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4098,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4099,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
4100,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4101,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Water
4102,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4103,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
4104,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
4105,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
4106,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
4107,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
4108,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
4109,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
4110,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
4111,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
4112,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
4113,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
4114,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
4115,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
4116,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
4117,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
4118,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4119,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4120,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4121,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4122,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4123,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4124,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4125,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4126,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4127,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4128,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4129,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4130,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4131,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4132,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4133,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4134,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
4135,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4136,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4137,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
4138,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4139,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4140,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4141,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4142,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4143,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4144,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
4145,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
4146,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4147,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4148,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4149,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4150,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
4151,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4152,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4153,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4154,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4155,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4156,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4157,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4158,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4159,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
4160,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4161,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Water
4162,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4163,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4164,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4165,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4166,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4167,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4168,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Water
4169,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4170,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4171,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
4172,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4173,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4174,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4175,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4176,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4177,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4178,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4179,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4180,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4181,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
4182,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Water
4183,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
4184,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
4185,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4186,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4187,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
4188,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4189,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
4190,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4191,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4192,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4193,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4194,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
4195,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Water
4196,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4197,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
4198,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4199,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4200,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4201,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4202,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
4203,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
4204,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
4205,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
4206,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
4207,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
4208,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4209,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4210,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4211,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4212,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4213,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4214,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
4215,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Wetland
4216,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Water
4217,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
4218,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4219,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
4220,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4221,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4222,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4223,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4224,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4225,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4226,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4227,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
4228,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
4229,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4230,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4231,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
4232,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Water
4233,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
4234,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
4235,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
4236,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
4237,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
4238,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
4239,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
4240,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
4241,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4242,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4243,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4244,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4245,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4246,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4247,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Grassland
4248,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Water
4249,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
4250,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
4251,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
4252,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4253,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4254,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
4255,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4256,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
4257,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4258,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
4259,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
4260,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
4261,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,NULL,Forest
4262,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,NULL,Forest
4263,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4264,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4265,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4266,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4267,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4268,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4269,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4270,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4271,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4272,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
4273,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
4274,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4275,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4276,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4277,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4278,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4279,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4280,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
4281,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4282,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4283,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4284,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4285,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4286,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4287,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4288,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4289,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4290,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4291,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4292,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4293,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4294,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4295,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
4296,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
4297,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4298,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4299,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4300,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
4301,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4302,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4303,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
4304,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Water
4305,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
4306,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
4307,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
4308,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
4309,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
4310,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
4311,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
4312,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4313,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4314,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4315,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4316,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4317,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4318,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4319,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4320,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
