Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWB_M_R
7070,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
7071,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
7072,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,NULL
7073,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
7074,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7075,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
7076,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
7077,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,NULL
7078,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,NULL
7079,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
7080,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
7081,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,NULL
7082,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
7083,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,NULL
7084,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,NULL
7085,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
7086,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,NULL
7087,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
7088,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,NULL
7089,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
7090,Forest,Water,Wetland,Water,Wetland,Grassland,Bareland,NULL
7091,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,NULL
7092,Forest,Water,Wetland,Water,Wetland,Wetland,Water,NULL
7093,Forest,Water,Wetland,Water,Wetland,Water,Water,NULL
7094,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,NULL
7095,Forest,Water,Wetland,Water,Wetland,Forest,Water,NULL
7096,Forest,Water,Wetland,Water,Wetland,Forest,Forest,NULL
7097,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
7098,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
7099,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,NULL
7100,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,NULL
7101,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7102,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,NULL
7103,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
7104,Forest,Water,Water,NULL,Water,Shrubland,Water,NULL
7105,Forest,Water,Water,NULL,Water,Water,Water,NULL
7106,Forest,Water,Water,NULL,Water,Water,Forest,NULL
7107,Forest,Water,Water,NULL,Water,Forest,Water,NULL
7108,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
7109,Forest,Water,Water,Non_Water,Water,NULL,Water,NULL
7110,Forest,Water,Water,Non_Water,Water,Bareland,Water,NULL
7111,Forest,Water,Water,Non_Water,Water,Water,Water,NULL
7112,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,NULL
7113,Forest,Water,Water,Non_Water,Water,Forest,Water,NULL
7114,Forest,Water,Water,Water,Water,NULL,Water,NULL
7115,Forest,Water,Water,Water,Water,Shrubland,Water,NULL
7116,Forest,Water,Water,Water,Water,Grassland,Water,NULL
7117,Forest,Water,Water,Water,Water,Wetland,Wetland,NULL
7118,Forest,Water,Water,Water,Water,Water,Bareland,NULL
7119,Forest,Water,Water,Water,Water,Water,Water,NULL
7120,Forest,Water,Water,Water,Water,Water,Forest,NULL
7121,Forest,Water,Water,Water,Water,Forest,Bareland,NULL
7122,Forest,Water,Water,Water,Water,Forest,Water,NULL
7123,Forest,Water,Water,Water,Water,Forest,Forest,NULL
7124,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7125,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
7126,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7127,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7128,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7129,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7130,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
7131,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7132,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7133,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7134,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7135,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
7136,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
7137,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
7138,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
7139,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
7140,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7141,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7142,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
7143,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
7144,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7145,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
7146,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7147,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7148,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
7149,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7150,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7151,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,NULL
7152,Forest,Water,Forest,Non_Water,Non_Wetland,Built-up,Shrubland,NULL
7153,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
7154,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
7155,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7156,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
7157,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
7158,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
7159,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
7160,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,NULL
7161,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,NULL
7162,Forest,Water,Forest,Water,Non_Wetland,Water,Water,NULL
7163,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,NULL
7164,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
7165,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,NULL
7166,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,NULL
7167,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7168,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7169,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7170,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
7171,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
7172,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7173,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7174,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7175,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
7176,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
7177,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7178,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7179,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
7180,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
7181,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
7182,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7183,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
7184,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,NULL
7185,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
7186,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7187,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7188,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7189,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
7190,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
7191,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
7192,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
7193,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,NULL
7194,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
7195,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Water,NULL
7196,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
7197,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7198,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
7199,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
7200,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
7201,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
7202,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
7203,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7204,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
7205,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7206,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
7207,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7208,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Built-up,NULL
7209,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up,Forest,NULL
7210,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
7211,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7212,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,NULL
7213,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
7214,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Built-up,NULL
7215,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,NULL
7216,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,NULL
7217,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,NULL
7218,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7219,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7220,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7221,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7222,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7223,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7224,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7225,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7226,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7227,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
7228,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7229,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
7230,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
7231,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7232,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7233,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7234,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
7235,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
7236,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7237,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
7238,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7239,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7240,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
7241,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
7242,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
7243,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7244,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
7245,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7246,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
7247,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,NULL
7248,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
7249,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Built-up,NULL
7250,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,NULL
7251,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
7252,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
7253,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
7254,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
7255,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7256,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,NULL
7257,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
7258,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
7259,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
7260,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
7261,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
7262,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
7263,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
7264,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
7265,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
7266,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7267,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,NULL
7268,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7269,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7270,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7271,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
7272,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7273,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7274,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7275,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7276,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7277,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7278,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7279,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7280,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7281,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
7282,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
7283,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
7284,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
7285,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
7286,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
7287,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7288,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7289,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7290,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
7291,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
7292,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
7293,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
7294,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
7295,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7296,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,NULL
7297,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7298,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
7299,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
7300,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
7301,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
7302,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,NULL
7303,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
7304,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,NULL
7305,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7306,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
7307,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
7308,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
7309,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,NULL
7310,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,NULL
7311,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
7312,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
7313,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7314,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,NULL
7315,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Built-up,NULL
7316,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,NULL
7317,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
7318,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Bareland,NULL
7319,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,NULL
7320,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,NULL
7321,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
7322,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
7323,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
7324,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
7325,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
7326,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
7327,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
7328,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
7329,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
7330,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Built-up,NULL
7331,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,NULL
7332,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
7333,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
7334,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
7335,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
7336,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
7337,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,NULL
7338,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
7339,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
7340,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
7341,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
7342,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7343,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
7344,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,NULL
7345,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
7346,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
7347,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
7348,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
7349,Forest,Forest,Wetland,NULL,Wetland,Bareland,Built-up,NULL
7350,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
7351,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
7352,Forest,Forest,Wetland,NULL,Wetland,Built-up,Shrubland,NULL
7353,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,NULL
7354,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,NULL
7355,Forest,Forest,Wetland,NULL,Wetland,Built-up,Built-up,NULL
7356,Forest,Forest,Wetland,NULL,Wetland,Built-up,Water,NULL
7357,Forest,Forest,Wetland,NULL,Wetland,Built-up,Forest,NULL
7358,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,NULL
7359,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
7360,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
7361,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
7362,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
7363,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
7364,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,NULL
7365,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,NULL
7366,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
7367,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
7368,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
7369,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,NULL
7370,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,NULL
7371,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,NULL
7372,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
7373,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
7374,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Bareland,NULL
7375,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
7376,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
7377,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,NULL
7378,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,NULL
7379,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,NULL
7380,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,NULL
7381,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
7382,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
7383,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
7384,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,NULL
7385,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
7386,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,NULL
7387,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
7388,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,NULL
7389,Forest,Forest,Wetland,Non_Water,Wetland,Built-up,Wetland,NULL
7390,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,NULL
7391,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,NULL
7392,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,NULL
7393,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,NULL
7394,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
7395,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,NULL
7396,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,NULL
7397,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Built-up,NULL
7398,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,NULL
7399,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,NULL
7400,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,NULL
7401,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,NULL
7402,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
7403,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,NULL
7404,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,NULL
7405,Forest,Forest,Wetland,Water,Wetland,Water,Water,NULL
7406,Forest,Forest,Wetland,Water,Wetland,Water,Forest,NULL
7407,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,NULL
7408,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,NULL
7409,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,NULL
7410,Forest,Forest,Wetland,Water,Wetland,Forest,Built-up,NULL
7411,Forest,Forest,Wetland,Water,Wetland,Forest,Water,NULL
7412,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,NULL
7413,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
7414,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
