Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGC_M_R
8725,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8726,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
8727,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8728,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
8729,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
8730,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8731,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
8732,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
8733,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8734,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8735,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8736,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8737,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8738,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
8739,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
8740,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
8741,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
8742,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
8743,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8744,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8745,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
8746,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
8747,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8748,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
8749,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
8750,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
8751,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8752,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
8753,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
8754,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
8755,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
8756,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
8757,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
8758,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
8759,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
8760,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
8761,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8762,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
8763,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
8764,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
8765,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
8766,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8767,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8768,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8769,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Wetland
8770,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
8771,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8772,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8773,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
8774,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8775,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8776,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8777,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
8778,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8779,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
8780,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
8781,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
8782,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
8783,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8784,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
8785,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
8786,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
8787,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8788,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8789,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8790,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8791,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8792,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8793,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8794,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8795,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8796,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
8797,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8798,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8799,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
8800,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8801,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8802,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8803,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8804,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8805,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8806,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8807,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8808,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
8809,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8810,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
8811,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
8812,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8813,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
8814,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8815,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8816,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8817,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
8818,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8819,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8820,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
8821,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8822,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8823,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8824,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8825,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
8826,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8827,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Built-up
8828,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8829,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
8830,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8831,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8832,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8833,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8834,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8835,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
8836,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8837,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
8838,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8839,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8840,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8841,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8842,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
8843,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8844,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8845,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
8846,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
8847,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8848,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
8849,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
8850,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
8851,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
8852,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8853,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
8854,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8855,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8856,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
8857,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8858,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
8859,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8860,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
8861,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8862,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8863,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8864,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8865,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8866,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8867,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8868,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8869,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8870,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8871,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8872,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8873,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8874,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
8875,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8876,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8877,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8878,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8879,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
8880,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8881,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
8882,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
8883,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8884,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8885,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
8886,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8887,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
8888,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
8889,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
8890,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
8891,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
8892,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
8893,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
8894,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
8895,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
8896,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8897,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8898,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8899,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8900,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
8901,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8902,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8903,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
8904,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8905,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8906,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8907,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8908,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8909,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8910,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8911,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8912,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8916,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8917,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8918,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8919,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8920,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8921,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8922,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8923,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8924,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8925,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8926,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8927,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8928,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
8929,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
8930,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8931,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8932,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8933,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
8934,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8935,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8936,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8937,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8938,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8939,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
8940,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8941,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8942,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8943,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8944,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8945,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8946,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8947,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8948,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8949,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8950,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8951,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
8952,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8953,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8954,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8955,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8956,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8957,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8958,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8959,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8960,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8961,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
8962,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8963,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8964,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8965,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8966,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8967,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
8968,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8969,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8970,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
8971,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8972,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8973,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
8974,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8975,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8976,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8977,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8978,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8979,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
8980,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8981,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8982,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8983,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8984,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8985,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8986,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8987,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8988,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
8989,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8990,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
8991,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8992,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8993,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8994,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
8995,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8996,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8997,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8998,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8999,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9000,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9001,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9002,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9003,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9004,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9005,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9006,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9007,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9008,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9009,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
9010,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
9011,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
9012,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
9013,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
9014,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
9015,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
9016,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
9017,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
9018,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
9019,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9020,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9021,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
9022,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
9023,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
9024,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9025,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
9026,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
9027,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9028,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
9029,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
9030,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
9032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
9033,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
9034,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
9035,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9036,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
9037,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Built-up
9038,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
9039,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
9040,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
9041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
