Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKV_M_R
12035,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12036,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12037,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
12038,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12039,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
12040,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12041,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12042,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
12043,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
12044,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
12045,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12046,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12047,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12048,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12049,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12050,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
12051,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
12052,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12053,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
12054,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
12055,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12056,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12057,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
12058,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
12059,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12060,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
12061,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12062,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
12063,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12064,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
12065,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
12066,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
12067,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12068,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
12069,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
12070,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12071,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
12072,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
12073,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12074,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Wetland
12075,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
12076,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
12077,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
12078,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12079,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12080,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
12081,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12082,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
12083,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
12084,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12085,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12086,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
12087,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12088,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
12089,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
12090,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
12091,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
12092,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Wetland
12093,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
12094,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
12095,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Wetland
12096,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
12097,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
12098,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
12099,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
12100,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
12101,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
12102,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12103,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
12104,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
12105,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
12106,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12107,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12108,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
12109,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12110,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12111,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12112,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12113,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12114,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
12115,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12116,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12117,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
12118,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
12119,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12120,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Wetland
12121,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12122,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12123,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
12124,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12125,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Wetland
12126,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
12127,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
12128,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
12129,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
12130,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
12131,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
12132,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
12133,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
12134,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
12135,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12136,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
12137,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
12138,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
12139,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
12140,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12141,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12142,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12143,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
12144,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
12145,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12146,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12147,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
12148,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
12149,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
12150,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
12151,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
12152,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
12153,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Wetland
12154,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Bareland
12155,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
12156,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
12157,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
12158,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
12159,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
12160,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
12161,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
12162,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
12163,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
12164,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
12165,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
12166,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12167,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12168,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
12169,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12170,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
12171,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12172,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12173,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
12174,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12175,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12176,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
12177,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
12178,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
12179,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12180,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12181,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12182,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12183,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
12184,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12185,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Wetland
12186,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12187,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12188,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
12189,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
12190,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Wetland
12191,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
12192,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
12193,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
12194,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Wetland
12195,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
12196,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
12197,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
12198,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
12199,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
12200,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
12201,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12202,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Wetland
12203,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
12204,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
12205,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
12206,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Wetland
12207,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
12208,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12209,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
12210,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12211,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Wetland
12212,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12213,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
12214,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
12215,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
12216,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
12217,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
12218,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
12219,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
12220,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
12221,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Wetland
12222,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
12223,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
12224,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
12225,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
12226,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
12227,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
12228,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
12229,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Bareland
12230,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
12231,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
12232,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
12233,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
12234,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
12235,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Wetland
12236,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Bareland
12237,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
12238,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
12239,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Wetland
12240,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
12241,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Wetland
12242,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
12243,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
12244,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
12245,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
12246,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
12247,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,Wetland
12248,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,Water
12249,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,Forest
12250,Forest,Forest,Wetland,NULL,NULL,NULL,Bareland,Forest
12251,Forest,Forest,Wetland,NULL,NULL,NULL,Water,Wetland
12252,Forest,Forest,Wetland,NULL,NULL,NULL,Forest,Forest
12253,Forest,Forest,Wetland,NULL,NULL,Grassland,Grassland,Wetland
12254,Forest,Forest,Wetland,NULL,NULL,Grassland,Grassland,Forest
12255,Forest,Forest,Wetland,NULL,NULL,Grassland,Wetland,Grassland
12256,Forest,Forest,Wetland,NULL,NULL,Grassland,Wetland,Wetland
12257,Forest,Forest,Wetland,NULL,NULL,Grassland,Wetland,Forest
12258,Forest,Forest,Wetland,NULL,NULL,Grassland,Water,Grassland
12259,Forest,Forest,Wetland,NULL,NULL,Grassland,Water,Wetland
12260,Forest,Forest,Wetland,NULL,NULL,Grassland,Water,Forest
12261,Forest,Forest,Wetland,NULL,NULL,Grassland,Forest,Forest
12262,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,Grassland
12263,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,Wetland
12264,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,Water
12265,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,Forest
12266,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,Wetland
12267,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,Bareland
12268,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,Water
12269,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,Forest
12270,Forest,Forest,Wetland,NULL,NULL,Wetland,Forest,Grassland
12271,Forest,Forest,Wetland,NULL,NULL,Wetland,Forest,Wetland
12272,Forest,Forest,Wetland,NULL,NULL,Wetland,Forest,Forest
12273,Forest,Forest,Wetland,NULL,NULL,Bareland,Grassland,Forest
12274,Forest,Forest,Wetland,NULL,NULL,Bareland,Wetland,Grassland
12275,Forest,Forest,Wetland,NULL,NULL,Bareland,Wetland,Wetland
12276,Forest,Forest,Wetland,NULL,NULL,Bareland,Wetland,Forest
12277,Forest,Forest,Wetland,NULL,NULL,Bareland,Bareland,Grassland
12278,Forest,Forest,Wetland,NULL,NULL,Bareland,Bareland,Forest
12279,Forest,Forest,Wetland,NULL,NULL,Bareland,Water,Grassland
12280,Forest,Forest,Wetland,NULL,NULL,Bareland,Water,Bareland
12281,Forest,Forest,Wetland,NULL,NULL,Bareland,Water,Forest
12282,Forest,Forest,Wetland,NULL,NULL,Bareland,Forest,Grassland
12283,Forest,Forest,Wetland,NULL,NULL,Bareland,Forest,Wetland
12284,Forest,Forest,Wetland,NULL,NULL,Bareland,Forest,Forest
12285,Forest,Forest,Wetland,NULL,NULL,Water,Wetland,Wetland
12286,Forest,Forest,Wetland,NULL,NULL,Water,Wetland,Bareland
12287,Forest,Forest,Wetland,NULL,NULL,Water,Wetland,Water
12288,Forest,Forest,Wetland,NULL,NULL,Water,Water,Wetland
12289,Forest,Forest,Wetland,NULL,NULL,Forest,Grassland,Forest
12290,Forest,Forest,Wetland,NULL,NULL,Forest,Wetland,Wetland
12291,Forest,Forest,Wetland,NULL,NULL,Forest,Wetland,Forest
12292,Forest,Forest,Wetland,NULL,NULL,Forest,Bareland,Wetland
12293,Forest,Forest,Wetland,NULL,NULL,Forest,Bareland,Forest
12294,Forest,Forest,Wetland,NULL,NULL,Forest,Water,Wetland
12295,Forest,Forest,Wetland,NULL,NULL,Forest,Water,Forest
12296,Forest,Forest,Wetland,NULL,NULL,Forest,Forest,Wetland
12297,Forest,Forest,Wetland,NULL,NULL,Forest,Forest,Forest
12298,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
12299,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
12300,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
12301,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12302,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
12303,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
12304,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
12305,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
12306,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
12307,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Bareland
12308,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Built-up
12309,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
12310,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
12311,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
12312,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
12313,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
12314,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Grassland
12315,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Wetland
12316,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Forest
12317,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
12318,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
12319,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
12320,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
12321,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
12322,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
12323,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
12324,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Bareland
12325,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
12326,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
12327,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
12328,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Wetland
12329,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
12330,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12331,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
12332,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
12333,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
12334,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12335,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
12336,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
12337,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
12338,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
12339,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
12340,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
12341,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
12342,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
12343,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
12344,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
12345,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
12346,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
12347,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
12348,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Wetland
12349,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Bareland
12350,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Forest
12351,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
12352,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Wetland
12353,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
12354,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
12355,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
12356,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Bareland
12357,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Built-up
