Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KKF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KKF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KKF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KKF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KKF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KKF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KKF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KKF_M_R
2756,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2757,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2758,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2759,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2760,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2761,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2762,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2763,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2764,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2765,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2766,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2767,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2768,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2769,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2770,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2771,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2772,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2773,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2774,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2775,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2776,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2777,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2778,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2779,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2780,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2781,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2782,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2783,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2784,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2785,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2786,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2787,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2788,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2789,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2791,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2792,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2793,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2795,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2796,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2797,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2798,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2799,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2800,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2801,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2802,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2803,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2804,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2805,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2806,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2807,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2808,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2809,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2810,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2811,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2812,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2813,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2814,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2815,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2816,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2817,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2818,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2819,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2820,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2821,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2822,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2823,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2824,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2825,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2826,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2827,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2828,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2829,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2830,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2831,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2832,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2833,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2834,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2835,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2836,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2837,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2838,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2839,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2840,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2841,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2842,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2843,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2844,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2845,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2846,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2848,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2849,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2850,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2851,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2852,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2853,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2854,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2855,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2856,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2857,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2858,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2859,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2860,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2861,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2862,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2863,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2864,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2865,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2866,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2867,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2868,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2869,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2870,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2871,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2872,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2873,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2874,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2875,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2876,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2877,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2878,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2879,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2880,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2881,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2882,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2883,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2884,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2885,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2886,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2887,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2888,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2889,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2890,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2891,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2892,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2893,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2894,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2895,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2896,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2897,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2898,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2899,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2900,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2901,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2902,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2903,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2904,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2905,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
2906,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2907,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2908,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2909,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2910,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2911,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2912,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2913,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2914,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2915,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2916,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2917,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2918,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2919,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2920,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2921,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2922,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2923,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2924,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2925,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2926,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2927,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2928,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2929,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2930,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2931,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2932,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2933,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2934,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2935,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2936,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2937,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2938,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2939,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2940,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2941,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2942,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2943,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2944,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2945,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2946,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2947,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2948,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2949,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2950,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2951,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2952,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2953,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2954,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2955,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2956,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2957,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2958,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2959,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2960,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2961,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2962,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2963,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2964,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2965,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2966,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2967,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2968,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2969,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2970,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2971,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2972,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2973,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2974,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2975,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2976,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2977,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2978,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2979,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2980,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2981,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2982,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2983,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2984,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2985,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2986,Forest,Water,Water,Water,Water,NULL,NULL,Water
2987,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2988,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2989,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2990,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2991,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2992,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2993,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2994,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2995,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2996,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2997,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2998,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2999,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3000,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3001,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3002,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3003,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3004,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3009,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3010,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3011,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3012,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3013,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3014,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3015,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3016,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3017,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3018,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3019,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3020,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3021,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3022,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3023,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3024,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3025,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3026,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3027,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3028,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3029,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3030,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3031,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3032,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3033,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3034,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3035,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3036,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3037,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3038,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3039,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3040,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3042,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3043,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3044,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3045,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3046,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3047,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3048,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3049,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3050,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3051,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3052,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3053,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3054,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3055,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3056,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3057,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3058,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3059,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3060,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3061,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3062,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3063,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3064,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3065,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3066,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3067,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3068,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3069,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3070,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3071,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3072,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3073,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3074,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3075,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3076,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3077,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3078,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3079,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3080,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3081,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3082,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3083,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
3084,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3085,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3086,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3087,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3088,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3089,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3090,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3091,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3092,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3093,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3094,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3095,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3096,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3097,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
