Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCJ_M_R
3828,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3829,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3830,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3831,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
3832,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3833,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3834,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3835,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3836,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3837,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
3838,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3839,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3840,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3841,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3842,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3843,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3844,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
3845,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
3846,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3847,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3848,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3849,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3850,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3851,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3852,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3853,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
3854,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3855,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3856,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3857,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3858,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3859,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3860,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3861,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
3862,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
3863,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3864,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3865,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3866,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3867,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3868,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3869,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3870,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
3871,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3872,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3873,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3874,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3875,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
3876,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3877,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3878,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
3879,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Bareland
3880,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
3881,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
3882,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3883,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3884,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3885,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
3886,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3887,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
3888,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3889,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3890,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3891,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3892,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3893,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3894,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
3895,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
3896,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
3897,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
3898,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
3899,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
3900,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3901,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3902,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
3903,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3904,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3905,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
3906,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3907,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3908,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3909,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
3910,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3911,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
3912,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
3913,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
3914,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3915,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3916,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
3917,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
3918,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
3919,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
3920,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3921,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
3922,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
3923,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3924,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3925,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
3926,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
3927,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3928,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3929,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
3930,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
3931,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
3932,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3933,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
3934,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3935,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
3936,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
3937,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
3938,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3939,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
3940,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
3941,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3942,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
3943,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3944,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3945,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
3946,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
3947,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3948,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3949,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
3950,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
3951,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3952,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
3953,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Bareland
3954,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
3955,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
3956,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Grassland
3957,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
3958,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Grassland
3959,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3960,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
3961,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Grassland
3962,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3963,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3964,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3965,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3966,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3967,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3968,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3969,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3970,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3971,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3972,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3973,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3974,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3975,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3976,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3977,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3978,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3979,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
3980,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3981,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3982,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3983,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3984,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3985,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3986,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Water
3987,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
3988,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3989,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
3990,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
3991,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
3992,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3993,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
3994,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3995,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
3996,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3997,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
3998,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3999,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4000,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4001,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
4002,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4003,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4004,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
4005,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
4006,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4007,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
4008,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4009,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4010,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4011,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4012,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4013,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4014,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4015,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4016,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4017,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4018,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4019,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
4020,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
4021,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
4022,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
4023,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4024,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4025,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
4026,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4027,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4028,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
4029,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4030,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
4031,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
4032,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Bareland
4033,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
4034,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
4035,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4036,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
4037,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
4038,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
4039,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Bareland
4040,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
4041,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
4042,Forest,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Forest
4043,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Bareland
4044,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
4045,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
4046,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
4047,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
4048,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4049,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Bareland
4050,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4051,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4052,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4053,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4054,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4055,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4056,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4057,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4058,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
4059,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4060,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
4061,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4062,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4063,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
4064,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4065,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4066,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
4067,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
4068,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Bareland
4069,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
4070,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4071,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
4072,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4073,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4074,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4075,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4076,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4077,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4078,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4079,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4080,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
4081,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4082,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4083,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4084,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4085,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4086,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4087,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
4088,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4089,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
4090,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4091,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4092,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4093,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4094,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
4095,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
4096,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4097,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4098,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4099,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4100,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
4101,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4102,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4103,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4104,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
4105,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4106,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4107,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
4108,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4109,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4110,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4111,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4112,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
4113,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
4114,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4115,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4116,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4117,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
4118,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4119,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4120,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4121,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
4122,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4123,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4124,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4125,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
4126,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4127,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4128,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4129,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4130,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4131,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4132,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
4133,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
4134,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
4135,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
4136,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4137,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4138,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4139,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4140,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
4141,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4142,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
4143,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4144,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4145,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4146,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Bareland
4147,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
