Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCJ_M_R
2736,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2737,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2738,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2739,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2740,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2741,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2742,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2743,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
2744,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2745,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2746,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2747,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
2748,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2749,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2750,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2751,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2752,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2753,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
2754,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
2755,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2756,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2757,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2758,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2759,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2760,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2761,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
2762,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
2763,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2764,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2765,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2766,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2767,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
2768,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2769,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2770,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2771,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2772,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
2773,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2774,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2775,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2776,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2777,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2778,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2779,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2780,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2781,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2782,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2783,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2784,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
2785,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2786,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2787,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2788,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2789,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2790,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2791,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
2792,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2793,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2794,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
2795,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
2796,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
2797,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2798,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2799,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2800,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2801,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2802,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2803,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
2804,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2805,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2806,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
2807,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2808,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2809,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2810,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2811,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
2812,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2813,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2814,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2815,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2816,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2817,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2818,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2819,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2820,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2821,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
2822,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
2823,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2824,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2825,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2826,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Water
2827,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
2828,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2829,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2830,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
2831,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
2832,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2833,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2834,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
2835,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2836,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2837,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2838,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2839,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
2840,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
2841,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2842,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2843,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2844,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2845,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2846,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2848,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2849,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2850,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2851,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2852,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2853,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2854,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2855,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2856,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2857,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2858,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2859,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2860,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2861,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2862,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
2863,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
2864,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2865,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2866,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2867,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2868,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2869,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2870,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2871,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2872,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2873,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2874,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2875,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2876,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2877,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2878,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2879,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2880,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2881,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2882,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2883,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2884,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2885,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2886,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2887,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2888,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2889,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2890,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2891,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2892,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2893,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2894,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2895,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2896,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2897,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2898,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2899,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2900,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2901,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2902,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2903,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2904,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2905,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2906,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2907,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2908,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2909,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2910,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2911,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2912,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2913,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2914,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2917,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
2918,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2919,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2920,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
2921,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
2922,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2923,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2924,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2925,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2926,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2927,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2928,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2929,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2930,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2931,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2932,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2933,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2934,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2935,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2936,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2937,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2938,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2939,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2940,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2941,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2942,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2943,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2944,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2945,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2946,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2947,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2948,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2949,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
2950,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2951,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2952,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2953,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2954,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2955,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2956,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2957,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2958,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
2959,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2960,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2961,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2962,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
2963,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2964,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2965,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2966,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2967,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
2968,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
2969,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
2970,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2971,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2972,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2973,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2974,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2975,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2976,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2977,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2978,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2979,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2980,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2981,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
2982,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2983,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
2984,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2985,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2986,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2987,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2988,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2989,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2990,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2991,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2992,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2993,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2994,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2995,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
2996,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
2997,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2998,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2999,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3000,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
3001,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
3002,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
3003,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
3004,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
3005,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
3006,Forest,Forest,Water,NULL,Water,Bareland,NULL,Forest
3007,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
3008,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
3009,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
3010,Forest,Forest,Water,NULL,Water,Water,Water,Forest
3011,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
3012,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
3013,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
3014,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
3015,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
3016,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
3017,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
3018,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
3019,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
3020,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
3021,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
3022,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
3023,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3024,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3025,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
3026,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
3027,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
3028,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
3029,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
3030,Forest,Forest,Water,Water,Water,Bareland,NULL,Forest
3031,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
3032,Forest,Forest,Water,Water,Water,Water,NULL,Forest
3033,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3034,Forest,Forest,Water,Water,Water,Water,Water,Forest
3035,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
3036,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3037,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3038,Forest,Forest,Water,Water,Water,Forest,Forest,Water
3039,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3040,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3041,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3042,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3043,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3044,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3045,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3046,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3047,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3048,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3049,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3050,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3051,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3052,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3053,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
3054,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3055,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3056,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3057,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3058,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3059,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3060,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3061,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3062,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3063,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3064,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3065,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3066,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
3067,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3068,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3069,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3070,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3071,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3072,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3073,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3074,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3075,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3076,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3077,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
