Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWT_M_R
13568,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
13569,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
13570,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13571,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13572,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13573,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
13574,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
13575,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
13576,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
13577,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
13578,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Water,Forest
13579,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
13580,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
13581,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
13582,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
13583,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
13584,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
13585,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
13586,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
13587,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
13588,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
13589,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
13590,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
13591,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
13592,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
13593,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
13594,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
13595,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
13596,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
13597,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
13598,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
13599,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
13600,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
13601,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
13602,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
13603,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
13604,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
13605,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
13606,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
13607,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
13608,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
13609,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
13610,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
13611,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
13612,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
13613,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
13614,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
13615,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
13616,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
13617,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
13618,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
13619,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
13620,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
13621,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
13622,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
13623,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
13624,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
13625,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
13626,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
13627,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
13628,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
13629,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
13630,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13631,Forest,Built-up,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
13632,Forest,Built-up,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
13633,Forest,Built-up,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
13634,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
13635,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Grassland
13636,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
13637,Forest,Built-up,Water,NULL,Water,Wetland,Water,Forest
13638,Forest,Built-up,Water,Water,Water,NULL,Water,Forest
13639,Forest,Built-up,Water,Water,Water,Wetland,Bareland,Forest
13640,Forest,Built-up,Water,Water,Water,Wetland,Water,Forest
13641,Forest,Built-up,Water,Water,Water,Water,Water,Grassland
13642,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13643,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13644,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13645,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
13646,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13647,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13648,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13649,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13650,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13651,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13652,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13653,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
13654,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
13655,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
13656,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13657,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13658,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13659,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13660,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13661,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13662,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13663,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13664,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
13665,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
13666,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
13667,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
13668,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13669,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13670,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13671,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
13672,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13673,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
13674,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
13675,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
13676,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
13677,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13678,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
13679,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
13680,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
13681,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
13682,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
13683,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
13684,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
13685,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
13686,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
13687,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
13688,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
13689,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
13690,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
13691,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
13692,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
13693,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Water
13694,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
13695,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
13696,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13697,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
13698,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
13699,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13700,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
13701,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13702,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13703,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
13704,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13705,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
13706,Forest,Built-up,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
13707,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
13708,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
13709,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
13710,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13711,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
13712,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13713,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
13714,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
13715,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
13716,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13717,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
13718,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
13719,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
13720,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13721,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13722,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
13723,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13724,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13725,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
13726,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
13727,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13728,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
13729,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
13730,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
13731,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
13732,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
13733,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
13734,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13735,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13736,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13737,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
13738,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13739,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
13740,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
13741,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
13742,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13743,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
13744,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
13745,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13746,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
13747,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
13748,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
13749,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13750,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13751,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
13752,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13753,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
13754,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
13755,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
13756,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13757,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
13758,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
13759,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
13760,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
13761,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
13762,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
13763,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
13764,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
13765,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
13766,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
13767,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
13768,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
13769,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
13770,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
13771,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
13772,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
13773,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
13774,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
13775,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13776,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
13777,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13778,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
13779,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
13780,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13781,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13782,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13783,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
13784,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13785,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
13786,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
13787,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13788,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13789,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13790,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13791,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
13792,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13793,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
13794,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
13795,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
13796,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13797,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13798,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
13799,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
13800,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
13801,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
13802,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
13803,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
13804,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
13805,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
13806,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
13807,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13808,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
13809,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
13810,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
13811,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
13812,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
13813,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
13814,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
13815,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
13816,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
13817,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
13818,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
13819,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
13820,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
13821,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
13822,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
13823,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
13824,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
13825,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
13826,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
13827,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
13828,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
13829,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
13830,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Wetland
13831,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
13832,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
13833,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
13834,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
13835,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
13836,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
13837,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
13838,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13839,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
13840,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13841,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13842,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13843,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13844,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13845,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13846,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13847,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13848,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13849,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13850,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13851,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13852,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13853,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13854,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13855,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13856,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
13857,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13858,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13859,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13860,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
13861,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13862,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13863,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
13864,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13865,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13866,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13867,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13868,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13869,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13870,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13871,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13872,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
13873,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13874,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13875,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13876,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13877,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13878,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
