Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEC_M_R
13208,Forest,Water,Water,Non_Water,Water,Forest,NULL,Grassland
13209,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
13210,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
13211,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
13212,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
13213,Forest,Water,Water,Non_Water,Water,Forest,Water,Grassland
13214,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
13215,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
13216,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
13217,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
13218,Forest,Water,Water,Water,Water,NULL,NULL,Water
13219,Forest,Water,Water,Water,Water,NULL,NULL,Forest
13220,Forest,Water,Water,Water,Water,NULL,Wetland,Water
13221,Forest,Water,Water,Water,Water,NULL,Water,Grassland
13222,Forest,Water,Water,Water,Water,NULL,Water,Water
13223,Forest,Water,Water,Water,Water,NULL,Water,Forest
13224,Forest,Water,Water,Water,Water,NULL,Forest,Water
13225,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
13226,Forest,Water,Water,Water,Water,Wetland,Water,Forest
13227,Forest,Water,Water,Water,Water,Water,NULL,Cropland
13228,Forest,Water,Water,Water,Water,Water,NULL,Water
13229,Forest,Water,Water,Water,Water,Water,Wetland,Water
13230,Forest,Water,Water,Water,Water,Water,Water,Grassland
13231,Forest,Water,Water,Water,Water,Water,Water,Cropland
13232,Forest,Water,Water,Water,Water,Water,Water,Water
13233,Forest,Water,Water,Water,Water,Water,Water,Forest
13234,Forest,Water,Water,Water,Water,Water,Forest,Grassland
13235,Forest,Water,Water,Water,Water,Water,Forest,Water
13236,Forest,Water,Water,Water,Water,Water,Forest,Forest
13237,Forest,Water,Water,Water,Water,Forest,NULL,Grassland
13238,Forest,Water,Water,Water,Water,Forest,NULL,Cropland
13239,Forest,Water,Water,Water,Water,Forest,NULL,Water
13240,Forest,Water,Water,Water,Water,Forest,NULL,Forest
13241,Forest,Water,Water,Water,Water,Forest,Wetland,Water
13242,Forest,Water,Water,Water,Water,Forest,Water,Grassland
13243,Forest,Water,Water,Water,Water,Forest,Water,Water
13244,Forest,Water,Water,Water,Water,Forest,Water,Forest
13245,Forest,Water,Water,Water,Water,Forest,Forest,Water
13246,Forest,Water,Water,Water,Water,Forest,Forest,Forest
13247,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13248,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
13249,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
13250,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13251,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13252,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13253,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
13254,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13255,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
13256,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
13257,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
13258,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13259,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
13260,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
13261,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13262,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13263,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13264,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Water
13265,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
13266,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
13267,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
13268,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
13269,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13270,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
13271,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
13272,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13273,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
13274,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
13275,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
13276,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
13277,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
13278,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
13279,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
13280,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13281,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
13282,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
13283,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
13284,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
13285,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
13286,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
13287,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
13288,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
13289,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
13290,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
13291,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
13292,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
13293,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
13294,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
13295,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
13296,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
13297,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
13298,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
13299,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
13300,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
13301,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
13302,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
13303,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
13304,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
13305,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
13306,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
13307,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13308,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
13309,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
13310,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
13311,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
13312,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13313,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13314,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
13315,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13316,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
13317,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
13318,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
13319,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
13320,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
13321,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
13322,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
13323,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
13324,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
13325,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13326,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
13327,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13328,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13329,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13330,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
13331,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13332,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
13333,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
13334,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13335,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
13336,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
13337,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
13338,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
13339,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
13340,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
13341,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
13342,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
13343,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
13344,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
13345,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
13346,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
13347,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
13348,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Cropland
13349,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
13350,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
13351,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
13352,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
13353,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
13354,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
13355,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
13356,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13357,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
13358,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
13359,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
13360,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
13361,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
13362,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13363,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
13364,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Cropland
13365,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
13366,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
13367,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
13368,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
13369,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
13370,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
13371,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
13372,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
13373,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
13374,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
13375,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
13376,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
13377,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
13378,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
13379,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
13380,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
13381,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
13382,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
13383,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
13384,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
13385,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
13386,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
13387,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
13388,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
13389,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
13390,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
13391,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
13392,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13393,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13394,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
13395,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
13396,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
13397,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
13398,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
13399,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
13400,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13401,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
13402,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13403,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
13404,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
13405,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
13406,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
13407,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13408,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
13409,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
13410,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
13411,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
13412,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
13413,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
13414,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
13415,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
13416,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
13417,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
13418,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13419,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
13420,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13421,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13422,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13423,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13424,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13425,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
13426,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
13427,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
13428,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
13429,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
13430,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
13431,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
13432,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13433,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
13434,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13435,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
13436,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
13437,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13438,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13439,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
13440,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13441,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
13442,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
13443,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
13444,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13445,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
13446,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
13447,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
13448,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
13449,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
13450,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
13451,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
13452,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
13453,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
13454,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
13455,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
13456,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
13457,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
13458,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
13459,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
13460,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Water
13461,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
13462,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
13463,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
13464,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13465,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
13466,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13467,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
13468,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13469,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
13470,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13471,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13472,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13473,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
13474,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
13475,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13476,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
13477,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
13478,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
13479,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
13480,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
13481,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
13482,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
13483,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
13484,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
13485,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
13486,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
13487,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
13488,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
13489,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
13490,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
13491,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
13492,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
13493,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
13494,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
13495,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13496,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13497,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
13498,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13499,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
13500,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
13501,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Cropland
13502,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
13503,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13504,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
13505,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
13506,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
13507,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
13508,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13509,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
13510,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
13511,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13512,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13513,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
13514,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
13515,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13516,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13517,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
13518,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
13519,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
13520,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
13521,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
13522,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
13523,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
13524,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13525,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
13526,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
13527,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
13528,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
13529,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13530,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
13531,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13532,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13533,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13534,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
13535,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13536,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
13537,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13538,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
