Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLU_M_R
11985,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11986,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11987,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
11988,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11989,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11990,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11991,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11992,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
11993,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11994,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11995,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
11996,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11997,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11998,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
11999,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
12000,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
12001,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
12002,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
12003,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12004,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
12005,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12006,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
12007,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12008,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
12009,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
12010,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
12011,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
12012,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
12013,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
12014,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
12015,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
12016,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
12017,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
12018,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12019,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12020,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12021,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12022,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12023,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12024,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
12025,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
12026,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
12027,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Grassland
12028,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
12029,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12030,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
12031,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
12032,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12033,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
12034,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
12035,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
12036,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
12037,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
12038,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
12039,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
12040,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
12041,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
12042,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Forest
12043,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
12044,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Forest,Grassland
12045,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Forest,Forest
12046,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
12047,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
12048,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
12049,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
12050,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12051,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12052,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
12053,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12054,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
12055,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
12056,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
12057,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
12058,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
12059,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
12060,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
12061,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
12062,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
12063,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
12064,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
12065,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
12066,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12067,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
12068,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
12069,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
12070,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
12071,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
12072,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
12073,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
12074,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Wetland
12075,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
12076,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
12077,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
12078,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Grassland
12079,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
12080,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12081,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
12082,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
12083,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12084,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Cropland
12085,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
12086,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12087,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12088,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12089,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
12090,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12091,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12092,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
12093,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
12094,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12095,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
12096,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12097,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
12098,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
12099,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12100,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12101,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
12102,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
12103,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
12104,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
12105,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
12106,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
12107,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12108,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12109,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12110,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12111,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12112,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
12113,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12114,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
12115,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
12116,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
12117,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12118,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12119,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12120,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
12121,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
12122,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12123,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
12124,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
12125,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
12126,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12127,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12128,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
12129,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
12130,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12131,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12132,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12133,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12134,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12135,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12136,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12137,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12138,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12139,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
12140,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
12141,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12142,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
12143,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12144,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
12145,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12146,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12147,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12148,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
12149,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12150,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
12151,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12152,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
12153,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
12154,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12155,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
12156,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12157,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12158,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12159,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
12160,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12161,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
12162,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12163,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12164,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12165,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
12166,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
12167,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
12168,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
12169,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
12170,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12171,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12172,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12173,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12174,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
12175,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
12176,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12177,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
12178,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
12179,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
12180,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12181,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
12182,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12183,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12184,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
12185,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12186,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12187,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12188,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12189,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12190,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
12191,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
12192,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12193,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12194,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
12195,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
12196,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12197,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
12198,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
12199,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12200,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12201,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
12202,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
12203,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
12204,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
12205,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
12206,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
12207,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
12208,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
12209,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12210,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
12211,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12212,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
12213,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12214,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
12215,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
12216,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12217,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
12218,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
12219,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
12220,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
12221,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Forest,Forest
12222,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
12223,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12224,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12225,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
12226,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12227,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12228,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12229,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12230,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12231,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
12232,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
12233,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
12234,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12235,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12236,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12237,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
12238,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12239,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12240,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12241,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12242,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12243,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12244,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
12245,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12246,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
12247,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12248,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12249,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12250,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
12251,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
12252,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
12253,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
12254,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12255,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12256,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12257,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12258,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12259,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
12260,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12261,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
12262,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
12263,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
12264,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
12265,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12266,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12267,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
12268,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12269,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12270,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
12271,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
12272,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
12273,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
12274,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
12275,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
12276,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
12277,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
12278,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
12279,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12280,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
12281,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
12282,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12283,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
12284,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12285,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12286,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12287,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
12288,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
12289,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
12290,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
12291,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
12292,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
