Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NFF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NFF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NFF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NFF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NFF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NFF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NFF_M_R
8906,Water,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
8907,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8908,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8909,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
8910,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
8911,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
8912,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8913,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
8914,Water,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
8915,Water,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
8916,Water,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8917,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8918,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8919,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8920,Water,Forest,Wetland,Water,NULL,NULL,NULL,Water
8921,Water,Forest,Wetland,Water,NULL,Wetland,NULL,Water
8922,Water,Forest,Wetland,Water,NULL,Wetland,Water,Forest
8923,Water,Forest,Wetland,Water,NULL,Bareland,Water,Grassland
8924,Water,Forest,Wetland,Water,NULL,Water,Water,Water
8925,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
8926,Water,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
8927,Water,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
8928,Water,Forest,Wetland,Water,Wetland,NULL,Water,Water
8929,Water,Forest,Wetland,Water,Wetland,Wetland,NULL,Water
8930,Water,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8931,Water,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
8932,Water,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
8933,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8934,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
8935,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
8936,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
8937,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Bareland
8938,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
8939,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8940,Water,Forest,Wetland,Water,Wetland,Bareland,Water,Water
8941,Water,Forest,Wetland,Water,Wetland,Water,NULL,Water
8942,Water,Forest,Wetland,Water,Wetland,Water,Grassland,Water
8943,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
8944,Water,Forest,Wetland,Water,Wetland,Water,Water,Bareland
8945,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
8946,Water,Forest,Wetland,Water,Wetland,Forest,Water,Water
8947,Water,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
8948,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8949,Water,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8950,Water,Forest,Water,NULL,Water,Wetland,Grassland,Wetland
8951,Water,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
8952,Water,Forest,Water,NULL,Water,Wetland,Water,Bareland
8953,Water,Forest,Water,NULL,Water,Wetland,Water,Forest
8954,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
8955,Water,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
8956,Water,Forest,Water,Water,NULL,Wetland,Water,Water
8957,Water,Forest,Water,Water,Water,NULL,Wetland,Wetland
8958,Water,Forest,Water,Water,Water,NULL,Water,Wetland
8959,Water,Forest,Water,Water,Water,Wetland,Grassland,Wetland
8960,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
8961,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
8962,Water,Forest,Water,Water,Water,Wetland,Water,Wetland
8963,Water,Forest,Water,Water,Water,Water,Wetland,Wetland
8964,Water,Forest,Water,Water,Water,Water,Wetland,Bareland
8965,Water,Forest,Water,Water,Water,Water,Wetland,Water
8966,Water,Forest,Water,Water,Water,Water,Water,Wetland
8967,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
8968,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
8969,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8970,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Wetland
8971,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8972,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8973,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8974,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
8975,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8976,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8977,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
8978,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8979,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8980,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
8981,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8982,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8983,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8984,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8985,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8986,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8987,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8988,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8989,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8990,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
8991,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8992,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8993,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
8994,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
8995,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
8996,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8997,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
8998,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8999,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
9000,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9001,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9002,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9003,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9004,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9005,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9006,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9007,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9008,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9009,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9010,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9011,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
9012,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
9013,Water,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
9014,Water,Forest,Forest,Water,Non_Wetland,Water,Grassland,Wetland
9015,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9016,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9017,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9018,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9019,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9020,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9021,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9022,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9023,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9024,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9025,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9026,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9027,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9028,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9029,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9030,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9031,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9032,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9033,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9034,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9035,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9036,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
9037,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9038,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
9039,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9040,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9041,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9042,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9043,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
9044,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
9045,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9046,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
9047,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
9048,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
9049,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,NULL,Water
9050,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
9051,Permanent_ice_and_snow,NULL,Water,NULL,Water,Cropland,Wetland,Grassland
9052,Permanent_ice_and_snow,NULL,Water,NULL,Water,Cropland,Wetland,Wetland
9053,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
9054,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9055,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9056,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9057,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9058,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9059,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
9060,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9061,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9062,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9063,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
9064,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9065,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
9066,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
9067,Permanent_ice_and_snow,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
9068,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9069,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9070,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9071,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Wetland
9072,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Bareland
9073,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
9074,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9075,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9076,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9077,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9078,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9079,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9080,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9081,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9082,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9083,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
9084,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9085,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9086,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9087,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
9088,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
9089,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9090,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9091,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9092,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9093,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
9094,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9095,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9096,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9097,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9098,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9099,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9100,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9101,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9102,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9103,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9104,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9105,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
9106,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9107,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9108,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9109,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9110,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9111,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9112,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
9113,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
9114,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9115,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9116,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9117,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9118,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9119,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
9120,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9121,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9122,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9123,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9124,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9125,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9126,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9127,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
9128,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9129,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9130,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9131,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9132,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
9133,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
9134,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9135,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9136,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9137,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9138,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
9139,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9140,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Bareland
9141,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
9142,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
9143,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9144,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9145,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9146,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9147,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
9148,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9149,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
9150,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9151,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9152,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9153,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9154,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9155,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9156,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9157,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9158,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9159,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9160,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9161,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9162,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9163,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9164,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
9165,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
9166,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9167,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
9168,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
9169,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
9170,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
9171,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Wetland
9172,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
9173,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9174,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9175,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9176,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9177,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9178,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
9179,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9180,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9181,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9182,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9183,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
9184,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
9185,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9186,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9187,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
9188,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9189,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9190,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9191,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
9192,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9193,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9194,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9195,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
9196,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
9197,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9198,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9199,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9200,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9201,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9202,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9203,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
