Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPG_M_R
4541,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4542,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4543,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4544,Forest,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4545,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
4546,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4547,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4548,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
4549,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4550,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
4551,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
4552,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4553,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4554,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4555,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
4556,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
4557,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
4558,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Water,Forest
4559,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4560,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4561,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4562,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4563,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
4564,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4565,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
4566,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
4567,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
4568,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
4569,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
4570,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
4571,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
4572,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
4573,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
4574,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4575,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4576,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
4577,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
4578,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
4579,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
4580,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
4581,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
4582,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4583,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
4584,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4585,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4586,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4587,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4588,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4589,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4590,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4591,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4592,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4593,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4594,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4595,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
4596,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
4597,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4598,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
4599,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
4600,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
4601,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4602,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
4603,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,NULL
4604,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4605,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4606,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
4607,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4608,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
4609,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
4610,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
4611,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
4612,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
4613,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
4614,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
4615,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
4616,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4617,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
4618,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
4619,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
4620,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
4621,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
4622,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
4623,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
4624,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
4625,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
4626,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
4627,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
4628,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
4629,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
4630,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
4631,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
4632,Forest,Wetland,Water,NULL,Water,Water,Water,Water
4633,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
4634,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
4635,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
4636,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
4637,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
4638,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
4639,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
4640,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
4641,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
4642,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
4643,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
4644,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
4645,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
4646,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
4647,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
4648,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
4649,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
4650,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
4651,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
4652,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
4653,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
4654,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
4655,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
4656,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
4657,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
4658,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
4659,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
4660,Forest,Wetland,Water,Water,Water,Water,Water,Water
4661,Forest,Wetland,Water,Water,Water,Water,Water,Forest
4662,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
4663,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4664,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4665,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4666,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4667,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
4668,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4669,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4670,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4671,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4672,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4673,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4674,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4675,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4676,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4677,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4678,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4679,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4680,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4681,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4682,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4683,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4684,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4685,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4686,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
4687,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
4688,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4689,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4690,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4691,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4692,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4693,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4694,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
4695,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4696,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4697,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4698,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4699,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4700,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4701,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4702,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4703,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4704,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4705,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Water
4706,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Forest
4707,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4708,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
4709,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4710,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4711,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
4712,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4713,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4714,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4715,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4716,Forest,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4717,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4718,Forest,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4719,Forest,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4720,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4721,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4722,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Water,Forest
4723,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4724,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
4725,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
4726,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
4727,Forest,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
4728,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
4729,Forest,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4730,Forest,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Forest
4731,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
4732,Forest,Bareland,Water,NULL,Water,Grassland,Wetland,Forest
4733,Forest,Bareland,Water,NULL,Water,Wetland,Water,Forest
4734,Forest,Bareland,Water,Non_Water,Water,NULL,Water,Forest
4735,Forest,Bareland,Water,Non_Water,Water,Grassland,Water,Grassland
4736,Forest,Bareland,Water,Water,Water,NULL,Wetland,Forest
4737,Forest,Bareland,Water,Water,Water,NULL,Water,Forest
4738,Forest,Bareland,Water,Water,Water,Grassland,Wetland,Grassland
4739,Forest,Bareland,Water,Water,Water,Grassland,Wetland,Forest
4740,Forest,Bareland,Water,Water,Water,Water,Water,Forest
4741,Forest,Bareland,Water,Water,Water,Forest,Water,Grassland
4742,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4743,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4744,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4745,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4746,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4747,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4748,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4749,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4750,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4751,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4752,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4753,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4754,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4755,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4756,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
4757,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4758,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4759,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4760,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4761,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4762,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4763,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4764,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4765,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4766,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4767,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4768,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4769,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4770,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4771,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4772,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4773,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4774,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4775,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4776,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
4777,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4778,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4779,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4780,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4781,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4782,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4783,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4784,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4785,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4786,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4787,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4788,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4789,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Grassland
4790,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
4791,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
4792,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4793,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4794,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4795,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4796,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4797,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4798,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4799,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
4800,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4801,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4802,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4803,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4804,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4805,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4806,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4807,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4808,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4809,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4810,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4811,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4812,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4813,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4814,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4815,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4816,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4817,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4818,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4819,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4820,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4821,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4822,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
4823,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
4824,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4825,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4826,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4827,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4828,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
4829,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4830,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4831,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4832,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4833,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
4834,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4835,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4836,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4837,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
4838,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4839,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4840,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4841,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
4842,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4843,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4844,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4845,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4846,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4847,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4848,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4849,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4850,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4851,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4852,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4853,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4854,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4855,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4856,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4857,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4858,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4859,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4860,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4861,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4862,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4863,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4864,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4865,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4866,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4867,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4868,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4869,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4870,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4871,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
4872,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
4873,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
4874,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4875,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
4876,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
