Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQU_M_R
14765,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Wetland
14766,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Water
14767,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
14768,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
14769,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
14770,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14771,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
14772,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
14773,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
14774,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
14775,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
14776,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
14777,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
14778,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
14779,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
14780,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
14781,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
14782,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
14783,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
14784,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
14785,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
14786,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Forest,Water
14787,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
14788,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
14789,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
14790,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14791,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14792,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
14793,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14794,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14795,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14796,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
14797,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14798,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
14799,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
14800,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
14801,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
14802,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
14803,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
14804,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14805,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14806,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14807,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14808,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
14809,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
14810,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14811,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
14812,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14813,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
14814,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
14815,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
14816,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
14817,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
14818,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14819,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
14820,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
14821,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
14822,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14823,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
14824,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
14825,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
14826,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
14827,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
14828,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
14829,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
14830,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
14831,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
14832,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
14833,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
14834,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Water
14835,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
14836,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
14837,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
14838,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
14839,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
14840,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
14841,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
14842,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
14843,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Water
14844,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
14845,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
14846,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
14847,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14848,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
14849,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14850,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
14851,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
14852,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
14853,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
14854,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
14855,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
14856,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
14857,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
14858,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
14859,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
14860,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
14861,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
14862,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
14863,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
14864,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
14865,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest,Water
14866,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
14867,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Forest,Water
14868,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14869,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14870,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
14871,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14872,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14873,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
14874,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14875,Forest,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14876,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14877,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14878,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
14879,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
14880,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
14881,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Water
14882,Forest,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Forest
14883,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14884,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
14885,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14886,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14887,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
14888,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14889,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14890,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
14891,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
14892,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
14893,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
14894,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
14895,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
14896,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
14897,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
14898,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
14899,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
14900,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
14901,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
14902,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14903,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
14904,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
14905,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
14906,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
14907,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
14908,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
14909,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
14910,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14911,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
14912,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14913,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
14914,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14915,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
14916,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
14917,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
14918,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
14919,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Water
14920,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
14921,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
14922,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
14923,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
14924,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14925,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14926,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14927,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
14928,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
14929,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
14930,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14931,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
14932,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
14933,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
14934,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
14935,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14936,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
14937,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
14938,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
14939,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
14940,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14941,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
14942,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
14943,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
14944,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Forest
14945,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
14946,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
14947,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
14948,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Water
14949,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
14950,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Water
14951,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
14952,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
14953,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
14954,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,NULL,Water
14955,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,NULL,Forest
14956,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
14957,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
14958,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
14959,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
14960,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Forest
14961,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
14962,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
14963,Forest,Wetland,Water,NULL,Water,NULL,Forest,Grassland
14964,Forest,Wetland,Water,NULL,Water,NULL,Forest,Forest
14965,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
14966,Forest,Wetland,Water,NULL,Water,Water,Water,Water
14967,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
14968,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Water
14969,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
14970,Forest,Wetland,Water,Non_Water,Water,NULL,Forest,Forest
14971,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
14972,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Water
14973,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
14974,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
14975,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
14976,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Water
14977,Forest,Wetland,Water,Non_Water,Water,Water,Forest,Forest
14978,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Water
14979,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
14980,Forest,Wetland,Water,Non_Water,Water,Forest,Forest,Forest
14981,Forest,Wetland,Water,Water,Water,NULL,Water,Grassland
14982,Forest,Wetland,Water,Water,Water,NULL,Water,Water
14983,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
14984,Forest,Wetland,Water,Water,Water,NULL,Forest,Water
14985,Forest,Wetland,Water,Water,Water,NULL,Forest,Forest
14986,Forest,Wetland,Water,Water,Water,Water,NULL,Forest
14987,Forest,Wetland,Water,Water,Water,Water,Water,Water
14988,Forest,Wetland,Water,Water,Water,Water,Water,Forest
14989,Forest,Wetland,Water,Water,Water,Water,Forest,Water
14990,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
14991,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
14992,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
14993,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14994,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
14995,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
14996,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14997,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
14998,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14999,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15000,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15001,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
15002,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
15003,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15004,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
15005,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15006,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15007,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15008,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15009,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15010,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15011,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15012,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
15013,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
15014,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
15015,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15016,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
15017,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15018,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15019,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15020,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15021,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
15022,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15023,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15024,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15025,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
15026,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
15027,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Water
15028,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
15029,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
15030,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
15031,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
15032,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
15033,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Bareland
15034,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
15035,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
15036,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Wetland
15037,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
15038,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15039,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15040,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15041,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
15042,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15043,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15044,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Grassland
15045,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
15046,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
15047,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
15048,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15049,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
15050,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
15051,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15052,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15053,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
15054,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15055,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
15056,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
15057,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15058,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15059,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
15060,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15061,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15062,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
15063,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15064,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
15065,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
15066,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
15067,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
15068,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
15069,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
15070,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15071,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
15072,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15073,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
15074,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15075,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
15076,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
15077,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15078,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15079,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Water
15080,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Forest
15081,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
15082,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
15083,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
15084,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
15085,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15086,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15087,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15088,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
15089,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
15090,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15091,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
