Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRM_M_R
2490,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2491,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2492,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2493,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2494,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2495,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2496,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2497,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2498,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2499,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2500,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2501,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2502,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2503,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2504,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2505,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2506,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2507,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2508,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2509,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2510,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2511,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2512,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2513,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2514,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2515,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2516,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2517,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2518,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2519,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2520,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2521,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2522,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2523,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2524,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2525,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2526,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2527,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2528,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2529,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2530,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2531,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2532,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2533,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2534,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2535,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2536,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2537,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2538,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2539,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2540,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2541,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2542,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2543,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2544,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2545,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2546,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2547,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2548,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2549,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2550,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2551,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2552,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2553,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2554,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2555,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2556,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2557,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2558,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2559,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2560,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2561,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2562,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2563,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2564,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2565,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2566,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2567,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2568,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2569,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2570,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2571,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2572,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2573,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2574,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2575,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2576,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2577,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2578,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2579,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2580,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2581,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2582,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2583,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2584,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2585,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2586,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2587,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2588,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2589,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2590,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2591,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2592,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2593,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2594,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2595,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2596,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2597,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2598,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2599,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2600,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2601,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2602,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2603,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2604,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2605,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2606,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2607,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2608,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2609,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2610,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2611,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2612,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2613,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2614,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2615,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2616,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2617,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2618,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2619,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2620,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2621,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2622,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2623,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2624,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2625,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2626,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2628,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2629,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2630,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2631,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2632,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2633,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2634,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2636,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2637,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2638,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2639,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2640,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2641,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2642,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2643,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2644,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2645,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2646,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2647,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2648,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2650,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2651,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2652,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2653,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2654,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2655,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2656,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2658,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2659,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2660,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2661,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2662,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2663,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2664,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2665,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2666,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2667,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2668,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2669,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2670,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2671,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2672,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2673,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2674,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2675,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2676,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2677,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2679,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2680,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2681,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2682,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2683,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2684,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2685,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2686,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2687,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2688,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2689,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2690,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2691,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2692,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2693,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2694,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2695,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2696,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2697,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2698,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2699,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2700,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2701,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2702,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2703,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2704,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2705,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2706,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2707,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2708,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2709,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2710,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2711,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2712,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2713,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2714,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2715,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2716,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2717,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2718,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2719,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2720,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2721,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2722,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2723,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2724,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2725,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2726,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2727,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2728,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2729,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2730,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2731,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2732,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2733,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2734,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2735,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2736,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2737,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2738,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2739,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2740,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2741,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2742,Forest,Water,Water,Water,Water,NULL,NULL,Water
2743,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2744,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2746,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2747,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2748,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2749,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2750,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2751,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2752,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2753,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2754,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2755,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2756,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2757,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2758,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2759,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2760,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2761,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2762,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2763,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2764,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2765,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2766,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2767,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2768,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2769,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2770,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2771,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2772,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2773,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2774,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2775,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2776,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2777,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2778,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2779,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2780,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2781,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2782,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2783,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2784,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2785,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2786,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2787,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2788,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2789,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2791,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2792,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2793,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2795,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2796,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2797,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2798,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2799,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2800,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2801,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2802,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2803,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2804,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2805,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2806,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2807,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2808,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2809,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2810,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2811,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2812,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2813,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2814,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2815,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2816,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2817,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2818,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2819,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2820,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2821,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2822,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2823,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2824,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2825,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2826,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2828,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2829,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2830,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2831,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2832,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2833,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2834,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2835,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2836,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2837,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
