Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUL_M_R
3691,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3692,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3693,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3694,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3695,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3696,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3697,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
3698,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3699,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3700,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3701,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3702,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3703,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3704,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3705,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3706,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3707,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3708,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3709,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3710,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3711,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3712,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3713,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3714,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3715,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
3716,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3717,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3718,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3719,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3720,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3721,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3722,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3723,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3724,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3725,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3726,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3727,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
3728,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3729,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3730,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3731,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3732,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3733,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3734,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3735,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
3736,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3737,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3738,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3739,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3740,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3741,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3742,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3743,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3744,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3745,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
3746,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3747,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3748,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3749,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
3750,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Forest,Forest
3751,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3752,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
3753,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3754,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3755,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3756,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3757,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3758,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3759,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
3760,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3761,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
3762,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3763,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3764,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3765,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3766,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3767,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3768,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
3769,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3770,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3771,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
3772,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
3773,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Water
3774,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3775,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
3776,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
3777,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
3778,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3779,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3780,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3781,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3782,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3783,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3784,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3785,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3786,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3787,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3788,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3789,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3790,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3791,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3792,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3793,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3794,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3795,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3796,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3797,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3798,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3799,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3800,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3801,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3802,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
3803,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
3804,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3805,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3806,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3807,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3808,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3809,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3810,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3811,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3812,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
3813,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3814,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3815,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3816,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3817,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3818,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3819,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3820,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3821,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
3822,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3823,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
3824,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3825,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3826,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3827,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3828,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3829,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3830,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3831,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3832,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3833,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3834,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3835,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3836,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3837,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3838,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3839,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
3840,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
3841,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
3842,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
3843,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3844,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3845,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3846,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3847,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3848,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3849,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3850,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3851,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3852,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3853,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3854,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3855,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3856,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3857,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3858,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3859,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3860,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
3861,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
3862,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3863,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3864,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3865,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3866,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3867,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
3868,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
3869,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3870,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3871,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
3872,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
3873,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Grassland
3874,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
3875,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Grassland
3876,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
3877,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3878,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
3879,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3880,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3881,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
3882,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
3883,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3884,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3885,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3886,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
3887,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
3888,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
3889,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3890,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3891,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3892,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3893,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3894,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3895,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3896,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
3897,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3898,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3899,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3900,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
3901,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3902,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3903,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3904,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3905,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3906,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
3907,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
3908,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3909,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
3910,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3911,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3912,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3913,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3914,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3915,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3916,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3917,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3918,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
3919,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3920,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
3921,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3922,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3923,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3924,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3925,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3926,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3927,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3928,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3929,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3930,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3931,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3932,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3933,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3934,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3935,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3936,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3937,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3938,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3939,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3940,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3941,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3942,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3943,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3944,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3945,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
3946,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3947,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3948,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
3949,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
3950,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3951,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Water
3952,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3953,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3954,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
3955,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3956,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3957,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3958,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
3959,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3960,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3961,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
3962,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3963,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3964,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3965,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3966,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3967,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3968,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3969,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3970,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3971,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3972,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3973,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3974,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3975,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3976,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
3977,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
3978,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
3979,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
3980,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
3981,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
3982,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
3983,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
3984,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3985,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
3986,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3987,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3988,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3989,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
3990,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
3991,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
3992,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
3993,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3994,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3995,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3996,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
3997,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3998,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3999,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4000,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
4001,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4002,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4003,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4004,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4005,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4006,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
4007,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4008,Forest,Forest,Water,NULL,Water,NULL,Water,Water
4009,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4010,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
4011,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4012,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Forest
4013,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
4014,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
4015,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
4016,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
4017,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4018,Forest,Forest,Water,NULL,Water,Water,Water,Water
4019,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4020,Forest,Forest,Water,NULL,Water,Water,Forest,Water
4021,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
4022,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
4023,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4024,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4025,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
4026,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4027,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4028,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
