Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFB_M_R
11682,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
11683,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
11684,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11685,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Water,Built-up
11686,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11687,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
11688,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
11689,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
11690,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
11691,Forest,NULL,Water,NULL,Water,Wetland,NULL,Grassland
11692,Forest,NULL,Water,NULL,Water,Wetland,NULL,Water
11693,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
11694,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
11695,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
11696,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
11697,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
11698,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
11699,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
11700,Forest,NULL,Water,Non_Water,Water,NULL,Water,Water
11701,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Forest
11702,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
11703,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
11704,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
11705,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
11706,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
11707,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
11708,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
11709,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
11710,Forest,NULL,Water,Non_Water,Water,Forest,NULL,Forest
11711,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
11712,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
11713,Forest,NULL,Water,Water,Water,NULL,NULL,Water
11714,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
11715,Forest,NULL,Water,Water,Water,NULL,Wetland,Wetland
11716,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
11717,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
11718,Forest,NULL,Water,Water,Water,NULL,Water,Grassland
11719,Forest,NULL,Water,Water,Water,NULL,Water,Water
11720,Forest,NULL,Water,Water,Water,NULL,Forest,Wetland
11721,Forest,NULL,Water,Water,Water,NULL,Forest,Forest
11722,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
11723,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
11724,Forest,NULL,Water,Water,Water,Water,NULL,Water
11725,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
11726,Forest,NULL,Water,Water,Water,Water,Wetland,Water
11727,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
11728,Forest,NULL,Water,Water,Water,Water,Water,Water
11729,Forest,NULL,Water,Water,Water,Forest,Wetland,Water
11730,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11731,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11732,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11733,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11734,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11735,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11736,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11737,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11738,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11739,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11740,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11741,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11742,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11743,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11744,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11745,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11746,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
11747,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
11748,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11749,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11750,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11751,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11752,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11753,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11754,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11755,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11756,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
11757,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11758,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11759,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
11760,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11761,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
11762,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
11763,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11764,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
11765,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11766,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
11767,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11768,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11769,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11770,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11771,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
11772,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11773,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11774,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11775,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11776,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11777,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
11778,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
11779,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11780,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11781,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
11782,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11783,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
11784,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11785,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11786,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11787,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
11788,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
11789,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11790,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11791,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
11792,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11793,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
11794,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
11795,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
11796,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
11797,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Water
11798,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11799,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11800,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
11801,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11802,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11803,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
11804,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
11805,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11806,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11807,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
11808,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
11809,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11810,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
11811,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11812,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
11813,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11814,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
11815,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11816,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
11817,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
11818,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
11819,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
11820,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
11821,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11822,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
11823,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
11824,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11825,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11826,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11827,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11828,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11829,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11830,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
11831,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
11832,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
11833,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
11834,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11835,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11836,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
11837,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
11838,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11839,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
11840,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11841,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
11842,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Cropland
11843,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11844,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
11845,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Water
11846,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
11847,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11848,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
11849,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
11850,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
11851,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
11852,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
11853,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11854,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11855,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11856,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
11857,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
11858,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11859,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
11860,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11861,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11862,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11863,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11864,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11865,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
11866,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11867,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
11868,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
11869,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
11870,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11871,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
11872,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11873,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
11874,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Water
11875,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11876,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11877,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
11878,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
11879,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
11880,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11881,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11882,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
11883,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Water
11884,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11885,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11886,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11887,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11888,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11889,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11890,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11891,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11892,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
11893,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11894,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
11895,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11896,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11897,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11898,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
11899,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
11900,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
11901,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11902,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
11903,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
11904,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
11905,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
11906,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
11907,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Wetland
11908,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Water
11909,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
11910,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
11911,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
11912,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
11913,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
11914,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11915,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
11916,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
11917,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
11918,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
11919,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
11920,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11921,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11922,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
11923,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11924,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
11925,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11926,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
11927,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
11928,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
11929,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
11930,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11931,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
11932,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
11933,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
11934,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
11935,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
11936,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
11937,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
11938,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11939,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11940,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11941,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
11942,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
11943,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
11944,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
11945,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
11946,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
11947,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11948,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
11949,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
11950,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Water
11951,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
11952,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
11953,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
11954,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11955,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11956,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
11957,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
11958,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
11959,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Water
11960,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11961,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11962,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11963,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
11964,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
11965,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
11966,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Water
11967,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
11968,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
11969,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Grassland
11970,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Water
11971,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Forest
11972,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11973,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
11974,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Water
11975,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11976,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11977,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
11978,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
11979,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11980,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11981,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11982,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
11983,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11984,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11985,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
11986,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
11987,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
11988,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
11989,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
11990,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
11991,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11992,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11993,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11994,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Wetland
11995,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Water
11996,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
11997,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
11998,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Water
11999,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Water,Forest
12000,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12001,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
12002,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
12003,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
12004,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12005,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12006,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
12007,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12008,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
12009,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12010,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
12011,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
12012,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
12013,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
12014,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
12015,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
12016,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12017,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
12018,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
12019,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
12020,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
