Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVL_M_R
3733,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
3734,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3735,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3736,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3737,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3738,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3739,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3740,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3741,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3742,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3743,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3744,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3745,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3746,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3747,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3748,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
3749,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3750,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3751,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3752,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3753,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
3754,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3755,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3756,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3757,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3758,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3759,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3760,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3761,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3762,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3763,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3764,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3765,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3766,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3767,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3768,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3769,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3770,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3771,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3772,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3773,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3774,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3775,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3776,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3777,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3778,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3779,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3780,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3781,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3782,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3783,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3784,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3785,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3786,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3787,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3788,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3789,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3790,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3791,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3792,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3793,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3794,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3795,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3796,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3797,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3798,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3799,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3800,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3801,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3802,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3803,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3804,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3805,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3806,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3807,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3808,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3809,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3810,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3811,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3812,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3813,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3814,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3815,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
3816,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3817,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3818,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3819,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3820,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3821,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3822,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3823,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3824,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3825,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3826,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3827,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3828,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3829,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3830,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3831,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3832,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3833,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3834,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3835,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3836,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3837,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3838,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3839,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3840,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
3841,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3842,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3843,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3844,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3845,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
3846,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Wetland,Forest
3847,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
3848,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
3849,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
3850,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3851,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3852,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3853,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3854,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3855,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3856,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
3857,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3858,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3859,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3860,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3861,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3862,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
3863,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3864,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3865,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3866,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
3867,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Water
3868,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3869,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
3870,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
3871,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
3872,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3873,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3874,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3875,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3876,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3877,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3878,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3879,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3880,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3881,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3882,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3883,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3884,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3885,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3886,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3887,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3888,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3889,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3890,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3891,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3892,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3893,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3894,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3895,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3896,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3897,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
3898,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3899,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
3900,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3901,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
3902,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3903,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3904,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3905,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3906,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3907,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3908,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3909,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3910,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
3911,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3912,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3913,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3914,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
3915,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3916,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3917,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3918,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3919,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3920,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
3921,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3922,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3923,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3924,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3925,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3926,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3927,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3928,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3929,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3930,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
3931,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
3932,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3933,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3934,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3935,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3936,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
3937,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3938,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3939,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
3940,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
3941,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
3942,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
3943,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
3944,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3945,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3946,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
3947,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3948,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3949,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3950,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3951,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3952,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3953,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3954,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3955,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3956,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3957,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3958,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3959,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3960,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3961,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3962,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3963,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,NULL
3964,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3965,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3966,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3967,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3968,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3969,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3970,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3971,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3972,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3973,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3974,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3975,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3976,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3977,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3978,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3979,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3980,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
3981,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3982,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
3983,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Grassland
3984,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
3985,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
3986,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3987,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3988,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3989,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3990,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3991,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3992,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
3993,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
3994,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3995,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3996,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3997,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3998,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3999,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4000,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4001,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
4002,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4003,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4004,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
4005,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4006,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
4007,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4008,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
4009,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
4010,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4011,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4012,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
4013,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4014,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
4015,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
4016,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4017,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4018,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4019,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4020,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4021,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4022,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4023,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
4024,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
4025,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4026,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
4027,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4028,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4029,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4030,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4031,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
4032,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4033,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4034,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4035,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4036,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4037,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4038,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
4039,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4040,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4041,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4042,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4043,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4044,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4045,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4046,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4047,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4048,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
4049,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4050,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4051,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
4052,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4053,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4054,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4055,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
4056,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4057,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
4058,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4059,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4060,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4061,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4062,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4063,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
4064,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
