Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MND_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MND_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MND_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MND_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MND_M_R
4591,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4592,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4593,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4594,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4595,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4596,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4597,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4598,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4599,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4600,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4601,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4602,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4603,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4604,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4605,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4606,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4607,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
4608,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4609,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4610,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4611,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4612,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
4613,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4614,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4615,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4616,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4617,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4618,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4619,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4620,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4621,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4622,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4623,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4624,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4625,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4626,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4627,Forest,Forest,Wetland,Non_Water,Wetland,Built-up,Wetland,Grassland
4628,Forest,Forest,Wetland,Non_Water,Wetland,Built-up,Wetland,Forest
4629,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4630,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4631,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4632,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4633,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4634,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4635,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4636,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4637,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4638,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4639,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4640,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4641,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4642,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4643,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4644,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4645,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
4646,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4647,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4648,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4649,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4650,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4651,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4652,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4653,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4654,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4655,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4656,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4657,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4658,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4659,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4660,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4661,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4662,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4663,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4664,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
4665,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4666,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
4667,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4668,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4669,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
4670,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
4671,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Forest,Forest
4672,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4673,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4674,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
4675,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4676,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
4677,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4678,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4679,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4680,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4681,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4682,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4683,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4684,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4685,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4686,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4687,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4688,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4689,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4690,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4691,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4692,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4693,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4694,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4695,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4696,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4697,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4698,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4699,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4700,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Grassland,Forest
4701,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4702,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,Forest
4703,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4704,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4705,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4706,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4707,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4708,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4709,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4710,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4711,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4712,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4713,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4714,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4715,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4716,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4717,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4718,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4719,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4720,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4721,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4722,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4723,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4724,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4725,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4726,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4727,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4728,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4729,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4730,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4731,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4732,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4733,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4734,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4735,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4736,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4737,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4738,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4739,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4740,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4741,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4742,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4743,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4744,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
4745,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4746,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4747,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4748,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
4749,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
4750,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4751,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4752,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4753,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
4754,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
4755,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4756,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
4757,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4758,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4759,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4760,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
4761,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4762,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
4763,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4764,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
4765,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4766,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4767,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
4768,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
4769,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
4770,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4771,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
4772,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
4773,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
4774,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
4775,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
4776,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
4777,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
4778,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4779,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
4780,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
4781,Forest,Forest,Water,NULL,Water,Water,Water,Water
4782,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4783,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4784,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4785,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4786,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
4787,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
4788,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
4789,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
4790,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
4791,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
4792,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
4793,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
4794,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4795,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
4796,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
4797,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
4798,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
4799,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4800,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4801,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
4802,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
4803,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
4804,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
4805,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
4806,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
4807,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
4808,Forest,Forest,Water,Water,Water,Wetland,Water,Water
4809,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
4810,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
4811,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
4812,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
4813,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
4814,Forest,Forest,Water,Water,Water,Water,Wetland,Water
4815,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
4816,Forest,Forest,Water,Water,Water,Water,Water,Grassland
4817,Forest,Forest,Water,Water,Water,Water,Water,Wetland
4818,Forest,Forest,Water,Water,Water,Water,Water,Water
4819,Forest,Forest,Water,Water,Water,Water,Water,Forest
4820,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
4821,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
4822,Forest,Forest,Water,Water,Water,Forest,Water,Forest
4823,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4824,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4825,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4826,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4827,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4828,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4829,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4830,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
4831,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4832,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4833,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4834,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4835,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4836,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4837,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4838,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4839,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4840,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4841,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4842,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4843,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4844,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4845,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4846,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4847,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4848,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4849,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4850,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4851,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4852,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4853,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4854,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4855,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4856,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4857,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4858,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4859,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
4860,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4861,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4862,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
4863,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4864,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4865,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4866,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4867,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4868,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
4869,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4870,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4871,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4872,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4873,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4874,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
4875,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4876,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
4877,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4878,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
4879,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
4880,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
4881,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
4882,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4883,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
4884,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
4885,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4886,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
4887,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4888,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
4889,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
4890,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4891,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4892,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4893,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4894,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
4895,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4896,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4897,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
4898,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4899,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
4900,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4901,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4902,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4903,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4904,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4905,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
4906,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4907,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4908,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4909,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4910,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
4911,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
4912,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4913,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4914,Forest,Forest,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
4915,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4916,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4917,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4918,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4919,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4920,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
4921,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4922,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
4923,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4924,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4925,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4926,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4927,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4928,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4929,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
