Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQT_M_R
2576,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2577,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2578,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2579,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2580,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2581,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2582,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2583,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2584,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2585,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2586,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2587,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
2588,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2589,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2590,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2591,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2592,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2593,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2594,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2595,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2596,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2597,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
2598,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2599,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2600,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2601,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2602,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2603,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2604,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
2605,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2606,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2607,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2608,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2609,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2610,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2611,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2612,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2613,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2614,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2615,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2616,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2617,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2618,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
2619,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2620,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2621,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2622,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2623,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2624,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2625,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2626,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2627,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2628,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2629,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2630,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2631,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2632,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
2633,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2634,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2635,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2636,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2637,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2638,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
2639,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
2640,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2641,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
2642,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2643,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2644,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2645,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2646,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2647,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2648,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2649,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2650,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
2651,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2652,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
2653,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2654,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2655,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2656,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2657,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2658,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
2659,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2660,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
2661,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2662,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2663,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2664,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
2665,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2666,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2667,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
2668,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2669,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2670,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2671,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2672,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2673,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2674,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2675,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
2676,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2677,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
2678,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2679,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2680,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2681,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2682,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2683,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
2684,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2685,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
2686,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2687,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2688,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2689,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2690,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2691,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2692,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
2693,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2694,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2695,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2696,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2697,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2698,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2699,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2700,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
2701,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2702,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2703,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2704,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2705,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2706,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2707,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2708,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2709,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2710,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2711,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2712,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2713,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2714,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2715,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2716,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2717,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2718,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2719,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2720,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2721,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2722,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2723,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2724,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2725,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2726,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2727,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2728,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2729,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2730,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2731,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2732,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2733,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2734,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2735,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2736,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2737,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
2738,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2739,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2740,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2741,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2742,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2743,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2744,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2745,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2746,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2747,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2748,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2749,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2750,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2751,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2752,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2753,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
2754,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2755,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2756,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Water
2757,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2758,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Wetland
2759,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2760,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
2761,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2762,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2763,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2764,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
2765,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Water
2766,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
2767,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
2768,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2769,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2770,Forest,Forest,Water,NULL,Water,NULL,Water,Grassland
2771,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2772,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2773,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2774,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2775,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2776,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2777,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2778,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2779,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
2780,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
2781,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2782,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2783,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2784,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2785,Forest,Forest,Water,NULL,Water,Water,Water,Water
2786,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2787,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2788,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2789,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2790,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2791,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2792,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2793,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2794,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2795,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2796,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2797,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
2798,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2799,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2800,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2801,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
2802,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2803,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2804,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2805,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
2806,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
2807,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2808,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
2809,Forest,Forest,Water,Water,Water,NULL,Water,Water
2810,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2811,Forest,Forest,Water,Water,Water,NULL,Forest,Water
2812,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2813,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2814,Forest,Forest,Water,Water,Water,Grassland,Wetland,Wetland
2815,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2816,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2817,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2818,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2819,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2820,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
2821,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2822,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2823,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
2824,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2825,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2826,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2827,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
2828,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
2829,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2830,Forest,Forest,Water,Water,Water,Water,Water,Wetland
2831,Forest,Forest,Water,Water,Water,Water,Water,Water
2832,Forest,Forest,Water,Water,Water,Water,Water,Forest
2833,Forest,Forest,Water,Water,Water,Water,Forest,Water
2834,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2835,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
2836,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2837,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2838,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2839,Forest,Forest,Water,Water,Water,Forest,Forest,Grassland
2840,Forest,Forest,Water,Water,Water,Forest,Forest,Water
2841,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2842,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2843,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2844,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2845,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2846,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2847,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2848,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2849,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2850,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2851,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2852,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2853,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2854,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2855,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2856,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2857,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2858,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2859,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2860,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2861,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2862,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2863,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2864,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2865,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2866,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2867,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2868,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2869,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2870,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
2871,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
2872,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2873,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2874,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2875,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2876,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2877,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2878,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2879,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2880,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2881,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2882,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2883,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2884,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
2885,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2886,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2887,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2888,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2889,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2890,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2891,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2892,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2893,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2894,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
2895,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2896,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2897,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2898,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2899,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2900,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2901,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2902,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2903,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2904,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2905,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2906,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2907,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2908,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2909,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2910,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2911,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2912,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2913,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2914,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2915,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2916,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2917,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2918,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2919,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2920,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
