Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPF_M_R
4402,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4403,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4404,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4405,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4406,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4407,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4408,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4409,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4410,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4411,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4412,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4413,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4414,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4415,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4416,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4417,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4418,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4419,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4420,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4421,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4422,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4423,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4424,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4425,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
4426,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4427,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
4428,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4429,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4430,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4431,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
4432,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
4433,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4434,Forest,Water,Wetland,Water,Wetland,Cropland,Wetland,Forest
4435,Forest,Water,Wetland,Water,Wetland,Cropland,Water,Water
4436,Forest,Water,Wetland,Water,Wetland,Cropland,Water,Forest
4437,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4438,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4439,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4440,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4441,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4442,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4443,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
4444,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4445,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
4446,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4447,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4448,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
4449,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4450,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4451,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
4452,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
4453,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4454,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4455,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4456,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4457,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4458,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4459,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4460,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4461,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
4462,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
4463,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4464,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4465,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4466,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4467,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4468,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4469,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4470,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4471,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4472,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4473,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4474,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4475,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4476,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4477,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4478,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4479,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4480,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4481,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4482,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4483,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4484,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4485,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4486,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
4487,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4488,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4489,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4490,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
4491,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4492,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4493,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
4494,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4495,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4496,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4497,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
4498,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4499,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4500,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4501,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
4502,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4503,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
4504,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
4505,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4506,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4507,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
4508,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
4509,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4510,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Grassland
4511,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4512,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4513,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
4514,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
4515,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
4516,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
4517,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4518,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4519,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
4520,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
4521,Forest,Water,Water,NULL,Water,Cropland,Wetland,Forest
4522,Forest,Water,Water,NULL,Water,Cropland,Water,Forest
4523,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
4524,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4525,Forest,Water,Water,NULL,Water,Wetland,Water,Water
4526,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4527,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
4528,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
4529,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4530,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4531,Forest,Water,Water,NULL,Water,Water,Water,Grassland
4532,Forest,Water,Water,NULL,Water,Water,Water,Wetland
4533,Forest,Water,Water,NULL,Water,Water,Water,Water
4534,Forest,Water,Water,NULL,Water,Water,Water,Forest
4535,Forest,Water,Water,NULL,Water,Water,Forest,Water
4536,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4537,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
4538,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4539,Forest,Water,Water,NULL,Water,Forest,Water,Water
4540,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4541,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4542,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4543,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
4544,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
4545,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
4546,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
4547,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4548,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
4549,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
4550,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
4551,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
4552,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4553,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4554,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
4555,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
4556,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4557,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4558,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4559,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4560,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4561,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4562,Forest,Water,Water,Water,Water,NULL,Water,Grassland
4563,Forest,Water,Water,Water,Water,NULL,Water,Water
4564,Forest,Water,Water,Water,Water,NULL,Water,Forest
4565,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4566,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
4567,Forest,Water,Water,Water,Water,Grassland,Water,Water
4568,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4569,Forest,Water,Water,Water,Water,Cropland,Wetland,Forest
4570,Forest,Water,Water,Water,Water,Cropland,Water,Water
4571,Forest,Water,Water,Water,Water,Cropland,Water,Forest
4572,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
4573,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
4574,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4575,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4576,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
4577,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
4578,Forest,Water,Water,Water,Water,Wetland,Water,Water
4579,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4580,Forest,Water,Water,Water,Water,Wetland,Forest,Water
4581,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
4582,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
4583,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
4584,Forest,Water,Water,Water,Water,Water,Wetland,Water
4585,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4586,Forest,Water,Water,Water,Water,Water,Water,Grassland
4587,Forest,Water,Water,Water,Water,Water,Water,Wetland
4588,Forest,Water,Water,Water,Water,Water,Water,Water
4589,Forest,Water,Water,Water,Water,Water,Water,Forest
4590,Forest,Water,Water,Water,Water,Water,Forest,Water
4591,Forest,Water,Water,Water,Water,Water,Forest,Forest
4592,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4593,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4594,Forest,Water,Water,Water,Water,Forest,Water,Water
4595,Forest,Water,Water,Water,Water,Forest,Water,Forest
4596,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4597,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4598,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4599,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4600,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4601,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4602,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4603,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4604,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4605,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4606,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4607,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Wetland,Water
4608,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4609,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Water,Forest
4610,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4611,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4612,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4613,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4614,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4615,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
4616,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4617,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4618,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4619,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4620,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4621,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4622,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4623,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4624,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4625,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4626,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4627,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4628,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4629,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4630,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4631,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4632,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4633,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4634,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4635,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4636,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
4637,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4638,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
4639,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4640,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4641,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
4642,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4643,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4644,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Water
4645,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
4646,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Forest
4647,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
4648,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
4649,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4650,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
4651,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4652,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4653,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4654,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4655,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4656,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4657,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4658,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4659,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
4660,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4661,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4662,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
4663,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
4664,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4665,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4666,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4667,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4668,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
4669,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4670,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4671,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4672,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4673,Forest,Water,Forest,Water,Non_Wetland,Cropland,Wetland,Forest
4674,Forest,Water,Forest,Water,Non_Wetland,Cropland,Water,Water
4675,Forest,Water,Forest,Water,Non_Wetland,Cropland,Water,Forest
4676,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4677,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4678,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4679,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
4680,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4681,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4682,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4683,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4684,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
4685,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4686,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4687,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4688,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4689,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
4690,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4691,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
4692,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4693,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
4694,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4695,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4696,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4697,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4698,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4699,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4700,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4701,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
4702,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4703,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4704,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4705,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4706,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4707,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4708,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4709,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4710,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4711,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4712,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4713,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4714,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4715,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4716,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4717,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4718,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4719,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4720,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4721,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4722,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
4723,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4724,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4725,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4726,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4727,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4728,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4729,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4730,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4731,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4732,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4733,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4734,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4735,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4736,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4737,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4738,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4739,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
4740,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4741,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4742,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4743,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4744,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4745,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
4746,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4747,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
