Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEF_M_R
13023,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
13024,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
13025,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13026,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
13027,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13028,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
13029,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
13030,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
13031,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
13032,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
13033,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
13034,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
13035,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
13036,Forest,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
13037,Forest,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Grassland
13038,Forest,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Cropland
13039,Forest,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Wetland
13040,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
13041,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
13042,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
13043,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
13044,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
13045,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
13046,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
13047,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Bareland
13048,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
13049,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
13050,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
13051,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
13052,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Bareland
13053,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
13054,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
13055,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Bareland
13056,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
13057,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
13058,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
13059,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Bareland
13060,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
13061,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
13062,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
13063,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
13064,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
13065,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13066,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13067,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
13068,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13069,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
13070,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Water
13071,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
13072,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
13073,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
13074,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13075,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13076,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
13077,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13078,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
13079,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Cropland
13080,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
13081,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
13082,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13083,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
13084,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
13085,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13086,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13087,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13088,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
13089,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
13090,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
13091,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
13092,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
13093,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
13094,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
13095,Forest,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Water
13096,Forest,Cropland,NULL,Water,Non_Wetland,Bareland,Wetland,Water
13097,Forest,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
13098,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13099,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13100,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13101,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13102,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
13103,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
13104,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13105,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
13106,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13107,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13108,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13109,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
13110,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13111,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13112,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13113,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13114,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13115,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13116,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13117,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13118,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13119,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13120,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
13121,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13122,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
13123,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13124,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
13125,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
13126,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
13127,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13128,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13129,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
13130,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13131,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
13132,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
13133,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Bareland
13134,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
13135,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
13136,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
13137,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
13138,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
13139,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13140,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13141,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13142,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13143,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
13144,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13145,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13146,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13147,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
13148,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13149,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
13150,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13151,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13152,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
13153,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13154,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
13155,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13156,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
13157,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13158,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13159,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
13160,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13161,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
13162,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13163,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13164,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
13165,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13166,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13167,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13168,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13169,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13170,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13171,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13172,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
13173,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13174,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
13175,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13176,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13177,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
13178,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
13179,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
13180,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13181,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13182,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
13183,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13184,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13185,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13186,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13187,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13188,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13189,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13190,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13191,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13192,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
13193,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
13194,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
13195,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
13196,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
13197,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
13198,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
13199,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13200,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13201,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13202,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
13203,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13204,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13205,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
13206,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13207,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13208,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
13209,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13210,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13211,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
13212,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13213,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13214,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
13215,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13216,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
13217,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
13218,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
13219,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
13220,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
13221,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
13222,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
13223,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
13224,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
13225,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
13226,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
13227,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
13228,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
13229,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
13230,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
13231,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
13232,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
13233,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13234,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13235,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13236,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13237,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13238,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13239,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13240,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13241,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13242,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
13243,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13244,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
13245,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13246,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
13247,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
13248,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13249,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13250,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13251,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13252,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13253,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13254,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
13255,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
13256,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
13257,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
13258,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13259,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13260,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
13261,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
13262,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13263,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13264,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13265,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13266,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
13267,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13268,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13269,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
13270,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13271,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13272,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
13273,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
13274,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
13275,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
13276,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
13277,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
13278,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
13279,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Water
13280,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
13281,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
13282,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
13283,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Grassland
13284,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
13285,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
13286,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
13287,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
13288,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Water
13289,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
13290,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
13291,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
13292,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Water
13293,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Forest
13294,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
13295,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
13296,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
13297,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
13298,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
13299,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
13300,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Water,Forest
13301,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Forest,Forest
13302,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
13303,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
13304,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
13305,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
13306,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13307,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
13308,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
13309,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
13310,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
13311,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13312,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
13313,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
13314,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
13315,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
13316,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
13317,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Water
13318,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
13319,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
13320,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
13321,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Water
13322,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
13323,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
13324,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
13325,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Water
13326,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
13327,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
13328,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Cropland
13329,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
13330,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
13331,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
13332,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
13333,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
