Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMU_M_R
17945,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
17946,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17947,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
17948,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
17949,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
17950,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
17951,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
17952,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
17953,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
17954,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
17955,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
17956,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
17957,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
17958,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
17959,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Wetland
17960,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
17961,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
17962,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
17963,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Wetland
17964,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Water
17965,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
17966,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
17967,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
17968,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
17969,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
17970,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
17971,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
17972,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
17973,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
17974,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
17975,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
17976,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
17977,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
17978,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
17979,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Water
17980,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
17981,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
17982,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
17983,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
17984,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
17985,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
17986,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
17987,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
17988,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
17989,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
17990,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Wetland
17991,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
17992,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17993,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
17994,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
17995,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
17996,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Bareland,Water
17997,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
17998,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
17999,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
18000,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
18001,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
18002,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Wetland
18003,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
18004,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
18005,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
18006,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Water
18007,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
18008,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
18009,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
18010,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
18011,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
18012,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
18013,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Water
18014,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Grassland
18015,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Wetland
18016,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Wetland
18017,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
18018,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
18019,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
18020,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
18021,Forest,Water,Water,NULL,NULL,NULL,Wetland,Wetland
18022,Forest,Water,Water,NULL,NULL,Wetland,Wetland,Wetland
18023,Forest,Water,Water,NULL,NULL,Wetland,Water,Wetland
18024,Forest,Water,Water,NULL,NULL,Wetland,Forest,Wetland
18025,Forest,Water,Water,NULL,NULL,Water,Wetland,Wetland
18026,Forest,Water,Water,NULL,NULL,Water,Water,Wetland
18027,Forest,Water,Water,NULL,NULL,Forest,Wetland,Wetland
18028,Forest,Water,Water,NULL,NULL,Forest,Water,Wetland
18029,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
18030,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
18031,Forest,Water,Water,NULL,Water,NULL,Water,Wetland
18032,Forest,Water,Water,NULL,Water,NULL,Water,Water
18033,Forest,Water,Water,NULL,Water,NULL,Water,Forest
18034,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
18035,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
18036,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
18037,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
18038,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
18039,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
18040,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
18041,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
18042,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
18043,Forest,Water,Water,NULL,Water,Water,Wetland,Water
18044,Forest,Water,Water,NULL,Water,Water,Bareland,Water
18045,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
18046,Forest,Water,Water,NULL,Water,Water,Water,Water
18047,Forest,Water,Water,NULL,Water,Water,Water,Forest
18048,Forest,Water,Water,NULL,Water,Water,Forest,Forest
18049,Forest,Water,Water,NULL,Water,Forest,Wetland,Wetland
18050,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
18051,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
18052,Forest,Water,Water,NULL,Water,Forest,Water,Wetland
18053,Forest,Water,Water,NULL,Water,Forest,Water,Water
18054,Forest,Water,Water,NULL,Water,Forest,Water,Forest
18055,Forest,Water,Water,NULL,Water,Forest,Forest,Water
18056,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
18057,Forest,Water,Water,Non_Water,NULL,NULL,Wetland,Wetland
18058,Forest,Water,Water,Non_Water,NULL,Wetland,Wetland,Wetland
18059,Forest,Water,Water,Non_Water,NULL,Wetland,Water,Wetland
18060,Forest,Water,Water,Non_Water,NULL,Water,Wetland,Wetland
18061,Forest,Water,Water,Non_Water,NULL,Water,Water,Wetland
18062,Forest,Water,Water,Non_Water,NULL,Forest,Wetland,Wetland
18063,Forest,Water,Water,Non_Water,NULL,Forest,Water,Wetland
18064,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Wetland
18065,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
18066,Forest,Water,Water,Non_Water,Water,NULL,Water,Wetland
18067,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
18068,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
18069,Forest,Water,Water,Non_Water,Water,Grassland,Bareland,Forest
18070,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
18071,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
18072,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
18073,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Grassland
18074,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
18075,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
18076,Forest,Water,Water,Non_Water,Water,Water,Water,Water
18077,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
18078,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Wetland
18079,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
18080,Forest,Water,Water,Non_Water,Water,Forest,Water,Wetland
18081,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
18082,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
18083,Forest,Water,Water,Water,NULL,NULL,Wetland,Wetland
18084,Forest,Water,Water,Water,NULL,NULL,Water,Wetland
18085,Forest,Water,Water,Water,NULL,NULL,Water,Water
18086,Forest,Water,Water,Water,NULL,Wetland,Wetland,Wetland
18087,Forest,Water,Water,Water,NULL,Wetland,Wetland,Water
18088,Forest,Water,Water,Water,NULL,Wetland,Water,Wetland
18089,Forest,Water,Water,Water,NULL,Wetland,Forest,Wetland
18090,Forest,Water,Water,Water,NULL,Bareland,Bareland,Bareland
18091,Forest,Water,Water,Water,NULL,Water,Wetland,Wetland
18092,Forest,Water,Water,Water,NULL,Water,Water,Wetland
18093,Forest,Water,Water,Water,NULL,Water,Water,Water
18094,Forest,Water,Water,Water,NULL,Water,Forest,Wetland
18095,Forest,Water,Water,Water,NULL,Water,Forest,Water
18096,Forest,Water,Water,Water,NULL,Forest,Wetland,Wetland
18097,Forest,Water,Water,Water,NULL,Forest,Wetland,Water
18098,Forest,Water,Water,Water,NULL,Forest,Water,Wetland
18099,Forest,Water,Water,Water,NULL,Forest,Water,Water
18100,Forest,Water,Water,Water,NULL,Forest,Forest,Wetland
18101,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
18102,Forest,Water,Water,Water,Water,NULL,Wetland,Water
18103,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
18104,Forest,Water,Water,Water,Water,NULL,Bareland,Water
18105,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
18106,Forest,Water,Water,Water,Water,NULL,Water,Wetland
18107,Forest,Water,Water,Water,Water,NULL,Water,Water
18108,Forest,Water,Water,Water,Water,NULL,Water,Forest
18109,Forest,Water,Water,Water,Water,NULL,Forest,Water
18110,Forest,Water,Water,Water,Water,NULL,Forest,Forest
18111,Forest,Water,Water,Water,Water,Cropland,Water,Wetland
18112,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
18113,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
18114,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
18115,Forest,Water,Water,Water,Water,Wetland,Water,Water
18116,Forest,Water,Water,Water,Water,Wetland,Forest,Wetland
18117,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
18118,Forest,Water,Water,Water,Water,Bareland,Bareland,Wetland
18119,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
18120,Forest,Water,Water,Water,Water,Water,Wetland,Water
18121,Forest,Water,Water,Water,Water,Water,Wetland,Forest
18122,Forest,Water,Water,Water,Water,Water,Bareland,Forest
18123,Forest,Water,Water,Water,Water,Water,Water,Wetland
18124,Forest,Water,Water,Water,Water,Water,Water,Water
18125,Forest,Water,Water,Water,Water,Water,Water,Forest
18126,Forest,Water,Water,Water,Water,Water,Forest,Wetland
18127,Forest,Water,Water,Water,Water,Water,Forest,Water
18128,Forest,Water,Water,Water,Water,Water,Forest,Forest
18129,Forest,Water,Water,Water,Water,Forest,Wetland,Wetland
18130,Forest,Water,Water,Water,Water,Forest,Wetland,Water
18131,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
18132,Forest,Water,Water,Water,Water,Forest,Water,Wetland
18133,Forest,Water,Water,Water,Water,Forest,Water,Water
18134,Forest,Water,Water,Water,Water,Forest,Water,Forest
18135,Forest,Water,Water,Water,Water,Forest,Forest,Water
18136,Forest,Water,Water,Water,Water,Forest,Forest,Forest
18137,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
18138,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
18139,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
18140,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
18141,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
18142,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
18143,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
18144,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
18145,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
18146,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
18147,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
18148,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
18149,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
18150,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
18151,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
18152,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
18153,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
18154,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
18155,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
18156,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
18157,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
18158,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
18159,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
18160,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
18161,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
18162,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
18163,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
18164,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
18165,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
18166,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
18167,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
18168,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
18169,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
18170,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
18171,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
18172,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
18173,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
18174,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
18175,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
18176,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
18177,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
18178,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
18179,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
18180,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
18181,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
18182,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
18183,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
18184,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
18185,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
18186,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
18187,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
18188,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
18189,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
18190,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
18191,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
18192,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
18193,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
18194,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
18195,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
18196,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
18197,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
18198,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
18199,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
18200,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
18201,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
18202,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
18203,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
18204,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18205,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
18206,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
18207,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
18208,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
18209,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
18210,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
18211,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
18212,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
18213,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
18214,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Bareland
18215,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
18216,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
18217,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
18218,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
18219,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland,Bareland,Wetland
18220,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
18221,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
18222,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18223,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
18224,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
18225,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
18226,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
18227,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
18228,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
18229,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
18230,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
18231,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
18232,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
18233,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
18234,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
18235,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
18236,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
18237,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
18238,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
18239,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
18240,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
18241,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18242,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
18243,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
18244,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
18245,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
18246,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
18247,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
18248,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
18249,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
18250,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
18251,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
18252,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
18253,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
18254,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
18255,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
18256,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
18257,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
18258,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
18259,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
18260,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
18261,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
18262,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
18263,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
18264,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
18265,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
18266,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
18267,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
18268,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
18269,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
18270,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
18271,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
18272,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
18273,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
18274,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
18275,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
