Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQS_M_R
3940,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
3941,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3942,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3943,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3944,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3945,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
3946,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3947,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
3948,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3949,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3950,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3951,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3952,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
3953,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3954,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Water
3955,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3956,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3957,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
3958,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
3959,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3960,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Forest
3961,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3962,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Forest
3963,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
3964,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
3965,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
3966,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
3967,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Water
3968,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3969,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
3970,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3972,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3973,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3974,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3975,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3976,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3977,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3978,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3979,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3980,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3981,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
3982,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3983,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3984,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3985,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3986,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3987,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3988,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3989,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3990,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3991,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3992,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3993,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3994,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3995,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3996,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3997,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3998,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3999,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4000,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4001,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4002,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4003,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4004,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4005,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4006,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4007,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4008,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4009,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4010,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4011,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4012,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4013,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4014,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4015,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4016,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4017,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4018,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4019,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4020,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4021,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4022,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
4023,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4024,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4025,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
4026,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4027,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4028,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4029,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
4030,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4031,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4032,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4033,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4034,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4035,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4036,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4037,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4038,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4039,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4040,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4041,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4042,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4043,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4044,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4045,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4046,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
4047,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4048,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4049,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4050,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4051,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
4052,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4053,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4054,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4055,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4056,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4057,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
4058,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4059,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4060,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
4061,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4062,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4063,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
4064,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4065,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4066,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4067,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4068,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4069,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4070,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4071,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4072,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4073,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4074,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4075,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4076,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4077,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4078,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4079,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4080,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4081,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
4082,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4083,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4084,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4085,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4086,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4087,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4088,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4089,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4090,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4091,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4092,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4093,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4094,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4095,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4096,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4097,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4098,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4099,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4100,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4101,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4102,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
4103,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4104,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
4105,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4106,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4107,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Water
4108,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4109,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
4110,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
4111,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4112,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
4113,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
4114,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
4115,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4116,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4117,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4118,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
4119,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4120,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4121,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4122,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4123,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
4124,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4125,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
4126,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4127,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4128,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
4129,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4130,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4131,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4132,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4133,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4134,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4135,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4136,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
4137,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4138,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4139,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4140,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4141,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4142,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4143,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
4144,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4145,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
4146,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4147,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
4148,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
4149,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
4150,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4151,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
4152,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4153,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4154,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Forest
4155,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
4156,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Water
4157,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
4158,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Water
4159,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
4160,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4161,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4162,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4163,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4164,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4165,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4166,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4167,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4168,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4169,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4170,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4171,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4172,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4173,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4174,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4175,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4176,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4177,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
4178,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4179,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4180,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4181,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4182,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4183,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4184,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4185,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4186,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4187,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4188,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4189,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
4190,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4191,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4192,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4193,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4194,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4195,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4196,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4197,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4198,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4199,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4200,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4201,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4202,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4203,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4204,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4205,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4206,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4207,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4208,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
4209,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4210,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4211,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4212,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4213,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4214,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
4215,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4216,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4217,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4218,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4219,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4220,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4221,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4222,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
4223,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4224,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4225,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4226,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4227,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4228,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4229,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4230,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4231,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4232,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4233,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4234,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
4235,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4236,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4237,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4238,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4239,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4240,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4241,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4242,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
4243,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4244,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4245,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4246,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4247,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4248,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4249,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4250,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4251,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4252,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
4253,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4254,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4255,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4256,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4257,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4258,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
