Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUK_M_R
5805,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5806,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5807,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5808,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
5809,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5810,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5811,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5812,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
5813,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5814,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
5815,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
5816,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
5817,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5818,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5819,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5820,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5821,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5822,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5823,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5824,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5825,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5826,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5827,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5828,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5829,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5830,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Water
5831,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5832,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
5833,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5834,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
5835,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5836,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5837,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5838,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5839,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5840,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5841,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5842,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
5843,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
5844,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5845,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5846,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5847,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
5848,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5849,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5850,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5851,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5852,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5853,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
5854,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5855,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5856,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
5857,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5858,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5859,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5860,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,NULL
5861,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5862,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5863,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5864,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5865,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5866,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5867,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5868,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5869,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
5870,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5871,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5872,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5873,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5874,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
5875,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
5876,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5877,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5878,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
5879,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5880,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5881,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5882,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
5883,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5884,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5885,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5886,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5887,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5888,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5889,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5890,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
5891,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5892,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5893,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
5894,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5895,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
5896,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
5897,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
5898,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5899,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
5900,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
5901,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
5902,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
5903,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
5904,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
5905,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
5906,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
5907,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
5908,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
5909,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
5910,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
5911,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
5912,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5913,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5914,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5915,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5916,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5917,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5918,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5919,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5920,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5921,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5922,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5923,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5924,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5925,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5926,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5927,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5928,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5929,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5930,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5931,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5932,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5933,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5934,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5935,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5936,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5937,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5938,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5939,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5940,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5941,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5942,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5943,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5944,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5945,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5946,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5947,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5948,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5949,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5950,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5951,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5952,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5953,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5954,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5955,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5956,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
5957,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5958,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
5959,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5960,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5961,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5962,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5963,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5964,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5965,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5966,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5967,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5968,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5969,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5970,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5971,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5972,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
5973,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5974,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5975,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5976,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5977,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5978,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5979,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5980,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5981,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5982,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5983,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5984,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5985,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
5986,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5987,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
5988,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5989,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5990,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
5991,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5992,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5993,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5994,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5995,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5996,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5997,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
5998,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5999,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6000,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6001,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6002,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6003,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
6004,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6005,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
6006,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6007,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6008,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6009,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6010,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
6011,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
6012,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
6013,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
6014,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
6015,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6016,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
6017,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
6018,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
6019,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
6020,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
6021,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
6022,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
6023,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
6024,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
6025,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
6026,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
6027,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6028,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6029,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6030,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
6032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6033,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6034,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6035,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6036,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6037,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6038,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6039,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6040,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
6041,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6042,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6043,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6044,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6045,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6046,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
6047,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6048,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6049,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6050,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6051,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6052,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6053,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
6054,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6055,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6056,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6057,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6058,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6059,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6060,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6061,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6062,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6063,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6064,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6065,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6066,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
6067,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6068,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6069,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
6070,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6071,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6072,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6073,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6074,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6075,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6076,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6077,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6078,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6079,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6080,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6081,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6082,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6083,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6084,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6085,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6086,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6087,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6088,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6089,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
6090,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
6091,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
6092,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
6093,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
6094,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6095,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6096,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6097,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6098,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6099,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6100,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6101,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6102,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6103,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6104,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6105,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6106,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6107,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6108,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6109,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
6110,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6111,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6112,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6113,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
