Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWR_M_R
3218,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3219,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3220,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3221,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3222,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3223,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
3224,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3225,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3226,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3227,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3228,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3229,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3230,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3231,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3232,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3233,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3234,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3235,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3236,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3237,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3238,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3239,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3240,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3241,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3242,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3243,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3244,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3245,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3246,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3247,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3248,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3249,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3250,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3251,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3252,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3253,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3254,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3255,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3256,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3257,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3258,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3259,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3260,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3261,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3262,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3263,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3264,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3265,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3266,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3267,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3268,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3269,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3270,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3271,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3272,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3273,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3274,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3275,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3276,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3277,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3278,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3279,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3280,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3281,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3282,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3283,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3284,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3285,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3286,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3287,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3288,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3289,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3290,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3291,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3292,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3293,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3294,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3295,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3296,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3297,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3298,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3299,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3300,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3301,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3302,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3303,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3304,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3305,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3306,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3307,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3308,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3309,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3310,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3311,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3312,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3313,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3314,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3315,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3316,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3317,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3318,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3319,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3320,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3321,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3322,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3323,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3324,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3325,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3326,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3327,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3328,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3329,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3330,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3331,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3332,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3333,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3334,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3335,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3336,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3337,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
3338,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3339,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3340,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3341,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3342,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3343,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3344,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3345,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3346,Forest,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3347,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3348,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3349,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3350,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3351,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3352,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3353,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3354,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3355,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3356,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3357,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3358,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3359,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
3360,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3361,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3362,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3363,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3364,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3365,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3366,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3367,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3368,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
3369,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
3370,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3371,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3372,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3373,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3374,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3375,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3376,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3377,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3378,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3379,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3380,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3381,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3382,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3383,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
3384,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3385,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3386,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3387,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3388,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3389,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3390,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3391,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3392,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3393,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3394,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3395,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3396,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3397,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3398,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3399,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3400,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3401,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3402,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3403,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3404,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3405,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3406,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3407,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3408,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3409,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3410,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3411,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3412,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3413,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3414,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3415,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3416,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3417,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3418,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3419,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3420,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3421,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3422,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3423,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3424,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3425,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3426,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3427,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3428,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3429,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3430,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3431,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3432,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3433,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3434,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3435,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3436,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3437,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3438,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3439,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3440,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3441,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3442,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3443,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3444,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3445,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3446,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3447,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3448,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3449,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3450,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3451,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3452,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3453,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3454,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3455,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3456,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3457,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3458,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3459,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3460,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3461,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3462,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3463,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3464,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3465,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3466,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3467,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3468,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3469,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3470,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3471,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3472,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3473,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3474,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3475,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3476,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3477,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3478,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3479,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3480,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3481,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3482,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
3483,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3484,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3485,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3486,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3487,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3488,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3489,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3490,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3491,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3492,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3493,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3494,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3495,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
3496,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3497,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3498,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3499,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3500,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3501,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3502,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3503,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3504,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3505,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3506,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3507,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3508,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3509,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3510,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3511,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3512,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3513,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3514,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3515,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3516,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3517,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3518,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3519,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3520,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3521,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3522,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3523,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3524,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3525,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3526,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3527,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3528,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3529,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3530,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3531,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3532,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3533,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
3534,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3535,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3536,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3537,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3538,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3539,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3540,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3541,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3542,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3543,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3544,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3545,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3546,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3547,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3548,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3549,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
3550,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3551,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3552,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3553,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3554,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3555,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3556,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3557,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
