Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R
3689,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
3690,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
3691,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
3692,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3693,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3694,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3695,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3696,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3697,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
3698,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3699,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3700,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3701,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
3702,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3703,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3704,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3705,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
3706,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3707,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3708,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3709,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3710,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
3711,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3712,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
3713,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3714,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3715,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
3716,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
3717,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3718,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3719,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3720,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3721,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3722,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3723,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3724,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
3725,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3726,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
3727,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3728,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
3729,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3730,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3731,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3732,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3733,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3734,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3735,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3736,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3737,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3738,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3739,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3740,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3741,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3742,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3743,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
3744,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3745,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3746,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3747,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3748,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3749,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3750,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3751,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3752,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
3753,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3754,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3755,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3756,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3757,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3758,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3759,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3760,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3761,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3762,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3763,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3764,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3765,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3766,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3767,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3768,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3769,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
3770,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3771,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3772,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3773,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3774,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3775,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3776,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3777,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3778,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3779,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
3780,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3781,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3782,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3783,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3784,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3785,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3786,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3787,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3788,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3789,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3790,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3791,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3792,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3793,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3794,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3795,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3796,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3797,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
3798,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
3799,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3800,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3801,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3802,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3803,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3804,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Water
3805,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3806,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3807,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3808,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3809,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
3810,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
3811,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3812,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3813,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3814,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3815,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3816,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3817,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3818,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3819,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3820,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3821,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3822,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
3823,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3824,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3825,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3826,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
3827,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3828,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3829,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3830,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3831,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
3832,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3833,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3834,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3835,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3836,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3837,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3838,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3839,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3840,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
3841,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3842,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3843,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3844,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3845,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3846,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
3847,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
3848,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3849,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3850,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
3851,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3852,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3853,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
3854,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3855,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
3856,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3857,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3858,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3859,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3860,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
3861,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3862,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3863,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3864,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3865,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3866,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
3867,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
3868,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3869,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3870,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
3871,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3872,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
3873,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
3874,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3875,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
3876,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3877,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3878,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3879,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3880,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3881,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
3882,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3883,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3884,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
3885,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3886,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3887,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3888,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3889,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3890,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3891,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3892,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3893,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3894,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3895,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3896,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3897,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3898,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3899,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3900,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3901,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3902,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3903,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3904,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3905,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3906,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3907,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
3908,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3909,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3910,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3911,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3912,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3916,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3917,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3918,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3919,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3920,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3921,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3922,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3923,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3924,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3925,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3926,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3927,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3928,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3929,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3930,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3931,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
3932,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3933,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3934,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3935,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3936,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3937,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3938,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3939,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3940,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3941,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3942,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3943,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3944,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3945,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3946,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3947,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3948,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3949,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
3950,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3951,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3952,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3953,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3954,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3955,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3956,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3957,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3958,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3959,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3960,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3961,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3962,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3963,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3964,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3965,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3966,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3967,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3968,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3969,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3970,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3971,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3972,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3973,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3974,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
3975,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3976,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
3977,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3978,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
3979,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
3980,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3981,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3982,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
3983,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3984,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3985,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3986,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3987,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3988,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
3989,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3990,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3991,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
3992,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3993,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3994,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3995,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3996,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3997,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3998,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3999,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4000,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4001,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4002,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4003,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4004,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4005,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4006,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
