Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWF_M_R
9562,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
9563,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
9564,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
9565,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
9566,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
9567,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Water
9568,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
9569,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
9570,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9571,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
9572,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9573,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9574,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9575,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9576,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
9577,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
9578,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
9579,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9580,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9581,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9582,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
9583,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9584,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
9585,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9586,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
9587,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
9588,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9589,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9590,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
9591,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9592,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
9593,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9594,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9595,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
9596,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
9597,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9598,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9599,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9600,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9601,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
9602,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
9603,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9604,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
9605,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9606,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9607,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
9608,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9609,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9610,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9611,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9612,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9613,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9614,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9615,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9616,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
9617,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9618,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9619,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
9620,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9621,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9622,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9623,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
9624,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9625,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9626,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9627,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9628,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
9629,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9630,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9631,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9632,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9633,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9634,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9635,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9636,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9637,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9638,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9639,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9640,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9641,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
9642,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9643,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9644,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
9645,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9646,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9647,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9648,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
9649,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9650,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9651,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
9652,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
9653,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
9654,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9655,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
9656,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9657,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
9658,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
9659,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
9660,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9661,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
9662,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
9663,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9664,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9665,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
9666,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9667,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
9668,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
9669,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
9670,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
9671,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
9672,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
9673,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
9674,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
9675,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
9676,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
9677,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
9678,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9679,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9680,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9681,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9682,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
9683,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
9684,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
9685,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
9686,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9687,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
9688,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9689,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
9690,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9691,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9692,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
9693,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9694,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9695,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9696,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
9697,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9698,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9699,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9700,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9701,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
9702,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
9703,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9704,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9705,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9706,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9707,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9708,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
9709,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
9710,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
9711,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
9712,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
9713,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
9714,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9715,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9716,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
9717,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9718,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
9719,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9720,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
9721,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9722,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9723,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9724,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
9725,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
9726,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9727,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
9728,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9729,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9730,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
9731,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9732,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9733,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
9734,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9735,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9736,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
9737,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9738,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9739,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
9740,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9741,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9742,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
9743,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
9744,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
9745,Forest,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Forest
9746,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
9747,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
9748,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
9749,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
9750,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
9751,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9752,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Cropland
9753,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Water
9754,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
9755,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9756,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9757,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9758,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
9759,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
9760,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9761,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9762,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
9763,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9764,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9765,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9766,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9767,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
9768,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
9769,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
9770,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Water
9771,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9772,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Water
9773,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
9774,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
9775,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
9776,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
9777,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
9778,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
9779,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
9780,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
9781,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
9782,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9783,Forest,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
9784,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Grassland
9785,Forest,Cropland,Wetland,Water,Wetland,Bareland,NULL,Grassland
9786,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Forest
9787,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
9788,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,Grassland
9789,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,Forest
9790,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
9791,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
9792,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Forest
9793,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
9794,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
9795,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
9796,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9797,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9798,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
9799,Forest,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9800,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9801,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9802,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9803,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
9804,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9805,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9806,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
9807,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
9808,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9809,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9810,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9811,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9812,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
9813,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9814,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
9815,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9816,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9817,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
9818,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
9819,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
9820,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
9821,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9822,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9823,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
9824,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
9825,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
9826,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9827,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
9828,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9829,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9830,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9831,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
9832,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9833,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9834,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9835,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
9836,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9837,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9838,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9839,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9840,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
9841,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
9842,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
9843,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9844,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9845,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
9846,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9847,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9848,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9849,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9850,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9851,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9852,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9853,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
9854,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
9855,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
9856,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9857,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
9858,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9859,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
9860,Forest,Cropland,Water,NULL,Water,NULL,Shrubland,Forest
9861,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
9862,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Forest
9863,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Forest
9864,Forest,Cropland,Water,NULL,Water,Shrubland,Wetland,Forest
9865,Forest,Cropland,Water,NULL,Water,Shrubland,Water,Water
9866,Forest,Cropland,Water,NULL,Water,Shrubland,Water,Forest
9867,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
9868,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Forest
9869,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
9870,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
9871,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Forest
9872,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Grassland
9873,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Cropland
9874,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Forest
9875,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
9876,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Grassland
9877,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
9878,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Forest
9879,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
9880,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Forest
9881,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
9882,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
9883,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
9884,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Bareland
