Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDE_M_R
3217,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
3218,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
3219,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
3220,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3221,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
3222,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,NULL
3223,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3224,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3225,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
3226,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
3227,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
3228,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
3229,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3230,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
3231,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
3232,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
3233,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
3234,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
3235,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
3236,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
3237,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
3238,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
3239,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
3240,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
3241,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
3242,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3243,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
3244,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
3245,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
3246,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
3247,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3248,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3249,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
3250,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3251,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
3252,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
3253,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
3254,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
3255,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
3256,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
3257,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
3258,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3259,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
3260,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,NULL
3261,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
3262,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
3263,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
3264,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
3265,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
3266,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
3267,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
3268,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
3269,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,NULL
3270,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
3271,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
3272,Forest,Water,Water,NULL,NULL,NULL,Water,NULL
3273,Forest,Water,Water,NULL,NULL,Grassland,Water,NULL
3274,Forest,Water,Water,NULL,NULL,Wetland,Water,NULL
3275,Forest,Water,Water,NULL,NULL,Forest,Water,NULL
3276,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
3277,Forest,Water,Water,NULL,Water,NULL,Water,NULL
3278,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
3279,Forest,Water,Water,NULL,Water,Grassland,Wetland,NULL
3280,Forest,Water,Water,NULL,Water,Grassland,Water,NULL
3281,Forest,Water,Water,NULL,Water,Grassland,Forest,NULL
3282,Forest,Water,Water,NULL,Water,Wetland,Grassland,NULL
3283,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
3284,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
3285,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
3286,Forest,Water,Water,NULL,Water,Bareland,Wetland,NULL
3287,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
3288,Forest,Water,Water,NULL,Water,Bareland,Forest,NULL
3289,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
3290,Forest,Water,Water,NULL,Water,Water,Water,NULL
3291,Forest,Water,Water,NULL,Water,Water,Forest,NULL
3292,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
3293,Forest,Water,Water,NULL,Water,Forest,Water,NULL
3294,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
3295,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3296,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
3297,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3298,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3299,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
3300,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3301,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3302,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
3303,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3304,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
3305,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
3306,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3307,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
3308,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
3309,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
3310,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3311,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
3312,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3313,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3314,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3315,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3316,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
3317,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3318,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3319,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3320,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3321,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3322,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
3323,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,NULL
3324,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3325,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
3326,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3327,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3328,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
3329,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3330,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3331,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3332,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
3333,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3334,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
3335,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
3336,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,NULL
3337,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
3338,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
3339,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
3340,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
3341,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
3342,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
3343,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3344,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3345,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3346,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
3347,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3348,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3349,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3350,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3351,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
3352,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
3353,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
3354,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3355,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3356,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3357,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3358,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
3359,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
3360,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3361,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3362,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3363,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3364,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3365,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
3366,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
3367,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3368,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
3369,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
3370,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
3371,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
3372,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,NULL
3373,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
3374,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3375,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
3376,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
3377,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
3378,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3379,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3380,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
3381,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3382,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3383,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
3384,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
3385,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
3386,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
3387,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3388,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3389,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3390,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3391,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
3392,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
3393,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
3394,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3395,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
3396,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3397,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3398,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3399,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
3400,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
3401,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
3402,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3403,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
3404,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3405,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
3406,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3407,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
3408,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
3409,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
3410,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
3411,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
3412,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
3413,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
3414,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
3415,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
3416,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
3417,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
3418,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3419,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
3420,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
3421,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
3422,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,NULL
3423,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3424,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
3425,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
3426,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3427,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3428,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
3429,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3430,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
3431,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
3432,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
3433,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
3434,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,NULL
3435,Forest,Forest,Wetland,NULL,NULL,NULL,Water,NULL
3436,Forest,Forest,Wetland,NULL,NULL,Grassland,Grassland,NULL
3437,Forest,Forest,Wetland,NULL,NULL,Grassland,Wetland,NULL
3438,Forest,Forest,Wetland,NULL,NULL,Grassland,Water,NULL
3439,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,NULL
3440,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,NULL
3441,Forest,Forest,Wetland,NULL,NULL,Water,Wetland,NULL
3442,Forest,Forest,Wetland,NULL,NULL,Water,Water,NULL
3443,Forest,Forest,Wetland,NULL,NULL,Forest,Water,NULL
3444,Forest,Forest,Wetland,NULL,NULL,Forest,Forest,NULL
3445,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3446,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
3447,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
3448,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3449,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
3450,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,NULL
3451,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
3452,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3453,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
3454,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
3455,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3456,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3457,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
3458,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,NULL
3459,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
3460,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3461,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
3462,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
3463,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3464,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3465,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
3466,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
3467,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3468,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,NULL
3469,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
3470,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
3471,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
3472,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3473,Forest,Forest,Wetland,NULL,Wetland,Bareland,Built-up,NULL
3474,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
3475,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
3476,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,NULL
3477,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,NULL
3478,Forest,Forest,Wetland,NULL,Wetland,Built-up,Built-up,NULL
3479,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
3480,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3481,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,NULL
3482,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
3483,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
3484,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
3485,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
3486,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
3487,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
3488,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,NULL
3489,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
3490,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3491,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
3492,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,NULL
3493,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,NULL
3494,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,NULL
3495,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
3496,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,NULL
3497,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
3498,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,NULL
3499,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,NULL
3500,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
3501,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,NULL
3502,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,NULL
3503,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
3504,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3505,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
3506,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Built-up,NULL
3507,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
3508,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
3509,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
3510,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3511,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
3512,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
3513,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,NULL
3514,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
3515,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3516,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3517,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3518,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
3519,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
3520,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3521,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
3522,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
3523,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
3524,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
3525,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,NULL
3526,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
3527,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,NULL
3528,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
3529,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
3530,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
3531,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
3532,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,NULL
3533,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3534,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
3535,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
3536,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
3537,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
3538,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,NULL
3539,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
3540,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3541,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
3542,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
3543,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
3544,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
3545,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
3546,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
3547,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
3548,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
3549,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
3550,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
3551,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
3552,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
3553,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3554,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
3555,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
3556,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
3557,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
3558,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
3559,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
3560,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,NULL
3561,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,NULL
