Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMT_M_R
16023,Forest,Built-up,Water,Non_Water,Water,Grassland,Grassland,Grassland
16024,Forest,Built-up,Water,Non_Water,Water,Wetland,Grassland,Grassland
16025,Forest,Built-up,Water,Water,Water,NULL,Water,Wetland
16026,Forest,Built-up,Water,Water,Water,Wetland,Wetland,Grassland
16027,Forest,Built-up,Water,Water,Water,Water,Water,Wetland
16028,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
16029,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
16030,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
16031,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16032,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
16033,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
16034,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
16035,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
16036,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
16037,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
16038,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
16039,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
16040,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
16041,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
16042,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
16043,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
16044,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
16045,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
16046,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
16047,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
16048,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
16049,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
16050,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
16051,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
16052,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
16053,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
16054,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
16055,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
16056,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
16057,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
16058,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
16059,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
16060,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
16061,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
16062,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
16063,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
16064,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
16065,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
16066,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
16067,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
16068,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
16069,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
16070,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
16071,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
16072,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
16073,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
16074,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
16075,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
16076,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
16077,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
16078,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
16079,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
16080,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
16081,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
16082,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
16083,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
16084,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
16085,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
16086,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
16087,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
16088,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
16089,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
16090,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
16091,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
16092,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
16093,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
16094,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16095,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
16096,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
16097,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
16098,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Wetland
16099,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16100,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
16101,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
16102,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
16103,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
16104,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Forest
16105,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16106,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
16107,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
16108,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
16109,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
16110,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
16111,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
16112,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
16113,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Grassland
16114,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
16115,Forest,Built-up,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
16116,Forest,Built-up,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
16117,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
16118,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
16119,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
16120,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
16121,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
16122,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
16123,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
16124,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
16125,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
16126,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
16127,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
16128,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
16129,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
16130,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
16131,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
16132,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16133,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Wetland
16134,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16135,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
16136,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
16137,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
16138,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
16139,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
16140,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
16141,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
16142,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
16143,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
16144,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
16145,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
16146,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
16147,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
16148,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
16149,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
16150,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
16151,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
16152,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
16153,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
16154,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
16155,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
16156,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
16157,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
16158,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16159,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
16160,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
16161,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
16162,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
16163,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
16164,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
16165,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
16166,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
16167,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
16168,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
16169,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
16170,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
16171,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
16172,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
16173,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
16174,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
16175,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
16176,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
16177,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
16178,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
16179,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
16180,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
16181,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
16182,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
16183,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16184,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
16185,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
16186,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
16187,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
16188,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
16189,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
16190,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
16191,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
16192,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
16193,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
16194,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
16195,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
16196,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
16197,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
16198,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
16199,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
16200,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
16201,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
16202,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
16203,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
16204,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
16205,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
16206,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
16207,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
16208,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
16209,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
16210,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
16211,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
16212,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
16213,Forest,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
16214,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
16215,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
16216,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
16217,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
16218,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
16219,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
16220,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
16221,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16222,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
16223,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
16224,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
16225,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16226,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
16227,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
16228,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
16229,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
16230,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
16231,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
16232,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
16233,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
16234,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
16235,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
16236,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
16237,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
16238,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
16239,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
16240,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
16241,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
16242,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
16243,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
16244,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
16245,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
16246,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
16247,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
16248,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
16249,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
16250,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
16251,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
16252,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
16253,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
16254,Forest,Water,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
16255,Forest,Water,Wetland,NULL,Wetland,Cropland,Wetland,Forest
16256,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
16257,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
16258,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Bareland
16259,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
16260,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
16261,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
16262,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
16263,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
16264,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
16265,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
16266,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
16267,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
16268,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
16269,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
16270,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
16271,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
16272,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
16273,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
16274,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
16275,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
16276,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
16277,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
16278,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
16279,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
16280,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
16281,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
16282,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
16283,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
16284,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
16285,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
16286,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
16287,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
16288,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
16289,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
16290,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
16291,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
16292,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
16293,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
16294,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
16295,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
16296,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
16297,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
16298,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
16299,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
16300,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
16301,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
16302,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
16303,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
16304,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
16305,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
16306,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
16307,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
16308,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
16309,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
16310,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
16311,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
16312,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
16313,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
16314,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
16315,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
16316,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Cropland
16317,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
16318,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
16319,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
16320,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
16321,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
16322,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
16323,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
16324,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
16325,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
16326,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
16327,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
16328,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
16329,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
16330,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
16331,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
16332,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
16333,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
16334,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
