Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEL_M_R
6474,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6475,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6476,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6477,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6478,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
6479,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6480,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6481,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6482,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6483,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6484,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
6485,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
6486,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6487,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6488,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6489,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6490,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6491,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
6492,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6493,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
6494,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6495,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6496,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6497,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6498,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6499,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6500,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6501,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6502,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6503,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6504,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
6505,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
6506,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6507,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6508,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6509,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6510,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6512,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6513,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
6514,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6515,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6516,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6517,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6518,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6519,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
6520,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6521,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6522,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6523,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6524,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6525,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6526,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6527,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
6528,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
6529,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6530,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
6531,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6532,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
6533,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
6534,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
6535,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
6536,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
6537,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
6538,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
6539,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
6540,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
6541,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
6542,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6543,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6544,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
6545,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6546,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6547,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
6548,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6549,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
6550,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
6551,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
6552,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
6553,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Bareland,Forest
6554,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
6555,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
6556,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
6557,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
6558,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
6559,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
6560,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
6561,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
6562,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
6563,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
6564,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
6565,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
6566,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
6567,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
6568,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
6569,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
6570,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
6571,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
6572,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6573,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6574,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6575,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6576,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6577,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6578,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6579,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6580,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6581,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6582,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6583,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6584,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6585,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
6586,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6587,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6588,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
6589,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
6590,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6591,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6592,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6593,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
6594,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6595,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6596,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Water
6597,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6598,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6599,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
6600,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6601,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6602,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6603,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6604,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6605,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6606,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
6607,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6608,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
6609,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
6610,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
6611,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
6612,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6613,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6614,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6615,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6616,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6617,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6618,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6619,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6620,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
6621,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6622,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6623,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6624,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6625,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
6626,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6627,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
6628,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6629,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6630,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Water
6631,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6632,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
6633,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
6634,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
6635,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Grassland
6636,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
6637,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Water
6638,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
6639,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6640,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6641,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6642,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
6643,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6644,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
6645,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6646,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6647,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6648,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6649,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6650,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
6651,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
6652,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
6653,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
6654,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6655,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6656,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6657,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
6658,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6659,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6660,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6661,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6662,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
6663,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
6664,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6665,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6666,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
6667,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6668,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6669,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6670,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
6671,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
6672,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6673,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
6674,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6675,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
6676,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
6677,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6678,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Water
6679,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6680,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6681,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
6682,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6683,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6684,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
6685,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6686,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6687,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6688,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
6689,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
6690,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6691,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
6692,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6693,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6694,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6695,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
6696,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
6697,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6698,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6699,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
6700,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
6701,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
6702,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
6703,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
6704,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
6705,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
6706,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Forest
6707,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6708,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
6709,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
6710,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
6711,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Cropland
6712,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Bareland
6713,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
6714,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
6715,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
6716,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
6717,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6718,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
6719,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
6720,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
6721,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
6722,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
6723,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
6724,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
6725,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
6726,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
6727,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
6728,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
6729,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
6730,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Forest,Grassland
6731,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Forest,Forest
6732,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
6733,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
6734,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
6735,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
6736,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
6737,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
6738,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
6739,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
6740,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
6741,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
6742,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
6743,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
6744,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Water
6745,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
6746,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Bareland
6747,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Water
6748,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Forest
6749,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
6750,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
6751,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Grassland
6752,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Water
6753,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Forest
6754,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Water
6755,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
6756,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6757,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6758,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6759,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
6760,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6761,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6762,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6763,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
6764,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
6765,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
6766,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6767,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
6768,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
6769,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6770,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6771,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6772,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6773,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6774,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
6775,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6776,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6777,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
6778,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6779,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
6780,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6781,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
6782,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
6783,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6784,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6785,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
6786,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6787,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6788,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6789,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
