Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDK_M_R
3974,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
3975,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3976,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3977,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
3978,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3979,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3980,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3981,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
3982,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3983,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
3984,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3985,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3986,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
3987,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3988,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3989,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
3990,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3991,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3992,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3993,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
3994,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3995,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3996,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Bareland
3997,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
3998,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3999,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4000,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4001,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4002,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4003,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4004,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4005,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4006,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4007,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
4008,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4009,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
4010,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
4011,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
4012,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4013,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4014,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4015,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
4016,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4017,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4018,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4019,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
4020,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4021,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4022,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4023,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Bareland
4024,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
4025,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4026,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
4027,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4028,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4029,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4030,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
4031,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
4032,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4033,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
4034,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
4035,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4036,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Water
4037,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4038,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4039,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4040,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4041,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
4042,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4043,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4044,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4045,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
4046,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4047,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4048,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
4049,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4050,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4051,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Cropland
4052,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Bareland
4053,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4054,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4055,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4056,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Cropland
4057,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Bareland
4058,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4059,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4060,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
4061,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
4062,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4063,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4064,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
4065,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4066,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
4067,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Bareland
4068,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
4069,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
4070,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
4071,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
4072,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
4073,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
4074,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
4075,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
4076,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4077,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Bareland
4078,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4079,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4080,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4081,Forest,Forest,Wetland,Water,Wetland,Water,Water,Bareland
4082,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4083,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4084,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
4085,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Bareland
4086,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
4087,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4088,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
4089,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
4090,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4091,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
4092,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Bareland
4093,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4094,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
4095,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4096,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4097,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
4098,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
4099,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
4100,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
4101,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
4102,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
4103,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
4104,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4105,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
4106,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Forest
4107,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
4108,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Forest
4109,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4110,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
4111,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4112,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4113,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4114,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Bareland
4115,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4116,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4117,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4118,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4119,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4120,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4121,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4122,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4123,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4124,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4125,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
4126,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4127,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4128,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4129,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4130,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4131,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4132,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4133,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4134,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4135,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4136,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4137,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
4138,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4139,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
4140,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4141,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4142,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4143,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4144,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4145,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4146,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4147,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4148,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4149,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
4150,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
4151,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4152,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4153,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4154,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
4155,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4156,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4157,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4158,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4159,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
4160,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4161,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
4162,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4163,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4164,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4165,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
4166,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4167,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4168,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
4169,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4170,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4171,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4172,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4173,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
4174,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4175,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4176,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
4177,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4178,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4179,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4180,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4181,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4182,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4183,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4184,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4185,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4186,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
4187,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4188,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4189,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
4190,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4191,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4192,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4193,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4194,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4195,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4196,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4197,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
4198,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4199,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4200,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
4201,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
4202,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4203,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4204,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4205,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4206,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4207,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
4208,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4209,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
4210,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
4211,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
4212,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
4213,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4214,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Bareland
4215,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4216,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4217,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
4218,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
4219,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4220,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
4221,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Bareland
4222,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
4223,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
4224,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
4225,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
4226,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
4227,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
4228,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
4229,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4230,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
4231,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4232,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
4233,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
4234,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Water
4235,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
4236,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4237,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4238,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
4239,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4240,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
4241,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Bareland
4242,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
4243,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
4244,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4245,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
4246,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
4247,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Grassland,Grassland
4248,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
4249,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
4250,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4251,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4252,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4253,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4254,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4255,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4256,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
4257,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4258,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4259,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4260,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4261,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4262,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
4263,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4264,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4265,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4266,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4267,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4268,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4269,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4270,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4271,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4272,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
4273,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
4274,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4275,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4276,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4277,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Bareland
4278,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Water
4279,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
4280,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4281,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
4282,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4283,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
4284,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4285,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
4286,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4287,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
