Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUJ_M_R
4558,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4559,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4560,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
4561,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4562,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4563,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4564,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4565,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4566,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4567,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4568,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4569,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4570,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4571,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4572,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4573,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
4574,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4575,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4576,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4577,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4578,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4579,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4580,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4581,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4582,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4583,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4584,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4585,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4586,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4587,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4588,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
4589,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4590,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4591,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4592,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4593,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
4594,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4595,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4596,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
4597,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4598,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4599,Forest,Water,Water,NULL,Water,NULL,Water,Water
4600,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4601,Forest,Water,Water,NULL,Water,NULL,Forest,Water
4602,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
4603,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
4604,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
4605,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
4606,Forest,Water,Water,NULL,Water,Grassland,Wetland,Grassland
4607,Forest,Water,Water,NULL,Water,Grassland,Wetland,Bareland
4608,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
4609,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
4610,Forest,Water,Water,NULL,Water,Grassland,Water,Water
4611,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
4612,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
4613,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
4614,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
4615,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
4616,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4617,Forest,Water,Water,NULL,Water,Wetland,Water,Water
4618,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4619,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
4620,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
4621,Forest,Water,Water,NULL,Water,Bareland,Wetland,Bareland
4622,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
4623,Forest,Water,Water,NULL,Water,Bareland,Water,Water
4624,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
4625,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
4626,Forest,Water,Water,NULL,Water,Water,Grassland,Water
4627,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
4628,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
4629,Forest,Water,Water,NULL,Water,Water,Wetland,Bareland
4630,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4631,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4632,Forest,Water,Water,NULL,Water,Water,Water,Grassland
4633,Forest,Water,Water,NULL,Water,Water,Water,Wetland
4634,Forest,Water,Water,NULL,Water,Water,Water,Bareland
4635,Forest,Water,Water,NULL,Water,Water,Water,Water
4636,Forest,Water,Water,NULL,Water,Water,Water,Forest
4637,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
4638,Forest,Water,Water,NULL,Water,Water,Forest,Water
4639,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4640,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
4641,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
4642,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4643,Forest,Water,Water,NULL,Water,Forest,Water,Water
4644,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4645,Forest,Water,Water,NULL,Water,Forest,Forest,Water
4646,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4647,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
4648,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4649,Forest,Water,Water,Non_Water,Water,NULL,Water,Wetland
4650,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
4651,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4652,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
4653,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
4654,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
4655,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4656,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
4657,Forest,Water,Water,Non_Water,Water,Bareland,Water,Cropland
4658,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4659,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4660,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
4661,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
4662,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4663,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4664,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4665,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
4666,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
4667,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
4668,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4669,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4670,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4671,Forest,Water,Water,Water,Water,NULL,Water,Wetland
4672,Forest,Water,Water,Water,Water,NULL,Water,Water
4673,Forest,Water,Water,Water,Water,NULL,Water,Forest
4674,Forest,Water,Water,Water,Water,NULL,Forest,Water
4675,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4676,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
4677,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
4678,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
4679,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
4680,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
4681,Forest,Water,Water,Water,Water,Grassland,Water,Water
4682,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4683,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4684,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4685,Forest,Water,Water,Water,Water,Wetland,Water,Water
4686,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4687,Forest,Water,Water,Water,Water,Wetland,Forest,Water
4688,Forest,Water,Water,Water,Water,Bareland,Water,Water
4689,Forest,Water,Water,Water,Water,Bareland,Water,Forest
4690,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
4691,Forest,Water,Water,Water,Water,Water,Wetland,Water
4692,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4693,Forest,Water,Water,Water,Water,Water,Water,Wetland
4694,Forest,Water,Water,Water,Water,Water,Water,Bareland
4695,Forest,Water,Water,Water,Water,Water,Water,Water
4696,Forest,Water,Water,Water,Water,Water,Water,Forest
4697,Forest,Water,Water,Water,Water,Water,Forest,Water
4698,Forest,Water,Water,Water,Water,Water,Forest,Forest
4699,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4700,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4701,Forest,Water,Water,Water,Water,Forest,Water,Water
4702,Forest,Water,Water,Water,Water,Forest,Water,Forest
4703,Forest,Water,Water,Water,Water,Forest,Forest,Water
4704,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4705,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4706,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4707,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4708,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4709,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4710,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4711,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4712,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4713,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4714,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4715,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4716,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4717,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
4718,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4719,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4720,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4721,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4722,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4723,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4724,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4725,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4726,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4727,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4728,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
4729,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4730,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4731,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4732,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4733,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4734,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4735,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4736,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
4737,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4738,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4739,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4740,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4741,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4742,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4743,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4744,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4745,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4746,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
4747,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4748,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4749,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4750,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4751,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4752,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4753,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4754,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
4755,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4756,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4757,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4758,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4759,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4760,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4761,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4762,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4763,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4764,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
4765,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4766,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4767,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
4768,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4769,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4770,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4771,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4772,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4773,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4774,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4775,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4776,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4777,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4778,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4779,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4780,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4781,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4782,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4783,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4784,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4785,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4786,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
4787,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4788,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
4789,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4790,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4791,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4792,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4793,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4794,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4795,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4796,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4797,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
4798,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
4799,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4800,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4801,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4802,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4803,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4804,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4805,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4806,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
4807,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4808,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4809,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4810,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4811,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4812,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4813,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4814,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4815,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4816,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4817,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4818,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
4819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4820,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4821,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4822,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4823,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4824,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4825,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4826,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4827,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4828,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4829,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4833,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4834,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4835,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4836,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4837,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4838,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4840,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4841,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4842,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4843,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4844,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
4845,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
4846,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4847,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4848,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4849,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4850,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4851,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4852,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4853,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4854,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
4855,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
4856,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4857,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4858,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4859,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4860,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4861,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4862,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4863,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4864,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
4865,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4866,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4867,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4868,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4869,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
4870,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4871,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4872,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4873,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4874,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4875,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4876,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4877,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4878,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4879,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
4880,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4881,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4882,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4883,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4884,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
4885,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4886,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4887,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Water
4888,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4889,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4890,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
4891,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
4892,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
4893,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4894,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4895,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
4896,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4897,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4898,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4899,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4900,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4901,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4902,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4903,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
4904,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
