Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCS_M_R
2627,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2628,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2629,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2630,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2631,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2632,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2633,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2634,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2635,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2636,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2637,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2638,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2639,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2640,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2641,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2642,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2643,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2644,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2645,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2646,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
2647,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2648,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2649,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2650,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2651,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
2652,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2653,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2654,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
2655,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2656,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2657,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2658,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2659,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2660,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2661,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2662,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2663,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2664,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2665,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2666,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2667,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
2668,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2669,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2670,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2671,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2672,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2673,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2674,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
2675,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2676,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2677,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2678,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2679,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
2680,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2681,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2682,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
2683,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2684,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2685,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
2686,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2687,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
2688,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
2689,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2690,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2691,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2692,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2693,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2694,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2695,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
2696,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2697,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
2698,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2699,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2700,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2701,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2702,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2703,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2704,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2705,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2706,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2707,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
2708,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2709,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2710,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
2711,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2712,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2713,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
2714,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2715,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2716,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
2717,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2718,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2719,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2720,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2721,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2722,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2723,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2724,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2725,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2726,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2727,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2728,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
2729,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2730,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2731,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2732,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2733,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2734,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2735,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2736,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2737,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2738,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2739,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2740,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2741,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2742,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2743,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2744,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2745,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2746,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2747,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2748,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2749,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2750,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2751,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2752,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2753,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2754,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2755,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2756,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2757,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
2758,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2759,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2760,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2761,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2762,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
2763,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
2764,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2765,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2766,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2767,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2768,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
2769,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2770,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2771,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2772,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
2773,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2774,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2775,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2776,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
2777,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2778,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2779,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2780,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2781,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2782,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2783,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
2784,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2785,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
2786,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2787,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2788,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2789,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2790,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2791,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2792,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
2793,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2794,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2795,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2796,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2797,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2798,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2799,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2800,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2801,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
2802,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2803,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2804,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2805,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
2806,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2807,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2808,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
2809,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2810,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2811,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2812,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2813,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2814,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2815,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2816,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2817,Forest,Forest,Water,NULL,Water,NULL,Shrubland,Forest
2818,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2819,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2820,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2821,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2822,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
2823,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2824,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2825,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2826,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2827,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
2828,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
2829,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2830,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
2831,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
2832,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2833,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2834,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
2835,Forest,Forest,Water,NULL,Water,Bareland,Forest,Bareland
2836,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
2837,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
2838,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2839,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2840,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2841,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2842,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2843,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
2844,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
2845,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2846,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2847,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2848,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2849,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
2850,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2851,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
2852,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2853,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2854,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2855,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2856,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
2857,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2858,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
2859,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2860,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2861,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2862,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2863,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
2864,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2865,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
2866,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
2867,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2868,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
2869,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2870,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
2871,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2872,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
2873,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2874,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2875,Forest,Forest,Water,Water,Water,NULL,Water,Water
2876,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2877,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2878,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
2879,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2880,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2881,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2882,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
2883,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
2884,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2885,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2886,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2887,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
2888,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2889,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2890,Forest,Forest,Water,Water,Water,Water,Water,Water
2891,Forest,Forest,Water,Water,Water,Water,Water,Forest
2892,Forest,Forest,Water,Water,Water,Water,Forest,Water
2893,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2894,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
2895,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2896,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2897,Forest,Forest,Water,Water,Water,Forest,Water,Water
2898,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2899,Forest,Forest,Water,Water,Water,Forest,Forest,Water
2900,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2901,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2902,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2903,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2904,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2905,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2906,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2907,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2908,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2909,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2910,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2911,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2912,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2913,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2914,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2915,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2916,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2917,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2918,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2919,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2920,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2921,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2922,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2923,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2924,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2925,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2926,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2927,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2928,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2929,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2930,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2931,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2932,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2933,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2934,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2935,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2936,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2937,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2938,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2939,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2940,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2941,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2942,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2943,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2944,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2945,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2946,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2947,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2948,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2949,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2950,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2951,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2952,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2953,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2954,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2955,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2956,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2957,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2958,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2959,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2960,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2961,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2962,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2963,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2964,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2965,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2966,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2967,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2968,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2969,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2970,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2971,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2972,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2973,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
