Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEG_M_R
13974,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13975,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13976,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
13977,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13978,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
13979,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
13980,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
13981,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
13982,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
13983,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
13984,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13985,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
13986,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
13987,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
13988,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
13989,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
13990,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
13991,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Wetland
13992,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
13993,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Cropland
13994,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
13995,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
13996,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
13997,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
13998,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
13999,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
14000,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
14001,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
14002,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
14003,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
14004,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
14005,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
14006,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
14007,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
14008,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Wetland,Wetland
14009,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
14010,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest,Water,Forest
14011,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
14012,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
14013,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14014,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
14015,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
14016,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
14017,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
14018,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14019,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
14020,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14021,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
14022,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
14023,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
14024,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
14025,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
14026,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
14027,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
14028,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
14029,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
14030,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
14031,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
14032,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
14033,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
14034,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
14035,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
14036,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland,Water,Wetland
14037,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14038,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
14039,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14040,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
14041,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14042,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
14043,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
14044,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
14045,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
14046,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
14047,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
14048,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland,Water,Grassland
14049,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
14050,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Cropland
14051,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
14052,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
14053,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
14054,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
14055,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland,Water,Wetland
14056,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
14057,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
14058,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
14059,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Cropland
14060,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
14061,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
14062,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
14063,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Cropland
14064,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
14065,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
14066,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
14067,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
14068,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
14069,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
14070,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
14071,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
14072,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
14073,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
14074,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Water
14075,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
14076,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
14077,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
14078,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
14079,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
14080,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
14081,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Water,Wetland
14082,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
14083,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
14084,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
14085,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
14086,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14087,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
14088,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14089,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
14090,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
14091,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
14092,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14093,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
14094,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
14095,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
14096,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
14097,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
14098,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
14099,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
14100,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
14101,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
14102,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
14103,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
14104,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Cropland
14105,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
14106,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
14107,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
14108,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
14109,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
14110,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
14111,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
14112,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
14113,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
14114,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
14115,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
14116,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
14117,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
14118,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
14119,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
14120,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
14121,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
14122,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
14123,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
14124,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Bareland
14125,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
14126,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
14127,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
14128,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14129,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
14130,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
14131,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
14132,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
14133,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
14134,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
14135,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
14136,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
14137,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
14138,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
14139,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
14140,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
14141,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
14142,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
14143,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
14144,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Water
14145,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
14146,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
14147,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
14148,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14149,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
14150,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
14151,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
14152,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
14153,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Cropland
14154,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14155,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
14156,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
14157,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14158,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
14159,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Cropland
14160,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
14161,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
14162,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
14163,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Cropland
14164,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
14165,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
14166,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
14167,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
14168,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14169,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
14170,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
14171,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Cropland
14172,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
14173,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
14174,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14175,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
14176,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
14177,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
14178,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
14179,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Cropland
14180,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
14181,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Bareland
14182,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
14183,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
14184,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
14185,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
14186,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
14187,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
14188,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
14189,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Cropland
14190,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
14191,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
14192,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
14193,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
14194,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
14195,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
14196,Forest,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Grassland
14197,Forest,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Cropland
14198,Forest,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
14199,Forest,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Water
14200,Forest,Wetland,Wetland,Water,Wetland,Cropland,Water,Grassland
14201,Forest,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
14202,Forest,Wetland,Wetland,Water,Wetland,Cropland,Water,Water
14203,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
14204,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
14205,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
14206,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
14207,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
14208,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
14209,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
14210,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Cropland
14211,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
14212,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
14213,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
14214,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
14215,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
14216,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
14217,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
14218,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Cropland
14219,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
14220,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
14221,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
14222,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
14223,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
14224,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Cropland
14225,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
14226,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
14227,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
14228,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
14229,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
14230,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
14231,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
14232,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
14233,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
14234,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Water
14235,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
14236,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
14237,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
14238,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
14239,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
14240,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Grassland
14241,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
14242,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Water
14243,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
14244,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
14245,Forest,Wetland,Water,NULL,Water,NULL,Water,Water
14246,Forest,Wetland,Water,NULL,Water,Wetland,Shrubland,Forest
14247,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
14248,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Cropland
14249,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
14250,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
14251,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
14252,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
14253,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
14254,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
14255,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
14256,Forest,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
14257,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
14258,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
14259,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
14260,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
14261,Forest,Wetland,Water,NULL,Water,Water,Water,Water
14262,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Wetland
14263,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Water
14264,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
14265,Forest,Wetland,Water,NULL,Water,Forest,Water,Water
14266,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
14267,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Wetland
14268,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Water
14269,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
14270,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
14271,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Water
14272,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
14273,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
14274,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Wetland
14275,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Water
14276,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
14277,Forest,Wetland,Water,Non_Water,Water,Cropland,Wetland,Grassland
14278,Forest,Wetland,Water,Non_Water,Water,Cropland,Wetland,Wetland
14279,Forest,Wetland,Water,Non_Water,Water,Cropland,Water,Wetland
14280,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
14281,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Cropland
14282,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
14283,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
14284,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
14285,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
14286,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
14287,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
14288,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
14289,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
14290,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
14291,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
14292,Forest,Wetland,Water,Non_Water,Water,Water,Water,Grassland
14293,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
14294,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
14295,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Water
14296,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
14297,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Water
14298,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
