Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXA_M_R
2441,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2442,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2443,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2444,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2445,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2446,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2447,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2448,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2449,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2450,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2451,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2453,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2454,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
