Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZR_M_R
5451,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
5452,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Water
5453,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
5454,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Water
5455,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Bareland
5456,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
5457,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
5458,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
5459,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
5460,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
5461,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5462,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
5463,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
5464,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5465,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5466,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
5467,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5468,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
5469,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
5470,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Water
5471,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5472,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5473,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
5474,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
5475,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5476,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5477,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5478,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Water
5479,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Grassland
5480,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Bareland
5481,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
5482,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
5483,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
5484,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
5485,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
5486,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
5487,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5488,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
5489,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
5490,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
5491,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Grassland
5492,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
5493,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5494,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
5495,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5496,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5497,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5498,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5499,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
5500,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Bareland
5501,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
5502,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5503,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Water
5504,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
5505,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5506,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5507,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5508,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5509,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5510,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5511,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
5512,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5513,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
5514,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
5515,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5516,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5517,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Water
5518,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
5519,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Grassland,Bareland
5520,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
5521,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
5522,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Forest
5523,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
5524,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
5525,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
5526,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Forest,Grassland
5527,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
5528,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
5529,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
5530,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
5531,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5532,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5533,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Grassland
5534,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Forest
5535,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
5536,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
5537,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
5538,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
5539,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
5540,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
5541,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
5542,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
5543,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
5544,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
5545,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
5546,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Water
5547,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
5548,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
5549,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Bareland
5550,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
5551,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
5552,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Water
5553,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
5554,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
5555,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
5556,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
5557,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
5558,Forest,Forest,Water,NULL,Water,Grassland,Forest,Bareland
5559,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
5560,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
5561,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5562,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
5563,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
5564,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Bareland
5565,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Water
5566,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
5567,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
5568,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Bareland
5569,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
5570,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
5571,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
5572,Forest,Forest,Water,NULL,Water,Bareland,Water,Bareland
5573,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
5574,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
5575,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
5576,Forest,Forest,Water,NULL,Water,Bareland,Forest,Bareland
5577,Forest,Forest,Water,NULL,Water,Bareland,Forest,Water
5578,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
5579,Forest,Forest,Water,NULL,Water,Water,Grassland,Water
5580,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
5581,Forest,Forest,Water,NULL,Water,Water,Wetland,Bareland
5582,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
5583,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
5584,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
5585,Forest,Forest,Water,NULL,Water,Water,Water,Bareland
5586,Forest,Forest,Water,NULL,Water,Water,Water,Water
5587,Forest,Forest,Water,NULL,Water,Water,Water,Forest
5588,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
5589,Forest,Forest,Water,NULL,Water,Water,Forest,Bareland
5590,Forest,Forest,Water,NULL,Water,Water,Forest,Water
5591,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
5592,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
5593,Forest,Forest,Water,NULL,Water,Forest,Wetland,Grassland
5594,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
5595,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
5596,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
5597,Forest,Forest,Water,NULL,Water,Forest,Water,Grassland
5598,Forest,Forest,Water,NULL,Water,Forest,Water,Water
5599,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
5600,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
5601,Forest,Forest,Water,NULL,Water,Forest,Forest,Bareland
5602,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
5603,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
5604,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
5605,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
5606,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
5607,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
5608,Forest,Forest,Water,Non_Water,Water,NULL,Water,Bareland
5609,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
5610,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
5611,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Grassland
5612,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Water
5613,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
5614,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
5615,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Water
5616,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
5617,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
5618,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Bareland
5619,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
5620,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
5621,Forest,Forest,Water,Non_Water,Water,Grassland,Bareland,Grassland
5622,Forest,Forest,Water,Non_Water,Water,Grassland,Bareland,Water
5623,Forest,Forest,Water,Non_Water,Water,Grassland,Bareland,Forest
5624,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
5625,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Bareland
5626,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
5627,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
5628,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
5629,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Bareland
5630,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
5631,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
5632,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
5633,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
5634,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
5635,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Grassland
5636,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Bareland
5637,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
5638,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
5639,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Bareland
5640,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
5641,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
5642,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
5643,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Bareland
5644,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
5645,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
5646,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Grassland
5647,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Bareland
5648,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Water
5649,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
5650,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Water
5651,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
5652,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Bareland
5653,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
5654,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
5655,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
5656,Forest,Forest,Water,Non_Water,Water,Water,Water,Bareland
5657,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
5658,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
5659,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
5660,Forest,Forest,Water,Non_Water,Water,Water,Forest,Bareland
5661,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
5662,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
5663,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
5664,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Grassland
5665,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
5666,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
5667,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
5668,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
5669,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Grassland
5670,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Bareland
5671,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
5672,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
5673,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
5674,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
5675,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
5676,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
5677,Forest,Forest,Water,Water,Water,NULL,Water,Water
5678,Forest,Forest,Water,Water,Water,NULL,Water,Forest
5679,Forest,Forest,Water,Water,Water,NULL,Forest,Grassland
5680,Forest,Forest,Water,Water,Water,NULL,Forest,Water
5681,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
5682,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
5683,Forest,Forest,Water,Water,Water,Grassland,Grassland,Bareland
5684,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
5685,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
5686,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
5687,Forest,Forest,Water,Water,Water,Grassland,Wetland,Bareland
5688,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
5689,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
5690,Forest,Forest,Water,Water,Water,Grassland,Bareland,Forest
5691,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
5692,Forest,Forest,Water,Water,Water,Grassland,Water,Bareland
5693,Forest,Forest,Water,Water,Water,Grassland,Water,Water
5694,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
5695,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
5696,Forest,Forest,Water,Water,Water,Grassland,Forest,Bareland
5697,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
5698,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
5699,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
5700,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
5701,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
5702,Forest,Forest,Water,Water,Water,Bareland,Grassland,Bareland
5703,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
5704,Forest,Forest,Water,Water,Water,Bareland,Wetland,Bareland
5705,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
5706,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
5707,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
5708,Forest,Forest,Water,Water,Water,Bareland,Water,Bareland
5709,Forest,Forest,Water,Water,Water,Bareland,Water,Water
5710,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
5711,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
5712,Forest,Forest,Water,Water,Water,Bareland,Forest,Bareland
5713,Forest,Forest,Water,Water,Water,Bareland,Forest,Water
5714,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
5715,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
5716,Forest,Forest,Water,Water,Water,Water,Grassland,Water
5717,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
5718,Forest,Forest,Water,Water,Water,Water,Wetland,Bareland
5719,Forest,Forest,Water,Water,Water,Water,Wetland,Water
5720,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
5721,Forest,Forest,Water,Water,Water,Water,Water,Grassland
5722,Forest,Forest,Water,Water,Water,Water,Water,Bareland
5723,Forest,Forest,Water,Water,Water,Water,Water,Water
5724,Forest,Forest,Water,Water,Water,Water,Water,Forest
5725,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
5726,Forest,Forest,Water,Water,Water,Water,Forest,Bareland
5727,Forest,Forest,Water,Water,Water,Water,Forest,Water
5728,Forest,Forest,Water,Water,Water,Water,Forest,Forest
5729,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
5730,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
5731,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
5732,Forest,Forest,Water,Water,Water,Forest,Water,Water
5733,Forest,Forest,Water,Water,Water,Forest,Water,Forest
5734,Forest,Forest,Water,Water,Water,Forest,Forest,Grassland
5735,Forest,Forest,Water,Water,Water,Forest,Forest,Water
5736,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
5737,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5738,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5739,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5740,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5741,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5742,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5743,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5744,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Bareland
5745,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
5746,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
5747,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5748,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5749,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
5750,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
5751,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5752,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5753,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5754,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5755,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5756,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5757,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5758,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
5759,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5760,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5761,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5762,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5763,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5764,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
5765,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
5766,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5767,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5768,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
5769,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
5770,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5771,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5772,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5773,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5774,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5775,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5776,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5777,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5778,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5779,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5780,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
5781,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5782,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5783,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5784,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5785,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5786,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5787,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
