Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTR_M_R
8385,Forest,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8386,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8387,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Water
8388,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
8389,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
8390,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
8391,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
8392,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
8393,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
8394,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
8395,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
8396,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
8397,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
8398,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
8399,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
8400,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
8401,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8402,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
8403,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
8404,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Grassland
8405,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
8406,Forest,Wetland,Wetland,Water,Wetland,Forest,Grassland,Forest
8407,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Grassland
8408,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
8409,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
8410,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
8411,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
8412,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
8413,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8414,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8415,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
8416,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
8417,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8418,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Water
8419,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8420,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8421,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
8422,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8423,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8424,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8425,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8426,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8427,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8428,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8429,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8430,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
8431,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8432,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8433,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8434,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8435,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8436,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8437,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8438,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8439,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8440,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
8441,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8442,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8443,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
8444,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8445,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8446,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8447,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8448,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8449,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
8450,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8451,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8452,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8453,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8454,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
8455,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
8456,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8457,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
8458,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8459,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8460,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Water
8461,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8462,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8463,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8464,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
8465,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8466,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8467,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8468,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8469,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
8470,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8471,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8472,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8473,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8474,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8475,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8476,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8477,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8478,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
8479,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8480,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8481,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8482,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8483,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
8484,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8485,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8486,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8487,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,Water,Forest
8488,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
8489,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
8490,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
8491,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
8492,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
8493,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Water,Forest
8494,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
8495,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
8496,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8497,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8498,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8499,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
8500,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8501,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
8502,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
8503,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
8504,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
8505,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
8506,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
8507,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
8508,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Built-up,Grassland
8509,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Grassland,Forest
8510,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
8511,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
8512,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8513,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
8514,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
8515,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
8516,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
8517,Forest,Wetland,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
8518,Forest,Wetland,Bareland,Water,Non_Wetland,Forest,Forest,Forest
8519,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
8520,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8521,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8522,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8523,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8524,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
8525,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
8526,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8527,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
8528,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
8529,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
8530,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
8531,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
8532,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
8533,Forest,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Forest
8534,Forest,Wetland,Water,NULL,Water,NULL,Grassland,Forest
8535,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Grassland
8536,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
8537,Forest,Wetland,Water,NULL,Water,NULL,Water,Grassland
8538,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
8539,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
8540,Forest,Wetland,Water,NULL,Water,NULL,Forest,Forest
8541,Forest,Wetland,Water,NULL,Water,Grassland,Grassland,Grassland
8542,Forest,Wetland,Water,NULL,Water,Grassland,Grassland,Forest
8543,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
8544,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Wetland
8545,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
8546,Forest,Wetland,Water,NULL,Water,Grassland,Water,Wetland
8547,Forest,Wetland,Water,NULL,Water,Grassland,Water,Forest
8548,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Grassland
8549,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Forest
8550,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
8551,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
8552,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
8553,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
8554,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
8555,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
8556,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
8557,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
8558,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Forest
8559,Forest,Wetland,Water,NULL,Water,Water,Grassland,Grassland
8560,Forest,Wetland,Water,NULL,Water,Water,Grassland,Forest
8561,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
8562,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
8563,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
8564,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
8565,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
8566,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
8567,Forest,Wetland,Water,NULL,Water,Water,Water,Water
8568,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
8569,Forest,Wetland,Water,NULL,Water,Water,Forest,Forest
8570,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
8571,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
8572,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
8573,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Grassland
8574,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Wetland
8575,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
8576,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
8577,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Forest
8578,Forest,Wetland,Water,Non_Water,Water,Wetland,NULL,Wetland
8579,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Grassland
8580,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Wetland
8581,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Forest
8582,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
8583,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
8584,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
8585,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
8586,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
8587,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
8588,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
8589,Forest,Wetland,Water,Non_Water,Water,Wetland,Forest,Forest
8590,Forest,Wetland,Water,Non_Water,Water,Water,Grassland,Grassland
8591,Forest,Wetland,Water,Non_Water,Water,Water,Grassland,Forest
8592,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
8593,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
8594,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
8595,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
8596,Forest,Wetland,Water,Non_Water,Water,Water,Water,Grassland
8597,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
8598,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
8599,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
8600,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
8601,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
8602,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
8603,Forest,Wetland,Water,Water,Water,NULL,Grassland,Forest
8604,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
8605,Forest,Wetland,Water,Water,Water,NULL,Wetland,Wetland
8606,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
8607,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
8608,Forest,Wetland,Water,Water,Water,NULL,Water,Grassland
8609,Forest,Wetland,Water,Water,Water,NULL,Water,Wetland
8610,Forest,Wetland,Water,Water,Water,NULL,Water,Water
8611,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
8612,Forest,Wetland,Water,Water,Water,Grassland,Grassland,Forest
8613,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
8614,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
8615,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
8616,Forest,Wetland,Water,Water,Water,Grassland,Water,Grassland
8617,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
8618,Forest,Wetland,Water,Water,Water,Wetland,NULL,Grassland
8619,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Grassland
8620,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
8621,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Water
8622,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Forest
8623,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
8624,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
8625,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
8626,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
8627,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
8628,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
8629,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
8630,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
8631,Forest,Wetland,Water,Water,Water,Wetland,Forest,Grassland
8632,Forest,Wetland,Water,Water,Water,Wetland,Forest,Wetland
8633,Forest,Wetland,Water,Water,Water,Wetland,Forest,Forest
8634,Forest,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
8635,Forest,Wetland,Water,Water,Water,Bareland,Water,Grassland
8636,Forest,Wetland,Water,Water,Water,Water,Grassland,Grassland
8637,Forest,Wetland,Water,Water,Water,Water,Grassland,Wetland
8638,Forest,Wetland,Water,Water,Water,Water,Grassland,Water
8639,Forest,Wetland,Water,Water,Water,Water,Grassland,Forest
8640,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
8641,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
8642,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
8643,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
8644,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
8645,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
8646,Forest,Wetland,Water,Water,Water,Water,Water,Water
8647,Forest,Wetland,Water,Water,Water,Water,Water,Forest
8648,Forest,Wetland,Water,Water,Water,Water,Forest,Grassland
8649,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
8650,Forest,Wetland,Water,Water,Water,Forest,Grassland,Forest
8651,Forest,Wetland,Water,Water,Water,Forest,Wetland,Grassland
8652,Forest,Wetland,Water,Water,Water,Forest,Wetland,Wetland
8653,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
8654,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
8655,Forest,Wetland,Water,Water,Water,Forest,Water,Grassland
8656,Forest,Wetland,Water,Water,Water,Forest,Water,Wetland
8657,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
8658,Forest,Wetland,Water,Water,Water,Forest,Forest,Forest
8659,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8660,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8661,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8662,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
8663,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
8664,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8665,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8666,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8667,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Water
8668,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
8669,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8670,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8671,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8672,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8673,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8674,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8675,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8676,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8677,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8678,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8679,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8680,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8681,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8682,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8683,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8684,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8685,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8686,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
8687,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8688,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8689,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8690,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8691,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8692,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
8693,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8694,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
8695,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8696,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8697,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
8698,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
8699,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8700,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8701,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8702,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
8703,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8704,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8705,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8706,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
8707,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8708,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8709,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8710,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8711,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
8712,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8713,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
8714,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
8715,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
8716,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8717,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8718,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8719,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
