Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRQ_M_R
7492,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7493,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
7494,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
7495,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
7496,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
7497,Forest,NULL,Wetland,NULL,Wetland,Built-up,NULL,Grassland
7498,Forest,NULL,Wetland,NULL,Wetland,Built-up,NULL,Forest
7499,Forest,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
7500,Forest,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Wetland
7501,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
7502,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
7503,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
7504,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Water
7505,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
7506,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7507,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7508,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
7509,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
7510,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7511,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7512,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7513,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7514,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
7515,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
7516,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
7517,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
7518,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7519,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7520,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
7521,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
7522,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7523,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7524,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
7525,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
7526,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
7527,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7528,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7529,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7530,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7531,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
7532,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
7533,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Built-up
7534,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
7535,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7536,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7537,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
7538,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
7539,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
7540,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
7541,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
7542,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
7543,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7544,Forest,NULL,Wetland,Non_Water,Wetland,Built-up,Wetland,Wetland
7545,Forest,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
7546,Forest,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Wetland
7547,Forest,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Built-up
7548,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7549,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
7550,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7551,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7552,Forest,NULL,Wetland,Water,NULL,NULL,Water,Forest
7553,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
7554,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
7555,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
7556,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
7557,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
7558,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
7559,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7560,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
7561,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
7562,Forest,NULL,Wetland,Water,Wetland,Built-up,Built-up,Wetland
7563,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
7564,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
7565,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7566,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
7567,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Forest
7568,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7569,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
7570,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7571,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
7572,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Wetland
7573,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7574,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7575,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7576,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7577,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
7578,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7579,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7580,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7581,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7582,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
7583,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
7584,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
7585,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7586,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
7587,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Water,Forest
7588,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7589,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
7590,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7591,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
7592,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7593,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7594,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Wetland
7595,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
7596,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7597,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
7598,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
7599,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
7600,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7601,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7602,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
7603,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
7604,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
7605,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7606,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
7607,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7608,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7609,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7610,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
7611,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7612,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
7613,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
7614,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
7615,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
7616,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7617,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
7618,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7619,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7620,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7621,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
7622,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7623,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7624,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7625,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7626,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7627,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7628,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
7629,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
7630,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
7631,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
7632,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7633,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
7634,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
7635,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
7636,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
7637,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Wetland
7638,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7639,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7640,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7641,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7642,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7643,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7644,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
7645,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7646,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7647,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7648,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7649,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Wetland
7650,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7651,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7652,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7653,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7654,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
7655,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7656,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7657,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
7658,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7659,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7660,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7661,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
7662,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
7663,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
7664,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7665,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Built-up
7666,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7667,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Wetland
7668,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Forest
7669,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Wetland
7670,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Water
7671,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
7672,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
7673,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7674,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7675,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7676,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7677,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7678,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
7679,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7680,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Wetland
7681,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7682,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
7683,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
7684,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7685,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
7686,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7687,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7688,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
7689,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
7690,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
7691,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
7692,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
7693,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
7694,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Built-up
7695,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Forest
7696,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
7697,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
7698,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Forest
7699,Forest,NULL,Water,NULL,NULL,Water,Water,Grassland
7700,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
7701,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
7702,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
7703,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
7704,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
7705,Forest,NULL,Water,Water,NULL,NULL,NULL,Water
7706,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
7707,Forest,NULL,Water,Water,Water,NULL,NULL,Water
7708,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
7709,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
7710,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
7711,Forest,NULL,Water,Water,Water,Water,Wetland,Water
7712,Forest,NULL,Water,Water,Water,Water,Water,Water
7713,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7714,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7715,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7716,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7717,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7718,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7719,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7720,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7721,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
7722,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7723,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7724,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
7725,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7726,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
7727,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
7728,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
7729,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
7730,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
7731,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7732,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
7733,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
7734,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7735,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7736,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7737,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7738,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7739,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7740,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7741,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7742,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7743,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7744,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7745,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7746,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7747,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7748,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7749,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7750,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7751,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7752,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7753,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7754,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
7755,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
7756,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7757,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7758,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
7759,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7760,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
7761,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
7762,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Wetland
7763,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7764,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
7765,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7766,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
7767,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
7768,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
7769,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7770,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
7771,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7772,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7773,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7774,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7775,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7776,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7777,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Wetland
7778,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7779,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7780,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7781,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7782,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Wetland
7783,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7784,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7785,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
7786,Forest,NULL,Forest,Water,Non_Wetland,Built-up,Wetland,Wetland
7787,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
7788,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
7789,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7790,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7791,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7792,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7793,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7794,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7795,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7796,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7797,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7798,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Bareland
7799,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7800,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
7801,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
7802,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
7803,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
7804,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
7805,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7806,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7807,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
7808,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7809,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7810,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7811,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7812,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7813,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
7814,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7815,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7816,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7817,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7818,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7819,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Built-up,Wetland
7820,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7821,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Wetland
7822,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7823,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Wetland
7824,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7825,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7826,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7827,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
