Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCQ_M_R
6023,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
6024,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
6025,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
6026,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6027,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6028,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6029,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6030,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6031,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6032,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6033,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6034,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6035,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6036,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6037,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6038,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6039,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6040,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
6041,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6042,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6043,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6044,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6045,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6046,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6047,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
6048,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6049,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6050,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6051,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6052,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
6053,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6054,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6055,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6056,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6057,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6058,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6059,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6060,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6061,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6062,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6063,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6064,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6065,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6066,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6067,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6068,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6069,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6070,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6071,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6072,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6073,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6074,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6075,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6076,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6077,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6078,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6079,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6080,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6081,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6082,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6083,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6084,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6085,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6086,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6087,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6088,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6089,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6090,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6091,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6092,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6093,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
6094,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6095,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6096,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6097,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6098,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
6099,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6100,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6101,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6102,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6103,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6104,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6105,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6106,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6107,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6108,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6109,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6110,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6111,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6112,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6113,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6114,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6115,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6116,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6117,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6118,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6119,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6120,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6121,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6122,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6123,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6124,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6125,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6126,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6127,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6128,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
6129,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6130,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
6131,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6132,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
6133,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6134,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6135,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6136,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6137,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6138,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6139,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6140,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
6141,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6142,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6143,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6144,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6145,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6146,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6147,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6148,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6149,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6150,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6151,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6152,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6153,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6154,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6155,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6156,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6157,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6158,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Cropland
6159,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6160,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6161,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6162,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6163,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
6164,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6165,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6166,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6167,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6168,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6169,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
6170,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
6171,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6172,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6173,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6174,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
6175,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6176,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6177,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6178,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6179,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6180,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
6181,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6182,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6183,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6184,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6185,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6186,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6187,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6188,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
6189,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6190,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6191,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6192,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6193,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6194,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6195,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6196,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6197,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6198,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6199,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
6200,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6201,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6202,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6203,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6204,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6205,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6206,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6207,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6208,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6209,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6210,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6211,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6212,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6213,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6214,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6215,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6216,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6217,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6218,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6219,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6220,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6221,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6222,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6223,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6224,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6225,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6226,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6227,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6228,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6229,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6230,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
6231,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6232,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6233,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6234,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6235,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6236,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6237,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6238,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6239,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6240,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6241,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6242,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6243,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6244,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6245,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6246,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6247,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6248,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Forest
6249,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6250,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6251,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6252,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
6253,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
6254,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6255,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6256,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6257,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6258,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6259,Forest,Cropland,Water,NULL,Water,NULL,Grassland,Forest
6260,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Water
6261,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Forest
6262,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
6263,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Wetland
6264,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
6265,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6266,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6267,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6268,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6269,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6270,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6271,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6272,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6273,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6274,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6275,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6276,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6277,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6278,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6279,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6280,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6281,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6282,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6283,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6284,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6285,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6286,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6287,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6288,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6289,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6290,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6291,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6292,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6293,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6294,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6295,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6296,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6297,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6298,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6299,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6300,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6301,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6302,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6303,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6304,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6305,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6306,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
6307,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
6308,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6309,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6310,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6311,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6312,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6313,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6314,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6315,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6316,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6317,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6318,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6319,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6320,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6321,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6322,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6323,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6324,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6325,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6326,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
6327,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6328,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
6329,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6330,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
6331,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6332,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6333,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6334,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6335,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6336,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6337,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
