Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVU_M_R
3423,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
3424,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3425,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3426,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3427,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3428,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Grassland
3429,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
3430,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3431,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3432,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3433,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3434,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3435,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3436,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
3437,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
3438,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3439,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3440,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3441,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3442,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3443,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
3444,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3445,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3446,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
3447,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3448,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3449,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
3450,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3451,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3452,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3453,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3454,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3455,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3456,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3457,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3458,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3459,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3460,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3461,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3462,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3463,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3464,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
3465,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3466,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3467,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3468,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3469,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3470,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3471,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3472,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3473,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3474,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3476,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3477,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
3478,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3479,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3480,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3481,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3482,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3483,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3484,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
3485,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3486,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3487,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3488,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3489,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3490,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3491,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3492,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3493,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3494,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
3495,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
3496,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3497,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3498,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3499,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
3500,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3501,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3502,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3503,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3504,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3505,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3506,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
3507,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3508,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3509,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3510,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3511,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3512,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3513,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3514,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3515,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3516,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
3517,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3518,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3519,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3520,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3521,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3522,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3523,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3524,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3525,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3526,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3527,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3528,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3529,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
3530,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3531,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3532,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3533,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3534,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3535,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3536,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
3537,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3538,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3539,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3540,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3541,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3542,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3543,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3544,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3545,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3546,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
3547,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3548,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3549,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3550,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3551,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3552,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3553,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3554,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3555,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3556,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3557,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3558,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3559,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3560,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
3561,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
3562,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3563,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
3564,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
3565,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3566,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
3567,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
3568,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
3569,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3570,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
3571,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
3572,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3573,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3574,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3575,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3576,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3577,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3578,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3579,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3580,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3581,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3582,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3583,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3584,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3585,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3586,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3587,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3588,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3589,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3590,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3591,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3592,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3593,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3594,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3595,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3596,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3597,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3598,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3599,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3600,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3601,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3602,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3603,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3604,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3605,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3606,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3607,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3608,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3609,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3610,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3611,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3612,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3613,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3614,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3615,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3616,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3617,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3618,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3619,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3620,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3621,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3622,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3623,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3624,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3625,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3626,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3627,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3628,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3629,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3630,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3631,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3632,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3633,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3634,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3635,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3636,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3637,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3638,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3639,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3640,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3641,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
3642,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3643,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3644,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3645,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
3646,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3647,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3648,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3649,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
3650,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Built-up,Forest
3651,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
3652,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3653,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3654,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3655,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3656,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3657,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3658,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
3659,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
3660,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
3661,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3662,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3663,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3664,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3665,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3666,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3667,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3668,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
3669,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3670,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3671,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3672,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3673,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3674,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3675,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3676,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3677,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3678,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3679,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3680,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3681,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3682,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3683,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3684,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3685,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3686,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3687,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3688,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3689,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3690,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3691,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3692,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3693,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3694,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3695,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3696,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3697,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3698,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3699,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3700,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3701,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3702,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3703,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3704,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3705,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3706,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3707,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3708,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3709,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3710,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3711,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3712,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3713,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3714,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3715,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3716,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3717,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3718,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3719,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3720,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3721,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3722,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3723,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3724,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3725,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3726,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3727,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3728,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3729,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3730,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3731,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3732,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3733,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3734,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
3735,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3736,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3737,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3738,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3739,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3740,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3741,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3742,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3743,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
