Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NVG_M_R
2395,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2396,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
2397,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2398,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2399,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2400,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2401,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2402,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2403,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2404,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2405,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2406,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2407,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2408,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2409,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2410,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2411,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2412,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2413,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2414,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2415,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2416,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2417,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2418,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2419,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2420,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2421,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2422,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2423,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2424,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2425,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2426,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2427,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2428,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2429,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2430,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2431,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2432,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2433,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2434,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2435,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2436,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2437,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2438,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2439,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2440,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2441,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2442,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2443,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2444,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2445,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2446,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2447,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2448,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2449,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2450,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2451,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2452,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2453,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2454,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2455,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2456,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2457,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2458,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2459,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2460,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2461,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2462,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2463,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2464,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2465,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2466,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2467,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2468,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2469,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2470,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2471,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2472,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2473,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2474,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2475,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2476,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2477,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2478,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2479,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2480,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2481,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2482,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2483,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2484,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2485,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2486,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2487,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2488,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2489,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2490,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2491,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2492,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2493,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2494,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2495,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2496,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2497,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2498,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2499,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2500,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2501,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2502,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2503,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2504,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2505,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2506,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2507,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2508,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2509,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2510,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2511,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2512,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2513,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2514,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2515,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2516,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2517,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2518,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2519,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2520,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2521,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2522,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2523,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2524,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2525,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2526,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2527,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2528,Forest,Built-up,Wetland,Non_Water,NULL,NULL,NULL,Water
2529,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2530,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2531,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2532,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
2533,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2534,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2535,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2536,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2537,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2538,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2539,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2540,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2541,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2542,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2543,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2544,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2545,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2546,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2547,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2548,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2549,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2550,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2551,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2552,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2553,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2554,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2555,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2556,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2557,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2558,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2559,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2560,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2561,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2562,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2563,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2564,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2565,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2566,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2567,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2569,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2570,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2571,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2572,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2573,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2574,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2575,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2576,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2577,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2578,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2579,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2580,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2581,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2582,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2583,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2584,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2585,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2586,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2587,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2588,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2589,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2590,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2591,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2592,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2593,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2594,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2595,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2596,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2597,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2598,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2599,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2600,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2601,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2602,Forest,Water,Water,Water,NULL,NULL,NULL,Water
2603,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2604,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2605,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2606,Forest,Water,Water,Water,Water,NULL,NULL,Water
2607,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2608,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2609,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2610,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2611,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2612,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2613,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2614,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2615,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2616,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2617,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2618,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2619,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Built-up
2620,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2621,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2622,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2623,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2624,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2625,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2626,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2627,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2628,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2629,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2630,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2631,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2632,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2633,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2634,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2636,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2637,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2638,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2639,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2640,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2641,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2642,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2643,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2644,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2645,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2646,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2647,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2648,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2649,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2650,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2651,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2652,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2653,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2654,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2655,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2656,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2657,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2658,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2659,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2660,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2661,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2662,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2663,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2664,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2665,Forest,Forest,Wetland,NULL,NULL,NULL,NULL,Grassland
2666,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2667,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2668,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2669,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2670,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2671,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2672,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2673,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Wetland
2674,Forest,Forest,Wetland,Non_Water,NULL,NULL,NULL,Water
2675,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2676,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2677,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2678,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2679,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2680,Forest,Forest,Wetland,Water,NULL,NULL,NULL,Wetland
2681,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2682,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2683,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2684,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2685,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2686,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2687,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2688,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2689,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2690,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2691,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2692,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2693,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2694,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2695,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2696,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2697,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2698,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2699,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2700,Forest,Forest,Water,Non_Water,NULL,NULL,NULL,Wetland
2701,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2702,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2703,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2704,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2705,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2706,Forest,Forest,Water,Water,NULL,NULL,NULL,Water
2707,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2708,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2709,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2710,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2711,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2712,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2713,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2714,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2715,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2716,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2717,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2718,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2719,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2720,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2721,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2722,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2723,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2724,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2725,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2726,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2727,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2728,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2729,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
