Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYR_M_R
6239,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6240,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6241,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
6242,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6243,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6244,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
6245,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6246,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6247,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6248,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6249,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6250,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6251,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6252,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6253,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6254,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6255,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6256,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6257,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
6258,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6259,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6260,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6261,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6262,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6263,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6264,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
6265,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6266,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
6267,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6268,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6269,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6270,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6271,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6272,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
6273,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6274,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
6275,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
6276,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6277,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
6278,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
6279,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
6280,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
6281,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
6282,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
6283,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
6284,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
6285,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6286,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6287,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6288,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6289,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6290,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
6291,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
6292,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
6293,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
6294,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
6295,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
6296,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
6297,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6298,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
6299,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Grassland
6300,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Forest
6301,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Grassland
6302,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Forest
6303,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6304,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Water
6305,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6306,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6307,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6308,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Water
6309,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6310,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
6311,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Bareland
6312,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Water
6313,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
6314,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6315,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Water
6316,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
6317,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6318,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Water
6319,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6320,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Built-up,Forest
6321,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Grassland
6322,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Water
6323,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Forest
6324,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6325,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Water
6326,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Forest
6327,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6328,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
6329,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Water
6330,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Grassland
6331,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
6332,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
6333,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Forest
6334,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6335,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Water
6336,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Forest
6337,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
6338,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
6339,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
6340,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Water
6341,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Forest
6342,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
6343,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
6344,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Bareland
6345,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Water
6346,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Water
6347,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Grassland
6348,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Forest,Water
6349,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
6350,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Water
6351,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Water
6352,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
6353,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
6354,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Water
6355,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6356,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6357,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6358,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6359,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6360,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6361,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
6362,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
6363,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6364,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Water
6365,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6366,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6367,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6368,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6369,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
6370,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6371,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
6372,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
6373,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6374,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6375,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6376,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
6377,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6378,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6379,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6380,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6381,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
6382,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6383,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
6384,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6385,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6386,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
6387,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
6388,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6389,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6390,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
6391,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Water
6392,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6393,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6394,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6395,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6396,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6397,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
6398,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6399,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6400,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
6401,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
6402,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
6403,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6404,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
6405,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
6406,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6407,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6408,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
6409,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6410,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
6411,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6412,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
6413,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6414,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
6415,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
6416,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6417,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6418,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6419,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
6420,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
6421,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
6422,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
6423,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
6424,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
6425,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
6426,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6427,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
6428,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
6429,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
6430,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
6431,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
6432,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
6433,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6434,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
6435,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6436,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
6437,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
6438,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
6439,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
6440,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
6441,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
6442,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6443,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
6444,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
6445,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
6446,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
6447,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
6448,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
6449,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
6450,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
6451,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
6452,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
6453,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
6454,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
6455,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Water
6456,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
6457,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
6458,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
6459,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
6460,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
6461,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
6462,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
6463,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
6464,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Water
6465,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
6466,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
6467,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Bareland
6468,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
6469,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
6470,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Water
6471,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
6472,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
6473,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6474,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6475,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
6476,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6477,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6478,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6479,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
6480,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6481,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6482,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6483,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
6484,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6485,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
6486,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6487,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
6488,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6489,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6490,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6491,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
6492,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
6493,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
6494,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6495,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6496,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6497,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Water
6498,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
6499,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
6500,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
6501,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Water
6502,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
6503,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
6504,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6505,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
6506,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6507,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6508,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
6509,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
6510,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
6511,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Grassland
6512,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6513,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6514,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6515,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6516,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Water
6517,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6518,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6519,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6520,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
6521,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Bareland
6522,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
6523,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
6524,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6525,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Bareland
6526,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Water
6527,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
6528,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6529,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6530,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6531,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6532,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
6533,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
6534,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6535,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Water
6536,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
