Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDT_M_R
10124,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10125,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10126,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10127,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10128,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10129,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10130,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
10131,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10132,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10133,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
10134,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10135,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10136,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
10137,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
10138,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10139,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10140,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
10141,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
10142,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Water
10143,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
10144,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
10145,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
10146,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
10147,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
10148,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10149,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10150,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
10151,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10152,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
10153,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10154,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
10155,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
10156,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
10157,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
10158,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
10159,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Water
10160,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
10161,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
10162,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
10163,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10164,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10165,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10166,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
10167,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
10168,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10169,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10170,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
10171,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
10172,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
10173,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
10174,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
10175,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
10176,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
10177,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
10178,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
10179,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
10180,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10181,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10182,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10183,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,NULL
10184,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
10185,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
10186,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
10187,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
10188,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
10189,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
10190,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10191,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10192,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10193,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10194,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
10195,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
10196,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
10197,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10198,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
10199,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10200,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10201,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10202,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10203,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10204,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10205,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
10206,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
10207,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
10208,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10209,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
10210,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
10211,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
10212,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
10213,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
10214,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Bareland,Water
10215,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
10216,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Wetland,Forest
10217,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
10218,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
10219,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
10220,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
10221,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Water
10222,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
10223,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
10224,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
10225,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
10226,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
10227,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
10228,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
10229,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
10230,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
10231,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Bareland
10232,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Water
10233,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
10234,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Bareland,Forest
10235,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
10236,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10237,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10238,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10239,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10240,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10241,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10242,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10243,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10244,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10245,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10246,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10247,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10248,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10249,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10250,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10251,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10252,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10253,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
10254,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10255,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10256,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10257,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10258,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10259,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10260,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
10261,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10262,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10263,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10264,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10265,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10266,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10267,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
10268,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10269,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10270,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10271,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
10272,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10273,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10274,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
10275,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10276,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10277,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10278,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10279,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10280,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
10281,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
10282,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
10283,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
10284,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10285,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10286,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10287,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
10288,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
10289,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
10290,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10291,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10292,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10293,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10294,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10295,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10296,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10297,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
10298,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
10299,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
10300,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
10301,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
10302,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Cropland
10303,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
10304,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
10305,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
10306,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
10307,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
10308,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10309,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Water
10310,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
10311,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
10312,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10313,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
10314,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
10315,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
10316,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
10317,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
10318,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
10319,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
10320,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
10321,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
10322,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
10323,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
10324,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
10325,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
10326,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
10327,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
10328,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
10329,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
10330,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
10331,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
10332,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10333,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
10334,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
10335,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
10336,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
10337,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10338,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10339,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
10340,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
10341,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
10342,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
10343,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
10344,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
10345,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
10346,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Forest
10347,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
10348,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
10349,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
10350,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
10351,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
10352,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
10353,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
10354,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
10355,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
10356,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10357,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10358,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
10359,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
10360,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10361,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
10362,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
10363,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
10364,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
10365,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
10366,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
10367,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
10368,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
10369,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
10370,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
10371,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10372,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
10373,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
10374,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
10375,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10376,Forest,Forest,Wetland,NULL,Wetland,Bareland,Built-up,Forest
10377,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
10378,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
10379,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
10380,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
10381,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
10382,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
10383,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
10384,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
10385,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Bareland
10386,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Water
10387,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
10388,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
10389,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
10390,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
10391,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
10392,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
10393,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10394,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
10395,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Water
10396,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
10397,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
10398,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
10399,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Water
10400,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
10401,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
10402,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
10403,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
10404,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
10405,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
10406,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10407,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Water
10408,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
10409,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
10410,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
10411,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10412,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10413,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
10414,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
10415,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
10416,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
10417,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
10418,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
10419,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
10420,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
10421,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
10422,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
10423,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
10424,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
10425,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
10426,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
10427,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
10428,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
10429,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
10430,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
10431,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
10432,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
10433,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
10434,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
10435,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
10436,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
10437,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
10438,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10439,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
10440,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
10441,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10442,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
10443,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
