Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTB_M_R
10423,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
10424,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
10425,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
10426,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10427,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
10428,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10429,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
10430,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
10431,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
10432,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
10433,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
10434,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
10435,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
10436,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
10437,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
10438,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Wetland
10439,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
10440,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
10441,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
10442,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
10443,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
10444,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
10445,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
10446,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
10447,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Cropland
10448,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
10449,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
10450,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Water,Grassland
10451,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Water,Cropland
10452,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
10453,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
10454,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
10455,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
10456,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
10457,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
10458,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
10459,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Cropland
10460,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
10461,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
10462,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
10463,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
10464,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
10465,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Wetland
10466,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
10467,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
10468,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
10469,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
10470,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Water
10471,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
10472,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
10473,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10474,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10475,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
10476,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10477,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
10478,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
10479,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10480,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
10481,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10482,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10483,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10484,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
10485,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
10486,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
10487,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10488,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
10489,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
10490,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
10491,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
10492,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
10493,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
10494,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
10495,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
10496,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
10497,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
10498,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
10499,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Wetland
10500,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
10501,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
10502,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
10503,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
10504,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10505,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
10506,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
10507,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
10508,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10509,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
10510,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
10511,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
10512,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
10513,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
10514,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
10515,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Water
10516,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Forest
10517,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
10518,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Water
10519,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
10520,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
10521,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Wetland
10522,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
10523,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
10524,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Forest,Forest
10525,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
10526,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
10527,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
10528,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
10529,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
10530,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Wetland,Wetland
10531,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
10532,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
10533,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
10534,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Water,Water
10535,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Water,Forest
10536,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
10537,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
10538,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
10539,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
10540,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
10541,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
10542,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
10543,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10544,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Wetland
10545,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
10546,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10547,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Cropland
10548,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10549,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Water
10550,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
10551,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
10552,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Wetland
10553,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Forest
10554,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
10555,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Wetland
10556,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
10557,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
10558,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
10559,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
10560,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
10561,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
10562,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Forest,Wetland
10563,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
10564,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10565,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Cropland
10566,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
10567,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10568,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10569,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10570,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10571,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
10572,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
10573,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
10574,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
10575,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
10576,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Grassland
10577,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Cropland
10578,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10579,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
10580,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10581,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10582,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10583,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10584,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
10585,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
10586,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10587,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10588,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10589,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10590,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
10591,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
10592,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
10593,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Water,Built-up
10594,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Wetland
10595,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
10596,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Forest
10597,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Wetland
10598,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Water
10599,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
10600,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
10601,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Water
10602,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
10603,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Forest
10604,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Water,Wetland
10605,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
10606,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
10607,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
10608,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
10609,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
10610,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
10611,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
10612,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
10613,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Grassland
10614,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Cropland
10615,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Water
10616,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Forest
10617,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Wetland,Grassland
10618,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Wetland,Wetland
10619,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Wetland,Water
10620,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
10621,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Built-up,Cropland
10622,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Built-up,Wetland
10623,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Built-up,Water
10624,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Built-up,Forest
10625,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Grassland
10626,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Cropland
10627,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Wetland
10628,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Water
10629,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Water,Forest
10630,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Forest,Forest
10631,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Forest
10632,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
10633,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
10634,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
10635,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Wetland
10636,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Water
10637,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,NULL,Wetland
10638,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
10639,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
10640,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Built-up,Water
10641,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Forest
10642,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Forest
10643,Forest,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
10644,Forest,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
10645,Forest,NULL,Built-up,Water,Non_Wetland,Water,Water,Forest
10646,Forest,NULL,Built-up,Water,Non_Wetland,Forest,NULL,Water
10647,Forest,NULL,Built-up,Water,Non_Wetland,Forest,Wetland,Water
10648,Forest,NULL,Built-up,Water,Non_Wetland,Forest,Wetland,Forest
10649,Forest,NULL,Built-up,Water,Non_Wetland,Forest,Water,Water
10650,Forest,NULL,Built-up,Water,Non_Wetland,Forest,Water,Forest
10651,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
10652,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
10653,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
10654,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
10655,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
10656,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
10657,Forest,NULL,Water,NULL,Water,NULL,Grassland,Wetland
10658,Forest,NULL,Water,NULL,Water,NULL,Grassland,Water
10659,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
10660,Forest,NULL,Water,NULL,Water,NULL,Wetland,Grassland
10661,Forest,NULL,Water,NULL,Water,NULL,Wetland,Cropland
10662,Forest,NULL,Water,NULL,Water,NULL,Wetland,Wetland
10663,Forest,NULL,Water,NULL,Water,NULL,Wetland,Water
10664,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
10665,Forest,NULL,Water,NULL,Water,NULL,Built-up,Cropland
10666,Forest,NULL,Water,NULL,Water,NULL,Built-up,Wetland
10667,Forest,NULL,Water,NULL,Water,NULL,Built-up,Forest
10668,Forest,NULL,Water,NULL,Water,NULL,Water,Grassland
10669,Forest,NULL,Water,NULL,Water,NULL,Water,Cropland
10670,Forest,NULL,Water,NULL,Water,NULL,Water,Wetland
10671,Forest,NULL,Water,NULL,Water,NULL,Water,Water
10672,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
10673,Forest,NULL,Water,NULL,Water,NULL,Forest,Water
10674,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
10675,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
10676,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
10677,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
10678,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
10679,Forest,NULL,Water,NULL,Water,Wetland,NULL,Wetland
10680,Forest,NULL,Water,NULL,Water,Wetland,NULL,Forest
10681,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
10682,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Water
10683,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
10684,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
10685,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
10686,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
10687,Forest,NULL,Water,NULL,Water,Wetland,Built-up,Wetland
10688,Forest,NULL,Water,NULL,Water,Wetland,Built-up,Forest
10689,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
10690,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
10691,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
10692,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
10693,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
10694,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
10695,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
10696,Forest,NULL,Water,NULL,Water,Water,NULL,Wetland
10697,Forest,NULL,Water,NULL,Water,Water,NULL,Water
10698,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
10699,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
10700,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
10701,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
10702,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
10703,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
10704,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
10705,Forest,NULL,Water,NULL,Water,Water,Water,Water
10706,Forest,NULL,Water,NULL,Water,Water,Water,Forest
10707,Forest,NULL,Water,NULL,Water,Water,Forest,Water
10708,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
10709,Forest,NULL,Water,NULL,Water,Forest,NULL,Forest
10710,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
10711,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
10712,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
10713,Forest,NULL,Water,NULL,Water,Forest,Water,Water
10714,Forest,NULL,Water,NULL,Water,Forest,Water,Forest
10715,Forest,NULL,Water,NULL,Water,Forest,Forest,Grassland
10716,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
10717,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
10718,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
10719,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
10720,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
10721,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
10722,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Water
10723,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
10724,Forest,NULL,Water,Non_Water,Water,NULL,Water,Grassland
10725,Forest,NULL,Water,Non_Water,Water,NULL,Water,Wetland
10726,Forest,NULL,Water,Non_Water,Water,NULL,Water,Water
10727,Forest,NULL,Water,Non_Water,Water,NULL,Water,Forest
10728,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Grassland
10729,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Forest
10730,Forest,NULL,Water,Non_Water,Water,Grassland,NULL,Wetland
10731,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Wetland
10732,Forest,NULL,Water,Non_Water,Water,Wetland,NULL,Forest
10733,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
10734,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
10735,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
10736,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
10737,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
10738,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
10739,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
10740,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
10741,Forest,NULL,Water,Non_Water,Water,Water,NULL,Water
10742,Forest,NULL,Water,Non_Water,Water,Water,NULL,Forest
10743,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
10744,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
10745,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
10746,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
10747,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
10748,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
10749,Forest,NULL,Water,Non_Water,Water,Forest,NULL,Forest
10750,Forest,NULL,Water,Non_Water,Water,Forest,Wetland,Forest
10751,Forest,NULL,Water,Non_Water,Water,Forest,Water,Forest
10752,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
10753,Forest,NULL,Water,Water,NULL,Wetland,Water,Wetland
10754,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
10755,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
10756,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
10757,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
10758,Forest,NULL,Water,Water,Water,NULL,NULL,Water
10759,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
10760,Forest,NULL,Water,Water,Water,NULL,Grassland,Grassland
10761,Forest,NULL,Water,Water,Water,NULL,Grassland,Wetland
10762,Forest,NULL,Water,Water,Water,NULL,Grassland,Water
10763,Forest,NULL,Water,Water,Water,NULL,Grassland,Forest
10764,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
10765,Forest,NULL,Water,Water,Water,NULL,Wetland,Wetland
10766,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
10767,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
10768,Forest,NULL,Water,Water,Water,NULL,Built-up,Grassland
10769,Forest,NULL,Water,Water,Water,NULL,Built-up,Cropland
