Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBK_M_R
4322,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4323,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4324,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4325,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4326,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4327,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4328,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4329,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4330,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4331,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
4332,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4333,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
4334,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4335,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4336,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4337,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4338,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4339,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4340,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4341,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
4342,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4343,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4344,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4345,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
4346,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4347,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4348,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4349,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4350,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
4351,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4352,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4353,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4354,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4355,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4356,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4357,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
4358,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4359,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4360,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
4361,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
4362,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4363,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
4364,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4365,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4366,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
4367,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4368,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4369,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4370,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
4371,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4372,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
4373,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4374,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
4375,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
4376,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
4377,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4378,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Bareland
4379,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4380,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4381,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
4382,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
4383,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4384,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
4385,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Bareland
4386,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
4387,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
4388,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
4389,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
4390,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
4391,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
4392,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
4393,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
4394,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4395,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
4396,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
4397,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4398,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
4399,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
4400,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
4401,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Bareland
4402,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
4403,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
4404,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4405,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Bareland
4406,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
4407,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
4408,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Grassland
4409,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Grassland
4410,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4411,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4412,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
4413,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4414,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4415,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4416,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4417,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4418,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4419,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4420,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4421,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4422,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4423,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
4424,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4425,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4426,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4427,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
4428,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4429,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4430,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Bareland
4431,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
4432,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4433,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
4434,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
4435,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4436,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4437,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
4438,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
4439,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4440,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4441,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
4442,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4443,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4444,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4445,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
4446,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
4447,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
4448,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Grassland
4449,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
4450,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4451,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4452,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Water
4453,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4454,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
4455,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Bareland
4456,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
4457,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
4458,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4459,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4460,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
4461,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
4462,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4463,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4464,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
4465,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Bareland
4466,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
4467,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
4468,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4469,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4470,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Grassland
4471,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
4472,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
4473,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
4474,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Grassland
4475,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
4476,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Water
4477,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
4478,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4479,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4480,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
4481,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4482,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
4483,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
4484,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Bareland
4485,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4486,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
4487,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Water
4488,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
4489,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Forest,Grassland
4490,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Forest,Forest
4491,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
4492,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Grassland
4493,Forest,Forest,Built-up,Water,Non_Wetland,Built-up,Bareland,Forest
4494,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
4495,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
4496,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
4497,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Bareland
4498,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Water
4499,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
4500,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Grassland
4501,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Bareland
4502,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Forest
4503,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Forest
4504,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
4505,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
4506,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
4507,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
4508,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
4509,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
4510,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
4511,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4512,Forest,Forest,Water,NULL,Water,NULL,Water,Bareland
4513,Forest,Forest,Water,NULL,Water,NULL,Water,Water
4514,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4515,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
4516,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
4517,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4518,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
4519,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
4520,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Bareland
4521,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
4522,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
4523,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Water
4524,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
4525,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
4526,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
4527,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
4528,Forest,Forest,Water,NULL,Water,Grassland,Forest,Bareland
4529,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
4530,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
4531,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Bareland
4532,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
4533,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
4534,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
4535,Forest,Forest,Water,NULL,Water,Bareland,Forest,Bareland
4536,Forest,Forest,Water,NULL,Water,Bareland,Forest,Water
4537,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
4538,Forest,Forest,Water,NULL,Water,Built-up,Grassland,Forest
4539,Forest,Forest,Water,NULL,Water,Built-up,Forest,Forest
4540,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
4541,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
4542,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4543,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
4544,Forest,Forest,Water,NULL,Water,Water,Water,Bareland
4545,Forest,Forest,Water,NULL,Water,Water,Water,Water
4546,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4547,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
4548,Forest,Forest,Water,NULL,Water,Water,Forest,Bareland
4549,Forest,Forest,Water,NULL,Water,Water,Forest,Water
4550,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
4551,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
4552,Forest,Forest,Water,NULL,Water,Forest,Wetland,Grassland
4553,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
4554,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4555,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4556,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
4557,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
4558,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4559,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
4560,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
4561,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
4562,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
4563,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Grassland
4564,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
4565,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
4566,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4567,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
4568,Forest,Forest,Water,Non_Water,Water,NULL,Water,Bareland
4569,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
4570,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4571,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Grassland
4572,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Bareland
4573,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Water
4574,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
4575,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
4576,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
4577,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Bareland
4578,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
4579,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Bareland
4580,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
4581,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
4582,Forest,Forest,Water,Non_Water,Water,Grassland,Bareland,Grassland
4583,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
4584,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Bareland
4585,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
4586,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
4587,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
4588,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Bareland
4589,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
4590,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
4591,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
4592,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Bareland
4593,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
4594,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
4595,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
4596,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
4597,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Grassland
4598,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Bareland
4599,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Water
4600,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
4601,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
4602,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Bareland
4603,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
4604,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4605,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
4606,Forest,Forest,Water,Non_Water,Water,Water,Water,Bareland
4607,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
4608,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
4609,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
4610,Forest,Forest,Water,Non_Water,Water,Water,Forest,Bareland
4611,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
4612,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
4613,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Grassland
4614,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
4615,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
4616,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
4617,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
4618,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
4619,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Grassland
4620,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
4621,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
4622,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
4623,Forest,Forest,Water,Water,Water,NULL,NULL,Water
4624,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
4625,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
4626,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
4627,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4628,Forest,Forest,Water,Water,Water,NULL,Bareland,Forest
4629,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
4630,Forest,Forest,Water,Water,Water,NULL,Water,Water
4631,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4632,Forest,Forest,Water,Water,Water,NULL,Forest,Grassland
4633,Forest,Forest,Water,Water,Water,NULL,Forest,Bareland
4634,Forest,Forest,Water,Water,Water,NULL,Forest,Water
4635,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
4636,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
4637,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
4638,Forest,Forest,Water,Water,Water,Grassland,Wetland,Bareland
4639,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
4640,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
4641,Forest,Forest,Water,Water,Water,Grassland,Bareland,Water
4642,Forest,Forest,Water,Water,Water,Grassland,Bareland,Forest
4643,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
4644,Forest,Forest,Water,Water,Water,Grassland,Water,Bareland
4645,Forest,Forest,Water,Water,Water,Grassland,Water,Water
4646,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
4647,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
4648,Forest,Forest,Water,Water,Water,Grassland,Forest,Bareland
4649,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
4650,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
4651,Forest,Forest,Water,Water,Water,Bareland,NULL,Forest
4652,Forest,Forest,Water,Water,Water,Bareland,Grassland,Bareland
4653,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
