Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQF_M_R
4205,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4206,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4207,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4208,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4209,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4210,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4211,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4212,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4213,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4214,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4215,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4216,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4217,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4218,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
4219,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
4220,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4221,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4222,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4223,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4224,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
4225,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
4226,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
4227,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4228,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4229,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4230,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4231,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4232,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4233,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4234,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4235,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4236,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4237,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4238,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4239,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4240,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
4241,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4242,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4243,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4244,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4245,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4246,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4247,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4248,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4249,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
4250,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4251,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
4252,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4253,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
4254,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
4255,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4256,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4257,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4258,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4259,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
4260,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4261,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4262,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
4263,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4264,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
4265,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4266,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4267,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4268,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4269,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4270,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
4271,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4272,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4273,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4274,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4275,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
4276,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4277,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
4278,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4279,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
4280,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
4281,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4282,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4283,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
4284,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4285,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4286,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
4287,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4288,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4289,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4290,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
4291,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4292,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4293,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4294,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4295,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4296,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4297,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4298,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
4299,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4300,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4301,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4302,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4303,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4304,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4305,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4306,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4307,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4308,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4309,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4310,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4311,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4312,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4313,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4314,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4315,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4316,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4317,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4318,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4319,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4320,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4321,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4322,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4323,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4324,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4325,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4326,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
4327,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4328,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4329,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4330,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
4331,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4332,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4333,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4334,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4335,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4336,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
4337,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4338,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4339,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4340,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4341,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4342,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4343,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4344,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4345,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
4346,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
4347,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4348,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4349,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4350,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4351,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4352,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4353,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
4354,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4355,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4356,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4357,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4358,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4359,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4360,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4361,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4362,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4363,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4364,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4365,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4366,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4367,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4368,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4369,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4370,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4371,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4372,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4373,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4374,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4375,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4376,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
4377,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4378,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4379,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
4380,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4381,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4382,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
4383,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4384,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4385,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
4386,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4387,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
4388,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4389,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4390,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4391,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
4392,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4393,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
4394,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
4395,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4396,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4397,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
4398,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
4399,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4400,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4401,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Grassland
4402,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
4403,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
4404,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
4405,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
4406,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4407,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4408,Forest,Water,Water,NULL,Water,NULL,Water,Water
4409,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4410,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
4411,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
4412,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
4413,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
4414,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4415,Forest,Water,Water,NULL,Water,Wetland,Water,Water
4416,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4417,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
4418,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4419,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4420,Forest,Water,Water,NULL,Water,Water,Water,Grassland
4421,Forest,Water,Water,NULL,Water,Water,Water,Wetland
4422,Forest,Water,Water,NULL,Water,Water,Water,Water
4423,Forest,Water,Water,NULL,Water,Water,Water,Forest
4424,Forest,Water,Water,NULL,Water,Water,Forest,Water
4425,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4426,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4427,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4428,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4429,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
4430,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4431,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
4432,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
4433,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
4434,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
4435,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
4436,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4437,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4438,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
4439,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4440,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4441,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4442,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
4443,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4444,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4445,Forest,Water,Water,Water,Water,NULL,Water,Water
4446,Forest,Water,Water,Water,Water,NULL,Water,Forest
4447,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
4448,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
4449,Forest,Water,Water,Water,Water,Grassland,Water,Water
4450,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4451,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4452,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4453,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
4454,Forest,Water,Water,Water,Water,Wetland,Water,Water
4455,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4456,Forest,Water,Water,Water,Water,Wetland,Forest,Water
4457,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
4458,Forest,Water,Water,Water,Water,Bareland,Water,Water
4459,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
4460,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
4461,Forest,Water,Water,Water,Water,Water,Wetland,Water
4462,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4463,Forest,Water,Water,Water,Water,Water,Water,Grassland
4464,Forest,Water,Water,Water,Water,Water,Water,Wetland
4465,Forest,Water,Water,Water,Water,Water,Water,Water
4466,Forest,Water,Water,Water,Water,Water,Water,Forest
4467,Forest,Water,Water,Water,Water,Water,Forest,Water
4468,Forest,Water,Water,Water,Water,Water,Forest,Forest
4469,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4470,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4471,Forest,Water,Water,Water,Water,Forest,Water,Water
4472,Forest,Water,Water,Water,Water,Forest,Water,Forest
4473,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
4474,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4475,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4476,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
4477,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4478,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4479,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4480,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4481,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4482,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4483,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4484,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4485,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4486,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4487,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4488,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4489,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4490,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4491,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4492,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4493,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4494,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
4495,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4496,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4497,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
4498,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4499,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4500,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4501,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4502,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
4503,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
4504,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4505,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4506,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4507,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4508,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4509,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4510,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4511,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4512,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4513,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4514,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4515,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4516,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4517,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4518,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4519,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4520,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4521,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4522,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
4523,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4524,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4525,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
4526,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4527,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
4528,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4529,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
4530,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4531,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
4532,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4533,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4534,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4535,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4536,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4537,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
4538,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4539,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
4540,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4541,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4542,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4543,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4544,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4545,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4546,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
4547,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4548,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4549,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
4550,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
4551,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4552,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4553,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4554,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
