Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYQ_M_R
3717,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3718,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3719,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
3720,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3721,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
3722,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
3723,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3724,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
3725,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3726,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
3727,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
3728,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
3729,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3730,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
3731,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Grassland
3732,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
3733,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Forest
3734,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
3735,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Water
3736,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3737,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3738,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
3739,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3740,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Water
3741,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3742,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
3743,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
3744,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3745,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
3746,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Bareland
3747,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
3748,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
3749,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
3750,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3751,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3752,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3753,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3754,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3755,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3756,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3757,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3758,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3759,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3760,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3761,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3762,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3763,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3764,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3765,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3766,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3767,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3768,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3769,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
3770,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
3771,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3772,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3773,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3774,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
3775,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3776,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3777,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3778,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3779,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3780,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3781,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3782,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3783,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3784,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3785,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3786,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3787,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3788,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
3789,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
3790,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3791,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
3792,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
3793,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3794,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3795,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3796,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3797,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3798,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3799,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3800,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3801,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3802,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3803,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3804,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3805,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3806,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3807,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3808,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3809,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3810,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3811,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3812,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3813,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3814,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3815,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3816,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3817,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3818,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
3819,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
3820,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3821,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
3822,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3823,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3824,Forest,Forest,Wetland,Non_Water,Wetland,Built-up,Bareland,Forest
3825,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3826,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
3827,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3828,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
3829,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3830,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3831,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3832,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3833,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
3834,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
3835,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
3836,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3837,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
3838,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
3839,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3840,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3841,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3842,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3843,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3844,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
3845,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
3846,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
3847,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Forest
3848,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3849,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3850,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3851,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3852,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3853,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Grassland
3854,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Forest
3855,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3856,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,NULL,Water
3857,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,NULL,Forest
3858,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3859,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3860,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3861,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3862,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Water
3863,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3864,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Bareland
3865,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
3866,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3867,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Bareland
3868,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
3869,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Bareland
3870,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
3871,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
3872,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
3873,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
3874,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
3875,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
3876,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Grassland,Forest
3877,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
3878,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3879,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3880,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3881,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Forest
3882,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Grassland
3883,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,NULL,Water
3884,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3885,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3886,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3887,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3888,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3889,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3890,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3891,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3892,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3893,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3894,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3895,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3896,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3897,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3898,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3899,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3900,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3901,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3902,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3903,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Water
3904,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3905,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3906,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3907,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3908,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3909,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3910,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3911,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3912,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3913,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3914,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3915,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3916,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3917,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3918,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3919,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3920,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
3921,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3922,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3923,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3924,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3925,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3926,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
3927,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3928,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Water
3929,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3930,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3931,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3932,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
3933,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3934,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3935,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
3936,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3937,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
3938,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3939,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
3940,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
3941,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
3942,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
3943,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3944,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
3945,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
3946,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
3947,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
3948,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3949,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
3950,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3951,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
3952,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
3953,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
3954,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Bareland
3955,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
3956,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
3957,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
3958,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
3959,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3960,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3961,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3962,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3963,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3964,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3965,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3966,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3967,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3968,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3969,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3970,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3971,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3972,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3973,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Water
3974,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
3975,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
3976,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3977,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
3978,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3979,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3980,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3981,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3982,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3983,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3984,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3985,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
3986,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3987,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3988,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Water
3989,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3990,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3991,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3992,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3993,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
3994,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
3995,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3996,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Water
3997,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
3998,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
3999,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,NULL,Forest
4000,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
4001,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
4002,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Grassland
4003,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Forest
4004,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
4005,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4006,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
4007,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4008,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Grassland,Water
4009,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
4010,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
4011,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
4012,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Forest,Grassland
4013,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Water
4014,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
4015,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
4016,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
4017,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
4018,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4019,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4020,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
4021,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4022,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
4023,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
4024,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
4025,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
4026,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
4027,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Water
4028,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
4029,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
4030,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
4031,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
