Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLJ_M_R
6472,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
6473,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
6474,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
6475,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6476,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6477,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
6478,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
6479,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6480,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
6481,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
6482,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
6483,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
6484,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
6485,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6486,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6487,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
6488,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
6489,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
6490,Forest,Water,Wetland,Water,Wetland,Wetland,Water,NULL
6491,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
6492,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
6493,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
6494,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
6495,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6496,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6497,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6498,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6499,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
6500,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6501,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6502,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
6503,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6504,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6505,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
6506,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
6507,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
6508,Forest,Water,Water,NULL,Water,Shrubland,Wetland,NULL
6509,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
6510,Forest,Water,Water,NULL,Water,Shrubland,Water,NULL
6511,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
6512,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
6513,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
6514,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
6515,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
6516,Forest,Water,Water,NULL,Water,Wetland,Wetland,Bareland
6517,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
6518,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
6519,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
6520,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
6521,Forest,Water,Water,NULL,Water,Wetland,Water,Water
6522,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
6523,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
6524,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
6525,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
6526,Forest,Water,Water,NULL,Water,Water,Wetland,Water
6527,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
6528,Forest,Water,Water,NULL,Water,Water,Water,NULL
6529,Forest,Water,Water,NULL,Water,Water,Water,Water
6530,Forest,Water,Water,NULL,Water,Water,Water,Forest
6531,Forest,Water,Water,NULL,Water,Water,Forest,Water
6532,Forest,Water,Water,NULL,Water,Water,Forest,Forest
6533,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
6534,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
6535,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
6536,Forest,Water,Water,NULL,Water,Forest,Water,Water
6537,Forest,Water,Water,NULL,Water,Forest,Water,Forest
6538,Forest,Water,Water,NULL,Water,Forest,Forest,Water
6539,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
6540,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
6541,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
6542,Forest,Water,Water,Non_Water,Water,Wetland,Water,NULL
6543,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
6544,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
6545,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
6546,Forest,Water,Water,Non_Water,Water,Water,Grassland,NULL
6547,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
6548,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
6549,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
6550,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
6551,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
6552,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
6553,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
6554,Forest,Water,Water,Water,Water,Shrubland,Wetland,Water
6555,Forest,Water,Water,Water,Water,Shrubland,Water,NULL
6556,Forest,Water,Water,Water,Water,Wetland,Wetland,NULL
6557,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
6558,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
6559,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
6560,Forest,Water,Water,Water,Water,Wetland,Water,NULL
6561,Forest,Water,Water,Water,Water,Wetland,Water,Forest
6562,Forest,Water,Water,Water,Water,Water,Wetland,Water
6563,Forest,Water,Water,Water,Water,Water,Wetland,Forest
6564,Forest,Water,Water,Water,Water,Water,Water,Water
6565,Forest,Water,Water,Water,Water,Water,Water,Forest
6566,Forest,Water,Water,Water,Water,Water,Forest,Water
6567,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
6568,Forest,Water,Water,Water,Water,Forest,Water,Water
6569,Forest,Water,Water,Water,Water,Forest,Water,Forest
6570,Forest,Water,Water,Water,Water,Forest,Forest,Water
6571,Forest,Water,Water,Water,Water,Forest,Forest,Forest
6572,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6573,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
6574,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6575,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6576,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6577,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
6578,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6579,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
6580,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6581,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6582,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6583,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6584,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
6585,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6586,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6587,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6588,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6589,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6590,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
6591,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
6592,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
6593,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
6594,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6595,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
6596,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6597,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6598,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
6599,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
6600,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6601,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
6602,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
6603,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6604,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6605,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
6606,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
6607,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6608,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6609,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6610,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
6611,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
6612,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6613,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6614,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
6615,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6616,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
6617,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
6618,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6619,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
6620,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
6621,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
6622,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6623,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
6624,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6625,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
6626,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6627,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
6628,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
6629,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
6630,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
6631,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
6632,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6633,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
6634,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6635,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
6636,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Wetland,Water
6637,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,NULL
6638,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
6639,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
6640,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
6641,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
6642,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
6643,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
6644,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
6645,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
6646,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
6647,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
6648,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
6649,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6650,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6651,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6652,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6653,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6654,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6655,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6656,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6657,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6658,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
6659,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6660,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6661,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6662,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6663,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6664,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6665,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6666,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6667,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6668,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6669,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6670,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6671,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6672,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6673,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6674,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
6675,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6676,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Built-up
6677,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
6678,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6679,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
6680,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
6681,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6682,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6683,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6684,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6685,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6686,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6687,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6688,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6689,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6690,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
6691,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6692,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
6693,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6694,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6695,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6696,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
6697,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
6698,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6699,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
6700,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
6701,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
6702,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6703,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6704,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6705,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6706,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6707,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6708,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6709,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
6710,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
6711,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
6712,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6713,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6714,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6715,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6716,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6717,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
6718,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6719,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6720,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
6721,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6722,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6723,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
6724,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
6725,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
6726,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
6727,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6728,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6729,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6730,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6731,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6732,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
6733,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6734,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6735,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
6736,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
6737,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
6738,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
6739,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
6740,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6741,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6742,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6743,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6744,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
6745,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
6746,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Wetland,NULL
6747,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,NULL
6748,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
6749,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,NULL
6750,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
6751,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
6752,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
6753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6754,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6755,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6756,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6757,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6758,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6759,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6760,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6761,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6762,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6763,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6764,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
6765,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6766,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6767,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6768,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6769,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6770,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6771,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6772,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6773,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6774,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6775,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6776,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6777,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6778,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6779,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6780,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6781,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6782,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6783,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6784,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6785,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6786,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6787,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6788,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6789,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6790,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6791,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
6792,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6793,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6794,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6795,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6796,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6797,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6798,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6799,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6800,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6801,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6802,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6803,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6804,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6805,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6806,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6807,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6808,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6809,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6810,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
6811,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6812,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
6813,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6814,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6815,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6816,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6817,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6818,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6819,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
6820,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6821,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
