Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MBA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MBA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MBA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MBA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MBA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MBA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MBA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MBA_M_R
4174,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4175,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4176,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4177,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4178,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4179,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4180,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4181,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Water
4182,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
4183,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4184,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4185,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4186,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4187,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4188,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4189,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
4190,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4191,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
4192,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
4193,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
4194,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4195,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4196,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4197,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4198,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4199,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4200,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4201,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4202,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4203,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4204,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4205,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4206,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4207,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4208,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4209,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4210,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4211,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4212,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4213,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4214,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4215,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
4216,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4217,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4218,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4219,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4220,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4221,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4222,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4223,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
4224,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4225,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4226,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
4227,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4228,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4229,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4230,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4231,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4232,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4233,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4234,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4235,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4236,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4237,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4238,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4239,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4240,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4241,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4242,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4243,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4244,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4245,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4246,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4247,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4248,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4249,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4250,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4251,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4252,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
4253,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
4254,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4255,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4256,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4257,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4258,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4259,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4260,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4261,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
4262,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4263,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4264,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4265,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4266,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4267,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4268,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4269,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4270,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4271,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4272,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4273,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4274,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4275,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4276,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4277,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4278,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4279,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4280,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4281,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4282,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4283,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
4284,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
4285,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4286,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4287,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4288,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4289,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4290,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4291,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4292,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4293,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4294,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4295,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4296,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4297,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4298,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4299,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4300,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4301,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4302,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4303,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4304,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4305,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
4306,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4307,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4308,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4309,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4310,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
4311,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4312,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4313,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4314,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4315,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4316,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4317,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
4318,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4319,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4320,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4321,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4322,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4323,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4324,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4325,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4326,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4327,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4328,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4329,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4330,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
4331,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4332,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4333,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
4334,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4335,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4336,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4337,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4338,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4339,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
4340,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4341,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4342,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4343,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4344,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4345,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4346,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4347,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4348,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4349,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4350,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
4351,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4352,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4353,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4354,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4355,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4356,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4357,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4358,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4359,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4360,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4361,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4362,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4363,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4364,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4365,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4366,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4367,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4368,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
4369,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4370,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4371,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4372,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4373,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4374,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4375,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4376,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4377,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4378,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4379,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4380,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4381,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4382,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
4383,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4384,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4385,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4386,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4387,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4388,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4389,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4390,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4391,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4392,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4393,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4394,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4395,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
4396,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4397,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4398,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4399,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4400,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4401,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4402,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4403,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4404,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4405,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4406,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
4407,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4408,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4409,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4410,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4411,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4412,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4413,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4414,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
4415,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4416,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4417,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4418,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4419,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4420,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4421,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4422,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4423,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
4424,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4425,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4426,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4427,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4428,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4429,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4430,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4431,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
4432,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
4433,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4434,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
4435,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4436,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4437,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
4438,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4439,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
4440,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4441,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4442,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4443,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4444,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4445,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
4446,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4447,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
4448,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4449,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
4450,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4451,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4452,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4453,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
4454,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4455,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4456,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4457,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
4458,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4459,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4460,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4461,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4462,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4463,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4464,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4465,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4466,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4467,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4468,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4469,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4470,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4471,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4472,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4473,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4474,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
4475,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4476,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
4477,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4478,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
4479,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4480,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4481,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4482,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4483,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4484,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4485,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4486,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4487,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4488,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4489,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4490,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4491,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4492,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4493,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
4494,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4495,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4496,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
