Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFV_M_R
21387,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
21388,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
21389,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
21390,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
21391,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21392,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21393,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
21394,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
21395,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
21396,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
21397,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
21398,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
21399,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
21400,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
21401,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
21402,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
21403,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
21404,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
21405,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
21406,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
21407,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
21408,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
21409,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
21410,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
21411,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
21412,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
21413,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
21414,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
21415,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
21416,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
21417,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
21418,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
21419,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
21420,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
21421,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
21422,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
21423,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
21424,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
21425,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
21426,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
21427,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
21428,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
21429,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
21430,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
21431,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
21432,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
21433,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Bareland
21434,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
21435,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
21436,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
21437,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
21438,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
21439,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
21440,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Built-up
21441,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
21442,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
21443,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
21444,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
21445,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
21446,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
21447,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
21448,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
21449,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
21450,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
21451,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
21452,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
21453,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
21454,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
21455,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
21456,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
21457,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
21458,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
21459,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
21460,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
21461,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
21462,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
21463,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
21464,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
21465,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Wetland
21466,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
21467,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
21468,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
21469,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
21470,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
21471,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
21472,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
21473,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
21474,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
21475,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
21476,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
21477,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
21478,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
21479,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
21480,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
21481,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
21482,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
21483,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
21484,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
21485,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
21486,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
21487,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
21488,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
21489,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
21490,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
21491,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
21492,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
21493,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
21494,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
21495,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
21496,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
21497,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
21498,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Bareland
21499,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
21500,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
21501,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
21502,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
21503,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
21504,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
21505,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
21506,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
21507,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
21508,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
21509,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
21510,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
21511,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21512,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21513,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21514,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21515,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
21516,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
21517,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21518,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
21519,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
21520,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21521,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
21522,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21523,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
21524,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
21525,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
21526,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
21527,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
21528,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
21529,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
21530,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
21531,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
21532,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
21533,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21534,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
21535,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
21536,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
21537,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
21538,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
21539,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
21540,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
21541,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
21542,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
21543,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
21544,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
21545,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
21546,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
21547,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
21548,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
21549,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
21550,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
21551,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
21552,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
21553,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
21554,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
21555,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
21556,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
21557,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
21558,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
21559,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
21560,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
21561,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
21562,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Water
21563,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
21564,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
21565,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21566,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
21567,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
21568,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
21569,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
21570,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
21571,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
21572,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
21573,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
21574,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
21575,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
21576,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
21577,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
21578,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,NULL
21579,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
21580,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
21581,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
21582,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
21583,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
21584,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
21585,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
21586,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
21587,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
21588,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
21589,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
21590,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
21591,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
21592,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21593,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
21594,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
21595,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
21596,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
21597,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
21598,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
21599,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
21600,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
21601,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
21602,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
21603,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
21604,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
21605,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
21606,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
21607,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
21608,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
21609,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Cropland
21610,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
21611,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
21612,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
21613,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
21614,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
21615,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
21616,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
21617,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
21618,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
21619,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
21620,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
21621,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
21622,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
21623,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
21624,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
21625,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
21626,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
21627,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
21628,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
21629,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
21630,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
21631,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
21632,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
21633,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
21634,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
21635,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
21636,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
21637,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Cropland
21638,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
21639,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
21640,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
21641,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
21642,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
21643,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
21644,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
21645,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
21646,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
21647,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
21648,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
21649,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
21650,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
21651,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
21652,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
21653,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
21654,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
21655,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
21656,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
21657,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
21658,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21659,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
21660,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
21661,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
21662,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
21663,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
21664,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
21665,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
21666,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21667,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21668,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
21669,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
21670,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
21671,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21672,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21673,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21674,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
21675,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
21676,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
21677,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
21678,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
21679,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
21680,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
21681,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
21682,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
21683,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
21684,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
21685,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
21686,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
21687,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
21688,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
21689,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
21690,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
21691,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
21692,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
21693,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
21694,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
21695,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
21696,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
21697,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
21698,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
21699,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
21700,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
21701,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
21702,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
21703,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
21704,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
21705,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
21706,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
21707,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
21708,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
21709,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
21710,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
