Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R
6049,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6050,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
6051,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
6052,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
6053,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6054,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
6055,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
6056,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6057,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
6058,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
6059,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
6060,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6061,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
6062,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
6063,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6064,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
6065,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6066,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
6067,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6068,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6069,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6070,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
6071,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
6072,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6073,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
6074,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6075,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6076,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6077,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
6078,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6079,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
6080,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
6081,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6082,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
6083,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6084,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6085,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6086,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
6087,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6088,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6089,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
6090,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6091,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6092,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6093,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6094,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6095,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6096,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6097,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6098,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6099,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6100,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
6101,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6102,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
6103,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6104,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6105,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6106,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6107,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6108,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6109,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
6110,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
6111,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
6112,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
6113,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6114,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6115,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6116,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6117,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6118,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6119,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6120,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6121,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6122,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6123,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6124,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6125,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6126,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
6127,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6128,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Forest
6129,Forest,Forest,Water,NULL,Water,NULL,Grassland,Water
6130,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6131,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
6132,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
6133,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6134,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
6135,Forest,Forest,Water,NULL,Water,NULL,Water,Water
6136,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6137,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6138,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Grassland
6139,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Water
6140,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
6141,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
6142,Forest,Forest,Water,NULL,Water,Grassland,Grassland,NULL
6143,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
6144,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
6145,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6146,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
6147,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
6148,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
6149,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
6150,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
6151,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6152,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
6153,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
6154,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Water
6155,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
6156,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Wetland
6157,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
6158,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Water
6159,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
6160,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
6161,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
6162,Forest,Forest,Water,NULL,Water,Bareland,Forest,Bareland
6163,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
6164,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
6165,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6166,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
6167,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
6168,Forest,Forest,Water,NULL,Water,Water,Water,Water
6169,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6170,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
6171,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
6172,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
6173,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
6174,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
6175,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6176,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
6177,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
6178,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
6179,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
6180,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
6181,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
6182,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
6183,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
6184,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
6185,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
6186,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
6187,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
6188,Forest,Forest,Water,Water,Water,NULL,Water,Water
6189,Forest,Forest,Water,Water,Water,NULL,Water,Forest
6190,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
6191,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
6192,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
6193,Forest,Forest,Water,Water,Water,Grassland,Water,Water
6194,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
6195,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
6196,Forest,Forest,Water,Water,Water,Bareland,Grassland,Water
6197,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
6198,Forest,Forest,Water,Water,Water,Bareland,Bareland,Water
6199,Forest,Forest,Water,Water,Water,Bareland,Bareland,Forest
6200,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
6201,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
6202,Forest,Forest,Water,Water,Water,Water,Wetland,Water
6203,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
6204,Forest,Forest,Water,Water,Water,Water,Water,Water
6205,Forest,Forest,Water,Water,Water,Water,Water,Forest
6206,Forest,Forest,Water,Water,Water,Water,Forest,Forest
6207,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
6208,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
6209,Forest,Forest,Water,Water,Water,Forest,Water,Water
6210,Forest,Forest,Water,Water,Water,Forest,Water,Forest
6211,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
6212,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6213,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6214,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6215,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6216,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6217,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6218,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6219,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6220,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6221,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6222,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
6223,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
6224,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6225,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6226,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6227,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6228,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6229,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6230,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6231,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6232,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6233,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
6234,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6235,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6236,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6237,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6238,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
6239,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6240,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
6241,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6242,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6243,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6244,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6245,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6246,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6247,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6248,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6249,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6250,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6251,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6252,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6253,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6254,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6255,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6256,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6257,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6258,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6259,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6260,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
6261,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6262,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
6263,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6264,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
6265,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6266,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6267,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
6268,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6269,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6270,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6271,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
6272,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
6273,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6274,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6275,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6276,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6277,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
6278,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
6279,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6280,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6281,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
6282,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6283,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6284,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6285,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6286,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6287,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6288,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6289,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
6290,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
6291,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6292,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6293,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6294,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6295,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6296,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6297,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6298,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6299,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6300,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
6301,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
6302,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6303,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6304,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
6305,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
6306,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6307,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
6308,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6309,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
6310,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6311,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
6312,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6313,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6314,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
6315,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6316,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
6317,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
6318,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6319,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6320,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6321,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Water
6322,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6323,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
6324,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6325,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
6326,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6327,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6328,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
6329,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
6330,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6331,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
6332,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
6333,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
6334,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6335,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6336,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6337,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6338,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6339,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6340,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6341,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6342,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
6343,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
6344,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6345,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
6346,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
6347,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Water
6348,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6349,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
6350,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6351,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6352,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
6353,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6354,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
6355,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6356,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6357,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
6358,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6359,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6360,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6361,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6362,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
6363,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
6364,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6365,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6366,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6367,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
6368,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6369,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6370,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
6371,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
6372,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6373,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
6374,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6375,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6376,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6377,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
6378,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
6379,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
6380,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
6381,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6382,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6383,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
