Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGU_M_R
2701,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2702,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2703,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2704,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2705,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2706,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2707,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2708,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2709,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2710,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2711,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2712,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2713,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2714,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2715,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2716,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2717,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2718,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
2719,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2720,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2721,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2722,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
2723,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2724,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2725,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2726,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2727,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2728,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
2729,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2730,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2731,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
2732,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
2733,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
2734,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
2735,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2736,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2737,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2738,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2739,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2740,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2741,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2742,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2743,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2744,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2745,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2746,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2747,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
2748,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2749,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2750,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
2751,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2752,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2753,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2754,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2755,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2756,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2757,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2758,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2759,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2760,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2761,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2762,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2763,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2764,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2765,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2766,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2767,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2768,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2769,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2770,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2771,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2772,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2773,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2774,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2775,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2776,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2777,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
2778,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2779,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2780,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
2781,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2782,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2783,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2784,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2785,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2786,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2787,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2788,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2789,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2790,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2791,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2792,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
2793,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2794,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2795,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2796,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2797,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
2798,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2799,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2800,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
2801,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2802,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2803,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2804,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2805,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2806,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2807,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2808,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2809,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2810,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2811,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
2812,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2813,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2814,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
2815,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2816,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2817,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2818,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2819,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2820,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
2821,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2822,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
2823,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2824,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2825,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2826,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2827,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
2828,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
2829,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2830,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2831,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
2832,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2833,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2834,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
2835,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
2836,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2837,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2838,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2839,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2840,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2841,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2842,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2843,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2844,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
2845,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2846,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2847,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
2848,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2849,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2850,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
2851,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
2852,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2853,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2854,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2855,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2856,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2857,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2858,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2859,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2860,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2861,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2862,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2863,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2864,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
2865,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
2866,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2867,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2868,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2869,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2870,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2871,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2872,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2873,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2874,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2875,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2876,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2877,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2878,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2879,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2880,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2881,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2882,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2883,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2884,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2885,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2886,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2887,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2888,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2889,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2890,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2891,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2892,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2893,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2894,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2895,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2896,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2897,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2898,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2899,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2900,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2901,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2902,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2903,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2904,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2905,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2906,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2907,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2908,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2909,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2910,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2911,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2912,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2913,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2914,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2915,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2916,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2917,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2918,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2919,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2920,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2921,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2922,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2923,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2924,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2925,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2926,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
2927,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2928,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2929,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
2930,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2931,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2932,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2933,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2934,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2935,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2936,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2937,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2938,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2939,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2940,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2941,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
2942,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2943,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
2944,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
2945,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2946,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2947,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2948,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2949,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2950,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2951,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2952,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
2953,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
2954,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2955,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
2956,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
2957,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
2958,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2959,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
2960,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
2961,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2962,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2963,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2964,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
2965,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
2966,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
2967,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2968,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
2969,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2970,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
2971,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
2972,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2973,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2974,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2975,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2976,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2977,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
2978,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2979,Forest,Forest,Water,NULL,Water,Forest,Wetland,Grassland
2980,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2981,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2982,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2983,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2984,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2985,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
2986,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2987,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
2988,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2989,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2990,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
2991,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2992,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2993,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2994,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2995,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2996,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2997,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2998,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2999,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
3000,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
3001,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3002,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3003,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
3004,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
3005,Forest,Forest,Water,Water,Water,Wetland,Wetland,NULL
3006,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3007,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3008,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
3009,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
3010,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
3011,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
3012,Forest,Forest,Water,Water,Water,Wetland,Water,Water
3013,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
3014,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
3015,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
3016,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
3017,Forest,Forest,Water,Water,Water,Water,Wetland,Water
3018,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3019,Forest,Forest,Water,Water,Water,Water,Water,Grassland
3020,Forest,Forest,Water,Water,Water,Water,Water,Wetland
3021,Forest,Forest,Water,Water,Water,Water,Water,Water
3022,Forest,Forest,Water,Water,Water,Water,Water,Forest
3023,Forest,Forest,Water,Water,Water,Water,Forest,Forest
3024,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3025,Forest,Forest,Water,Water,Water,Forest,Water,Water
3026,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3027,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3028,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3029,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3030,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3031,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3032,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3033,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3034,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3035,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
