Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTG_M_R
2905,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2906,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2907,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2908,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2909,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2910,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2911,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2912,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2913,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2914,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2915,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2916,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2917,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2918,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2919,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2920,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2921,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2922,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2923,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2924,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2925,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2926,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2927,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2928,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2929,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2930,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2931,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2932,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2933,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2934,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2935,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2936,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2937,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2938,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2939,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2940,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2941,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2942,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2943,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2944,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2945,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2946,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2947,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2948,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2949,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2950,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2951,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2952,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2953,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2954,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2955,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2956,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2957,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2958,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2959,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2960,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2961,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2962,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2963,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2964,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2965,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2966,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2967,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2968,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2969,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2970,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2971,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2972,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2973,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2974,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2975,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2976,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2977,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2978,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2979,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2980,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2981,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2982,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2983,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2984,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2985,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2986,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2987,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2988,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2989,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2990,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2991,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2992,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2993,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2994,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2995,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2996,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2997,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2998,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2999,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3000,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3001,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3002,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3003,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3004,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3005,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3006,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3007,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3008,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3009,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3010,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3011,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3012,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3013,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3014,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3015,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3016,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3017,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3018,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3019,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3020,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3021,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3022,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3023,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3024,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3025,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3026,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3027,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3028,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3029,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3030,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3031,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3032,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3033,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3034,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3035,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3036,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3037,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3038,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3039,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3040,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3041,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3042,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3043,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3044,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3045,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3046,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3047,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3048,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3049,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3050,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3051,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3052,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3053,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3054,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3055,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3056,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3057,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3058,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3059,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3060,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3061,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3062,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3063,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3064,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3065,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3066,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3067,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3068,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3069,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3070,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3071,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3072,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3073,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3074,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3075,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3076,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3077,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3078,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3079,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3080,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3081,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3082,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3083,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3084,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3085,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3086,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3087,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3088,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
3089,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
3090,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3091,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3092,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3093,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
3094,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3095,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3096,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3097,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3098,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
3099,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
3100,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3101,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
3102,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Water
3103,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3104,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
3105,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
3106,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
3107,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
3108,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3109,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3110,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3111,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
3112,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3113,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3114,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3115,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3116,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3117,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3118,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3119,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3120,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3121,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3122,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3123,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3124,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3125,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3126,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3127,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3128,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3129,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3130,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3131,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3132,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3133,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3134,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3135,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3136,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3137,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3138,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3139,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3140,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3141,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3142,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3143,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3144,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3145,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3146,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3147,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3148,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3149,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3150,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3151,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3152,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3153,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3154,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3155,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3156,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3157,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3158,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3159,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3160,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3161,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3162,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3163,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3164,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3165,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3166,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3167,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3168,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3169,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3170,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3171,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3172,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3173,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3174,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3175,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3176,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3177,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3178,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3179,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3180,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3181,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3182,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3183,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3184,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3185,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3186,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3187,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3188,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3189,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3190,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3191,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3192,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3193,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3194,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3195,Forest,Water,Water,Water,Water,NULL,NULL,Water
3196,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3197,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3198,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3199,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3200,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3201,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3202,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3203,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3204,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3205,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3206,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3207,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3208,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3209,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3210,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3211,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3212,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3213,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3214,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3215,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3216,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3217,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3218,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3219,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3220,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3221,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3222,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3223,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3224,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3225,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3226,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3227,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3228,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3229,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3230,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3231,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3232,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3233,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3234,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3235,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3236,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3237,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3238,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3239,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3240,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3241,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3242,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3243,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3244,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3245,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3246,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3247,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3248,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
