Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R
10009,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
10010,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
10011,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10012,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
10013,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
10014,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
10015,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
10016,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10017,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10018,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10019,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10020,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
10021,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10022,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10023,Forest,Cropland,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
10024,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
10025,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
10026,Forest,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
10027,Forest,Cropland,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
10028,Forest,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Forest
10029,Forest,Cropland,NULL,Water,Non_Wetland,Water,Bareland,Grassland
10030,Forest,Cropland,NULL,Water,Non_Wetland,Forest,Grassland,Forest
10031,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10032,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10033,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10034,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10035,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10036,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10037,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
10038,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10039,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10040,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10041,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
10042,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10043,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10044,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10045,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10046,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
10047,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10048,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10049,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10050,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10051,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10052,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Bareland
10053,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10054,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10055,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10056,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
10057,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10058,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10059,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10060,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10061,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10062,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10063,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10064,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10065,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
10066,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10067,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
10068,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
10069,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
10070,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
10071,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10072,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10073,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10074,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10075,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10076,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10077,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10078,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10079,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10080,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10081,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10082,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
10083,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10084,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10085,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10086,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10087,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
10088,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10089,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10090,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10091,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10092,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10093,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
10094,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10095,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10096,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10097,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10098,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10099,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10100,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10101,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10102,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10103,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10104,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10105,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10106,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10107,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
10108,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10109,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10110,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
10111,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
10112,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
10113,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
10114,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
10115,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10116,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10117,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
10118,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
10119,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
10120,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10121,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
10122,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
10123,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10124,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
10125,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
10126,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
10127,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Water
10128,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
10129,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
10130,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
10131,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
10132,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10133,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10134,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
10135,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10136,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10137,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
10138,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10139,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
10140,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10141,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10142,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10143,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
10144,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10145,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
10146,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
10147,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10148,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
10149,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
10150,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
10151,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
10152,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
10153,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
10154,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
10155,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
10156,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
10157,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
10158,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
10159,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Water,Forest
10160,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
10161,Forest,Cropland,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
10162,Forest,Cropland,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
10163,Forest,Cropland,Grassland,Water,Non_Wetland,Water,Grassland,Forest
10164,Forest,Cropland,Grassland,Water,Non_Wetland,Water,Water,Bareland
10165,Forest,Cropland,Grassland,Water,Non_Wetland,Water,Water,Forest
10166,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10167,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10168,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10169,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10170,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10171,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10172,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10173,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10174,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10175,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10176,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
10177,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10178,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10179,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
10180,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10181,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10182,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10183,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
10184,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
10185,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10186,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10187,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10188,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10189,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10190,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10191,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10192,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10193,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10194,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10195,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
10196,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10197,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10198,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10199,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10200,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
10201,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10202,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10203,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10204,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10205,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
10206,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10207,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10208,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10209,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10210,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
10211,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10212,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
10213,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10214,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10215,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
10216,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
10217,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
10218,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
10219,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10220,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10221,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10222,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
10223,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10224,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
10225,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
10226,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
10227,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
10228,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
10229,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
10230,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
10231,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10232,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
10233,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10234,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
10235,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10236,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10237,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
10238,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
10239,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Forest
10240,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
10241,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
10242,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
10243,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
10244,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
10245,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
10246,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10247,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Water,Forest
10248,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
10249,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
10250,Forest,Cropland,Wetland,NULL,Wetland,Built-up,Water,Water
10251,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,NULL
10252,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
10253,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
10254,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
10255,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
10256,Forest,Cropland,Wetland,NULL,Wetland,Water,Bareland,Grassland
10257,Forest,Cropland,Wetland,NULL,Wetland,Water,Bareland,Forest
10258,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
10259,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Water
10260,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Grassland
10261,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Forest
10262,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
10263,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
10264,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10265,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10266,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10267,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
10268,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
10269,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
10270,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
10271,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
10272,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
10273,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
10274,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
10275,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
10276,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
10277,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
10278,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
10279,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
10280,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
10281,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
10282,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10283,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Water
10284,Forest,Cropland,Wetland,Water,Wetland,Grassland,Bareland,Forest
10285,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
10286,Forest,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Forest
10287,Forest,Cropland,Wetland,Water,Wetland,Bareland,Water,Forest
10288,Forest,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
10289,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Forest
10290,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10291,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
10292,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10293,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10294,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
10295,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10296,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
10297,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
10298,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
10299,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
10300,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
10301,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10302,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10303,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
10304,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
10305,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Grassland,Forest
10306,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Grassland
10307,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10308,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10309,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
10310,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10311,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
