Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNF_M_R
4665,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4666,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4667,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4668,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4669,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4670,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
4671,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4672,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
4673,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4674,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4675,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4676,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4677,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4678,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4679,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4680,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4681,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4682,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4683,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4684,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4685,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4686,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4687,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4688,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4689,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4690,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4691,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4692,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4693,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4694,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4695,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
4696,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
4697,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
4698,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4699,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4700,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4701,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4702,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4703,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4704,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4705,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4706,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4707,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4708,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4709,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4710,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
4711,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4712,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4713,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4714,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4715,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
4716,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4717,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4718,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4719,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4720,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4721,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
4722,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4723,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
4724,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
4725,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4726,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4727,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4728,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4729,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4730,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4731,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
4732,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4733,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4734,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4735,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4736,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
4737,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4738,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4739,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4740,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4741,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4742,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4743,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4744,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4745,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4746,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4747,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4748,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4749,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4750,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4751,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4752,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4753,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4754,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4755,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
4756,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Forest
4757,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4758,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4759,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4760,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4761,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4762,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
4763,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
4764,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland,Wetland,Forest
4765,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4766,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4767,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4768,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
4769,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
4770,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4771,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4772,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4773,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4774,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4775,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4776,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4777,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4778,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4779,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4780,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4781,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4782,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4783,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4784,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
4785,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
4786,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
4787,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4788,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4789,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4790,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4791,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4792,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4793,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4794,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4795,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4796,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4797,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
4798,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4799,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
4800,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4801,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4802,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4803,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4804,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4805,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4806,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4807,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4808,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4809,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4810,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4811,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4812,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4813,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4814,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4815,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4816,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
4817,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4818,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4819,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4820,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4821,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4822,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4823,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4824,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4825,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4826,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
4827,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
4828,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4829,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
4830,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4831,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4832,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
4833,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4834,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4835,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4836,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4837,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4838,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4839,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4840,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4841,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
4842,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4843,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4844,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4845,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4846,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4847,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4848,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4849,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4850,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4851,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4852,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
4853,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
4854,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4855,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
4856,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4857,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
4858,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4859,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
4860,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4861,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4862,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Forest
4863,Forest,Forest,Wetland,NULL,Wetland,Cropland,Grassland,Forest
4864,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,NULL
4865,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
4866,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
4867,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
4868,Forest,Forest,Wetland,NULL,Wetland,Cropland,Water,Forest
4869,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,NULL
4870,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
4871,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
4872,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4873,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4874,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4875,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4876,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4877,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4878,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4879,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
4880,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4881,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4882,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
4883,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
4884,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4885,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4886,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4887,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4888,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4889,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4890,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4891,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
4892,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4893,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
4894,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4895,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4896,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4897,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4898,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
4899,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4900,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
4901,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4902,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4903,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
4904,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4905,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4906,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
4907,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4908,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
4909,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
4910,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4911,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4912,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4913,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4914,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4915,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4916,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4917,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4918,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4919,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4920,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4921,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4922,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4923,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4924,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4925,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
4926,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
4927,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Forest
4928,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4929,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4930,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4931,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4932,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4933,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4934,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
4935,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4936,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4937,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4938,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4939,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4940,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,NULL
4941,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4942,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4943,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4944,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4945,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4946,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4947,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4948,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4949,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4950,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4951,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4952,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4953,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4954,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4955,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4956,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4957,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4958,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4959,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4960,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4961,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4962,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4963,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Water
4964,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Forest
4965,Forest,Forest,Wetland,Water,Wetland,Cropland,Water,Forest
4966,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
4967,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
4968,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
4969,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4970,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4971,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4972,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4973,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,NULL
4974,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4975,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4976,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4977,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4978,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4979,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
4980,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4981,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4982,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4983,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4984,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4985,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4986,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4987,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
