Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MEP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MEP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MEP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MEP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MEP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MEP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MEP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MEP_M_R
2512,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2513,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2514,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2515,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2516,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2517,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2518,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2519,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2520,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2521,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2522,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2523,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2524,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2525,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2526,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2527,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
2528,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2529,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2530,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2531,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2532,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2533,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2534,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2535,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2536,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2537,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2538,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2539,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
2540,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Water
2541,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2542,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2543,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2544,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2545,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2546,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
2547,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2548,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2549,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
2550,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2551,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2552,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Water
2553,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2554,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
