Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRH_M_R
5305,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5306,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5307,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5308,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5309,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5310,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5311,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5312,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
5313,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
5314,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5315,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5316,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5317,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5318,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5319,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
5320,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
5321,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
5322,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5323,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5324,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
5325,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
5326,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5327,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5328,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5329,Forest,Water,Water,NULL,Water,Grassland,NULL,Forest
5330,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
5331,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5332,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
5333,Forest,Water,Water,NULL,Water,Water,NULL,Forest
5334,Forest,Water,Water,NULL,Water,Water,Grassland,Water
5335,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5336,Forest,Water,Water,NULL,Water,Water,Water,Forest
5337,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5338,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
5339,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
5340,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5341,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5342,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
5343,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5344,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5345,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
5346,Forest,Water,Water,Water,Water,NULL,NULL,Forest
5347,Forest,Water,Water,Water,Water,NULL,Wetland,Water
5348,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5349,Forest,Water,Water,Water,Water,NULL,Water,Forest
5350,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
5351,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
5352,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5353,Forest,Water,Water,Water,Water,Water,NULL,Forest
5354,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5355,Forest,Water,Water,Water,Water,Water,Water,Forest
5356,Forest,Water,Water,Water,Water,Water,Forest,Forest
5357,Forest,Water,Water,Water,Water,Forest,NULL,Forest
5358,Forest,Water,Water,Water,Water,Forest,Grassland,Water
5359,Forest,Water,Water,Water,Water,Forest,Wetland,Water
5360,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5361,Forest,Water,Water,Water,Water,Forest,Water,Forest
5362,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5363,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5364,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5365,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5366,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5367,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5368,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
5369,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5370,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5371,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5372,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5373,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5374,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5375,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5376,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5377,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5378,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5379,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5380,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5381,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5382,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5383,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5384,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5385,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5386,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
5387,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5388,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5389,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5390,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5391,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5392,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5393,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
5394,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5395,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5396,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
5397,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5398,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
5399,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5400,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5401,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5402,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5403,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5404,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5405,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5406,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5407,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5408,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5409,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
5410,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5411,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5412,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5413,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5414,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5415,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5416,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5417,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
5418,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
5419,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5420,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
5421,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
5422,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
5423,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5424,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
5425,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5426,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5427,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5428,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5429,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5430,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
5431,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5432,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5433,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5434,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
5435,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5436,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5437,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
5438,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
5439,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
5440,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5441,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5442,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5443,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5444,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5445,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5446,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5447,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5448,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5449,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5450,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5451,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5452,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5453,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5454,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5455,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5456,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5457,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5458,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5459,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5460,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5461,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5462,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5463,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5464,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5465,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5466,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5467,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5468,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5469,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5470,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5471,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5472,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5473,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5474,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5475,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5476,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5477,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5478,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5479,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5480,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5481,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5482,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5483,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5484,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
5485,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5486,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5487,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5488,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5489,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5490,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5491,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5492,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5493,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5494,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5495,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5496,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5497,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5498,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5499,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5500,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5501,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5502,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5503,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
5504,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5505,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5506,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5507,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5508,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5509,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5510,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5511,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5512,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5513,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5514,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5515,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5516,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5517,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5518,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5519,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5520,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5521,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5522,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5523,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5524,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5525,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5526,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5527,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5528,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5529,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5530,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5531,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
5532,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5533,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5534,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5535,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5536,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5537,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5538,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5539,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5540,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
5541,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5542,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5543,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5544,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5545,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5546,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5547,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5548,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
5549,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5550,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5551,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5552,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5553,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5554,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5555,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5556,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5557,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5558,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5559,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5560,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5561,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5562,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5563,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5564,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
5565,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5566,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5567,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5568,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5569,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5570,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5571,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5572,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5573,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5574,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5575,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
5576,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
5577,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5578,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5579,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5580,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5581,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5582,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5583,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5584,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5585,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5586,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5587,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5588,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5589,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
5590,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5591,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5592,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5593,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5594,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
5595,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5596,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5597,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5598,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
5599,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5600,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5601,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5602,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5603,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5604,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
5605,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5606,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
5607,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
5608,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5609,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5610,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5611,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
5612,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Bareland
5613,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
5614,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Forest
5615,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
5616,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
5617,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5618,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5619,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5620,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5621,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5622,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
5623,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5624,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5625,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
5626,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5627,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5628,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5629,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5630,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5631,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5632,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5633,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5634,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5635,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
5636,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5637,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5638,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5639,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5640,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5641,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5642,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5643,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
5644,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
