Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYL_M_R
8436,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8437,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8438,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
8439,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8440,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
8441,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
8442,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
8443,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
8444,Forest,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8445,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8446,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8447,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
8448,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8449,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8450,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8451,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
8452,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8453,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
8454,Forest,Wetland,Water,NULL,Water,Shrubland,Grassland,Forest
8455,Forest,Wetland,Water,NULL,Water,Shrubland,Wetland,Wetland
8456,Forest,Wetland,Water,NULL,Water,Wetland,Bareland,Forest
8457,Forest,Wetland,Water,NULL,Water,Bareland,Bareland,Water
8458,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Forest
8459,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
8460,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
8461,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
8462,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Forest
8463,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
8464,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8465,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
8466,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8467,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8468,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8469,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8470,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8471,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8472,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8473,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8474,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8475,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8476,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8477,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8478,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8479,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8480,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8481,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8482,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8483,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8484,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8485,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8486,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8487,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8488,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
8489,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8490,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8491,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
8492,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8493,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8494,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8495,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8496,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
8497,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
8498,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8499,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8500,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8501,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8502,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8503,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8504,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8505,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8506,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8507,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
8508,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8509,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8510,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8511,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8512,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8513,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8514,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8515,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8516,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8517,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8518,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8519,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8520,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8521,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8522,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8523,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8524,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8525,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8526,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8527,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8528,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8529,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
8530,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8531,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
8532,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8533,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8534,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
8535,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8536,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
8537,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
8538,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
8539,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
8540,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
8541,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
8542,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8543,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8544,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8545,Forest,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
8546,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8547,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8548,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8549,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8550,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8551,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8552,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8553,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8554,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8555,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8556,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8557,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8558,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8559,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8560,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8561,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8562,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8563,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8564,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8565,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8566,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8567,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8568,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8569,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8570,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8571,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8572,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8573,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8574,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8575,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8576,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8577,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8578,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8579,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8580,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8581,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
8582,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8583,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8584,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8585,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
8586,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8587,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
8588,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
8589,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8590,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8591,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8592,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8593,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8594,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8595,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8596,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8597,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8598,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
8599,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8600,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8601,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8602,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8603,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8604,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8605,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8606,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8607,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8608,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8609,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8610,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8611,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8612,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8613,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8614,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
8615,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
8616,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8617,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8618,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8619,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8620,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8621,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8622,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8623,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8624,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8625,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8626,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8627,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8628,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8629,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
8630,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8631,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8632,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8633,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8634,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8635,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8636,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8637,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8638,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8639,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8640,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8641,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8642,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8643,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
8644,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8645,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8646,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
8647,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8648,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
8649,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8650,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8651,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
8652,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8653,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8654,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8655,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
8656,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
8657,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Water
8658,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8659,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8660,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,Forest
8661,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8662,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8663,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8664,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
8665,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
8666,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8667,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8668,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8669,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8670,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8671,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
8672,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8673,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Forest
8674,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
8675,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8676,Forest,Built-up,Bareland,Water,Non_Wetland,Water,Bareland,Forest
8677,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8678,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8679,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8680,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
8681,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8682,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
8683,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8684,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
8685,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8686,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
8687,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8688,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8689,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8690,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8691,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8692,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8693,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
8694,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8695,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
8696,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
8697,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
8698,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8699,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8700,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8701,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
8702,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8703,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8704,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8705,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8706,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
8707,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8708,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8709,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8710,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8711,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8712,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8713,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
8714,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8715,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8716,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8717,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
8718,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8719,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8720,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
8721,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
8722,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
8723,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
8724,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8725,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8726,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8727,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
8728,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
8729,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Shrubland,Grassland
8730,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8731,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
8732,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8733,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
8734,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
8735,Forest,Built-up,Water,Non_Water,Water,Bareland,Built-up,Forest
8736,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8737,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8738,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8739,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8740,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8741,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8742,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8743,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
8744,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
